latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.4954185485,0.0075282998,12:43:25,0/0/200,7,5,16.7,319,28.13,510.43,0,8
51.4954338073,0.0075165996,12:43:26,0/0/200,8,3,16.62,313,28.13,510.38,0,8
51.4954414367,0.0075016012,12:43:27,0/0/200,8,3,14.69,277,28.13,510.69,0,8
51.4954605102,0.007485001,12:43:28,0/0/200,7,6,18.65,296,28.13,510.27,0,8
51.4954681396,0.0074682998,12:43:29,0/0/200,7,22,14.24,303,28.13,510.54,0,8
51.4954833984,0.0074550004,12:43:30,0/0/200,7,10,15.99,284,28.13,510.36,0,8
51.4954986572,0.0074450006,12:43:31,0/0/200,7,7,14.9,297,28.13,510.46,0,8
51.4955062866,0.0074366002,12:43:32,0/0/200,7,18,16.47,308,28.13,510.88,0,8
51.4955177307,0.0074316015,12:43:33,0/0/200,7,7,15.14,310,28.13,510.57,0,8
51.4955253601,0.0074133005,12:43:34,0/0/200,7,6,14.91,269,28.13,510.24,0,8
51.4955329895,0.0073966002,12:43:35,0/0/200,7,13,14.58,323,28.13,510.16,0,8
51.4955482482,0.0073783006,12:43:36,0/0/200,7,12,15.2,310,28.13,510.35,0,8
51.4955558776,0.0073600006,12:43:37,0/0/200,7,13,17.03,278,28.13,510.13,0,8
51.495563507,0.0073433008,12:43:38,0/0/200,7,13,19.46,314,28.13,510.5,0,8
51.4955711364,0.0073300004,12:43:39,0/0/200,7,20,20.1,313,28.13,511.01,0,8
51.4955825805,0.007315001,12:43:40,0/0/200,7,11,22.2,287,28.61,510.34,0,8
51.4955978393,0.0072982997,12:43:41,0/0/200,7,27,22.91,280,28.13,512.54,0,8
51.4956054687,0.0072816009,12:43:42,0/0/200,7,9,23.73,464,28.13,514.36,0,8
51.4956130981,0.0072650003,12:43:43,0/0/200,7,22,36.32,337,28.13,510.82,0,8
51.4956207275,0.00725,12:43:44,0/0/200,7,19,22.3,260,28.13,510.4,0,8
51.495639801,0.0072349996,12:43:45,0/0/200,7,21,24.36,314,28.13,510.64,0,8
51.4956474304,0.0072200002,12:43:46,0/0/200,7,18,27.12,296,28.13,510.48,0,8
51.4956550598,0.0072050004,12:43:47,0/0/200,7,15,28.01,320,28.13,510.49,0,8
51.4956626892,0.0071883001,12:43:48,0/0/200,8,14,19.22,292,28.13,509,2,10
51.4956703186,0.0071749997,12:43:49,0/0/200,13,8,20.04,298,28.13,510.13,0,10
51.4956779479,0.0071633005,12:43:50,0/0/200,7,10,16.14,318,28.13,509.87,0,10
51.4956932067,0.0071500005,12:43:51,0/0/200,7,12,16.03,276,28.13,510.03,0,10
51.4957046508,0.0071350007,12:43:52,0/0/200,7,18,18.74,303,27.64,510.39,0,10
51.4957122802,0.0071199998,12:43:53,0/0/200,7,4,17.95,309,28.61,508.07,0,10
51.4957199096,0.0071033,12:43:54,0/0/200,6,13,19.03,281,28.13,513.45,0,10
51.495727539,0.0070866003,12:43:55,0/0/200,15,14,17.76,316,28.13,510.6,0,10
51.4957351684,0.0070700001,12:43:56,0/0/200,7,24,22.13,310,28.13,510.5,0,10
51.4957427978,0.0070550003,12:43:57,0/0/200,7,22,17.23,301,28.13,510.94,0,10
51.4957618713,0.0070365996,12:43:58,0/0/200,7,13,17.13,291,27.64,511.28,0,10
51.4957695007,0.0070183,12:43:59,0/0/200,14,20,21.81,315,27.64,510.59,0,10
51.4957847595,0.007,12:44:0,0/0/200,13,10,30.31,309,27.64,510.27,0,10
51.4958000183,0.0069865999,12:44:1,0/0/200,7,2,21.52,270,27.64,510.08,0,10
51.4958076477,0.0069733009,12:44:2,0/0/200,7,28,34.11,292,27.64,511,0,10
51.4958267211,0.0069566006,12:44:3,0/0/200,15,19,23.23,336,27.64,512.19,0,10
51.4958343505,0.0069433002,12:44:4,0/0/200,13,8,16.81,310,27.15,511.58,0,10
51.4958419799,0.0069316005,12:44:5,0/0/200,15,16,16.75,279,27.64,511.17,0,10
51.4958572387,0.0069232997,12:44:6,0/0/200,15,27,22.88,296,27.64,510.42,0,10
51.4958648681,0.006920001,12:44:7,0/0/200,14,11,18.87,312,27.15,510.59,0,10
51.4958839416,0.0069216003,12:44:8,0/0/200,14,2,20.38,276,27.64,511.58,0,10
51.495891571,0.0069250001,12:44:9,0/0/200,15,3,14.73,304,27.15,510.53,0,10
51.4959068298,0.0069283008,12:44:10,0/0/200,15,18,14.9,286,27.15,511.14,0,10
51.4959220886,0.0069333004,12:44:11,0/0/200,14,2,14.2,314,27.15,510.28,0,10
51.495929718,0.0069415998,12:44:12,0/0/200,15,5,14,277,27.15,507.69,0,10
51.4959487915,0.0069499998,12:44:13,0/0/200,15,10,14.96,309,27.15,508.17,0,10
51.4959640502,0.0069532995,12:44:14,0/0/200,15,12,13.61,316,26.66,508.89,0,10
51.4959716796,0.00696,12:44:15,0/0/200,15,2,20.76,318,27.15,511.61,0,10
51.4959869384,0.0069665999,12:44:16,0/0/200,14,21,14.74,307,26.66,511.2,0,10
51.4959945678,0.0069733009,12:44:17,0/0/200,15,16,14.71,339,27.15,510.78,0,10
51.4960136413,0.0069816007,12:44:18,0/0/200,14,3,14.8,310,26.17,510.81,0,10
51.4960289001,0.0069933004,12:44:19,0/0/200,10,10,15.05,300,25.68,509.79,0,10
51.4960365295,0.0070082998,12:44:20,0/0/200,10,14,14.77,300,25.2,509.86,0,10
51.4960441589,0.0070266003,12:44:21,0/0/200,10,5,15.33,312,26.17,510.19,0,10
51.4960517883,0.0070483007,12:44:22,0/0/200,11,12,17,282,25.68,510.77,0,10
51.4960517883,0.0070700001,12:44:23,0/0/200,11,15,16.38,315,26.66,510.04,0,10
51.4960594177,0.0070883007,12:44:24,0/0/200,12,15,15.13,299,27.15,510.31,0,10
51.4960708618,0.0071066007,12:44:25,0/0/200,13,3,16.89,312,27.15,510.52,0,10
51.4960708618,0.0071300001,12:44:26,0/0/200,12,11,18.06,262,27.15,510.53,0,10
51.4960784912,0.0071516008,12:44:27,0/0/200,13,18,18.1,327,27.64,510.43,0,10
51.4960861206,0.0071733002,12:44:28,0/0/200,13,18,18.77,313,27.64,510.69,0,10
51.49609375,0.0071933002,12:44:29,0/0/200,13,13,17.54,280,27.64,510.32,0,10
51.49609375,0.0072149996,12:44:30,0/0/200,15,11,15.82,316,27.64,509.77,0,10
51.4961013793,0.0072349996,12:44:31,0/0/200,15,9,18.41,300,27.64,510.38,0,10
51.4961090087,0.0072516002,12:44:32,0/0/200,16,8,18.67,332,27.64,510.81,0,10
51.4961166381,0.0072683005,12:44:33,0/0/200,16,25,18.84,265,27.64,510.88,0,10
51.4961280822,0.0072849998,12:44:34,0/0/200,15,13,18.98,305,27.64,510.49,0,10
51.4961357116,0.0073000001,12:44:35,0/0/200,12,12,19.91,306,27.64,510.24,0,10
51.496143341,0.0073165998,12:44:36,0/0/200,12,20,18.38,254,27.64,510.17,0,10
51.4961509704,0.0073350005,12:44:37,0/0/200,11,26,20.67,310,27.64,510.7,0,10
51.4961585998,0.0073516006,12:44:38,0/0/200,12,25,18.1,385,27.64,513.44,0,10
51.4961662292,0.0073683013,12:44:39,0/0/200,12,13,18.04,310,27.64,511.82,0,10
51.4961738586,0.0073866009,12:44:40,0/0/200,12,14,18.57,272,27.64,510.59,0,10
51.496181488,0.0074050002,12:44:41,0/0/200,13,11,18.92,311,27.64,509.82,0,10
51.4961929321,0.0074250006,12:44:42,0/0/200,11,10,15.63,313,27.64,510.6,0,10
51.4962005615,0.0074465999,12:44:43,0/0/200,12,22,28.16,290,27.64,510.82,0,10
51.4962081909,0.0074682998,12:44:44,0/0/200,12,57,27.53,315,27.64,509.82,0,10
51.4962234497,0.0074883008,12:44:45,0/0/200,11,6,20.01,299,27.64,510.39,0,10
51.4962234497,0.0075116004,12:44:46,0/0/200,10,14,22.52,276,27.64,511.53,0,10
51.4962310791,0.0075332999,12:44:47,0/0/200,10,19,22.25,316,27.64,510.8,0,10
51.4962387084,0.0075533003,12:44:48,0/0/200,17,13,21.05,293,28.13,510.09,0,10
51.4962577819,0.0075699996,12:44:49,0/0/200,10,6,20.5,311,27.64,510.68,0,10
51.4962654113,0.0075883002,12:44:50,0/0/200,16,18,17.62,275,27.64,510.27,0,10
51.4962730407,0.0076066007,12:44:51,0/0/200,10,19,24.9,318,27.64,510.13,0,10
51.4962882995,0.0076250004,12:44:52,0/0/200,16,11,22.61,314,27.64,510.22,0,10
51.4962959289,0.0076433,12:44:53,0/0/200,15,13,22.48,283,27.64,511.27,0,10
51.4963035583,0.0076616001,12:44:54,0/0/200,10,22,21.79,316,27.64,510.25,0,10
51.4963150024,0.0076800003,12:44:55,0/0/200,10,6,18.64,321,27.64,510.19,0,10
51.4963302612,0.0076965999,12:44:56,0/0/200,10,17,20.54,307,27.64,510.41,0,10
51.4963378906,0.0077150001,12:44:57,0/0/200,16,23,22.54,288,27.64,510.79,0,10
51.49634552,0.0077349996,12:44:58,0/0/200,10,13,20.46,298,27.64,510.49,0,10
51.4963531494,0.0077533001,12:44:59,0/0/200,10,5,19.4,307,27.64,509.72,0,10
51.4963607788,0.0077716007,12:45:0,0/0/200,10,2,19.77,285,27.64,510.81,0,10
51.4963722229,0.0077916002,12:45:1,0/0/200,10,12,22.54,293,28.13,512.59,0,10
51.4963798522,0.0078083,12:45:2,0/0/200,9,9,16.87,322,28.13,510.13,0,10
51.4963874816,0.0078266,12:45:3,0/0/200,10,13,15.73,311,28.13,510.7,0,10
51.4964027404,0.0078400001,12:45:4,0/0/200,10,7,18.75,280,28.13,510.61,1,11
51.4964103698,0.0078516001,12:45:5,0/0/200,10,11,17.51,309,28.13,510.27,0,11
51.4964179992,0.0078666,12:45:6,0/0/200,10,3,18.03,314,28.13,510.54,0,11
51.4964370727,0.0078816003,12:45:7,0/0/200,10,23,20.79,276,27.64,510.72,0,11
51.4964447021,0.0078966007,12:45:8,0/0/200,10,11,19.65,298,28.13,510.9,0,11
51.4964523315,0.0079116001,12:45:9,0/0/200,9,3,17.76,321,28.13,510.55,0,11
51.4964599609,0.0079299998,12:45:10,0/0/200,10,0,16.02,305,28.13,510.01,0,11
51.4964752197,0.0079465999,12:45:11,0/0/200,10,5,14.35,280,28.13,510.32,0,11
51.4964828491,0.0079633002,12:45:12,0/0/200,10,4,13.92,308,28.13,510.24,0,11
51.4964942932,0.0079833002,12:45:13,0/0/200,10,28,17.83,314,28.13,508.03,0,11
51.496509552,0.0080033006,12:45:14,0/0/200,10,8,15.74,284,28.13,510.88,0,11
51.4965171813,0.0080233001,12:45:15,0/0/200,12,15,15.03,312,27.64,509.78,0,11
51.4965248107,0.0080466003,12:45:16,0/0/200,12,4,13.11,305,27.64,509.9,0,11
51.4965324401,0.0080666007,12:45:17,0/0/200,16,11,13.36,306,27.64,510.43,0,11
51.4965400695,0.0080833005,12:45:18,0/0/200,17,11,14.93,266,27.64,510.97,0,11
51.4965476989,0.0081000003,12:45:19,0/0/200,18,12,13.4,303,27.64,509.93,0,11
51.496559143,0.0081183004,12:45:20,0/0/200,12,2,13.27,297,27.64,509.87,0,11
51.4965667724,0.0081366004,12:45:21,0/0/200,12,0,17.48,270,27.64,510.79,0,11
51.4965667724,0.0081566009,12:45:22,0/0/200,11,14,17.42,307,27.64,510.69,0,11
51.4965744018,0.0081750001,12:45:23,0/0/200,12,2,13.75,312,27.64,510.02,0,11
51.4965820312,0.0081916007,12:45:24,0/0/200,18,13,14.85,322,27.64,510.52,0,11
51.4965896606,0.00821,12:45:25,0/0/200,13,3,13.37,269,27.64,509.94,0,11
51.49659729,0.008228301,12:45:26,0/0/200,17,1,17.2,311,27.64,509.32,0,11
51.4966049194,0.0082466001,12:45:27,0/0/200,18,2,13.49,313,27.64,510.66,0,11
51.4966163635,0.0082650003,12:45:28,0/0/200,17,10,12.96,269,27.64,510.72,0,11
51.4966239929,0.0082849998,12:45:29,0/0/200,17,8,12.99,307,27.64,510.29,0,11
51.4966316223,0.0083050003,12:45:30,0/0/200,18,10,13.13,317,27.64,510.66,0,11
51.4966392517,0.008326601,12:45:31,0/0/200,18,12,12.56,309,27.64,510.09,0,11
51.4966468811,0.0083483009,12:45:32,0/0/200,19,14,13.19,273,27.64,510.08,0,11
51.4966468811,0.0083683004,12:45:33,0/0/200,17,7,11.88,313,27.64,510.39,0,11
51.4966545104,0.0083866004,12:45:34,0/0/200,17,6,16.91,467,27.64,514.26,0,11
51.4966545104,0.0083999996,12:45:35,0/0/200,12,7,14.94,284,27.64,510.57,0,11
51.4966621398,0.0084099998,12:45:36,0/0/200,8,3,14.95,300,27.15,511.11,0,11
51.4966621398,0.0084183006,12:45:37,0/0/200,8,13,17.63,293,27.15,510.46,0,11
51.4966697692,0.0084250001,12:45:38,0/0/200,10,1,22.38,298,27.15,511.13,0,11
51.4966812133,0.0084366016,12:45:39,0/0/200,15,2,16.58,274,27.15,513.1,0,11
51.4966888427,0.0084515991,12:45:40,0/0/200,17,1,15.43,314,27.15,510.79,0,11
51.4966964721,0.0084699993,12:45:41,0/0/200,12,2,13.55,326,27.15,509.43,0,11
51.4967041015,0.0084916009,12:45:42,0/0/200,18,7,13.06,257,27.15,509.95,0,11
51.4967117309,0.0085115995,12:45:43,0/0/200,15,23,12.58,310,27.15,509.99,0,11
51.4967193603,0.0085299997,12:45:44,0/0/200,20,9,13.17,330,27.15,510.35,0,11
51.4967269897,0.0085483007,12:45:45,0/0/200,25,3,12.39,321,27.15,510.17,0,11
51.4967269897,0.0085665998,12:45:46,0/0/200,16,15,11.75,273,27.15,510.56,0,11
51.4967384338,0.0085882997,12:45:47,0/0/200,17,1,11.53,296,27.15,509.83,0,11
51.4967460632,0.0086083002,12:45:48,0/0/200,12,6,12.79,291,27.15,510.58,0,11
51.4967536926,0.0086250009,12:45:49,0/0/200,17,3,12.5,264,27.15,510.73,0,11
51.496761322,0.0086400003,12:45:50,0/0/200,19,9,12.49,298,27.15,509.65,2,13
51.4967689514,0.0086583003,12:45:51,0/0/200,18,15,12.84,300,27.15,510.05,0,13
51.4967689514,0.0086750001,12:45:52,0/0/200,16,48,17.57,301,27.15,510.49,0,13
51.4967842102,0.0086850013,12:45:53,0/0/200,15,14,21.34,290,27.15,508.96,0,13
51.4967918395,0.0086933012,12:45:54,0/0/200,11,16,16.54,321,27.15,510.03,0,13
51.496810913,0.0086983003,12:45:55,0/0/200,12,20,14.18,311,26.66,510.08,0,13
51.4968261718,0.0087050008,12:45:56,0/0/200,13,9,13.54,273,27.15,509.98,0,13
51.4968414306,0.0087133007,12:45:57,0/0/200,15,4,14.68,313,26.66,510.6,0,13
51.4968605041,0.0087199993,12:45:58,0/0/200,16,2,14.4,313,26.66,509.95,0,13
51.4968757629,0.0087265996,12:45:59,0/0/200,16,17,15.75,273,26.66,510.72,0,13
51.4968910217,0.0087316007,12:46:0,0/0/200,17,8,13.94,306,26.66,510.23,0,13
51.4969062805,0.0087333011,12:46:1,0/0/200,17,4,13.05,309,26.66,510.28,0,13
51.4969329833,0.0087350006,12:46:2,0/0/200,16,3,14.62,303,27.15,510.05,0,13
51.4969482421,0.0087350006,12:46:3,0/0/200,16,7,18.3,279,26.66,511.33,0,13
51.4969711303,0.0087350006,12:46:4,0/0/200,14,6,17.87,317,26.66,510.47,0,13
51.4969902038,0.0087350006,12:46:5,0/0/200,11,2,16.47,312,26.66,510.54,0,13
51.4969978332,0.0087365999,12:46:6,0/0/200,14,15,18.24,367,26.66,514.34,0,13
51.497013092,0.0087365999,12:46:7,0/0/200,10,2,13.2,297,26.66,510.53,0,13
51.4970283508,0.0087350006,12:46:8,0/0/200,11,11,12.02,311,26.66,509.83,0,13
51.4970474243,0.0087350006,12:46:9,0/0/200,10,13,13.18,313,26.66,510.56,0,13
51.4970626831,0.0087350006,12:46:10,0/0/200,9,14,13.82,282,26.66,510.85,0,13
51.4970779418,0.0087333011,12:46:11,0/0/200,8,3,13.2,302,26.66,510.25,0,13
51.4970932006,0.0087333011,12:46:12,0/0/200,8,5,13.83,308,27.15,510.31,0,13
51.4971122741,0.0087333011,12:46:13,0/0/200,9,3,14.21,274,27.15,510.84,0,13
51.4971351623,0.0087300004,12:46:14,0/0/200,11,19,13,308,27.15,509.85,0,13
51.4971504211,0.0087283,12:46:15,0/0/200,14,1,12.64,298,27.15,510.15,0,13
51.4971580505,0.0087283,12:46:16,0/0/200,13,13,13.69,332,27.15,511.02,0,13
51.497177124,0.0087316007,12:46:17,0/0/200,14,2,13.13,287,27.15,510.2,0,13
51.4971847534,0.0087316007,12:46:18,0/0/200,15,5,15.33,302,27.64,508.05,1,14
51.4972000122,0.0087300004,12:46:19,0/0/200,13,4,16.12,317,27.15,512.56,1,15
51.4972152709,0.0087265996,12:46:20,0/0/200,13,3,13.64,292,26.66,510.26,0,15
51.4972343444,0.0087233009,12:46:21,0/0/200,9,15,13.9,311,27.15,510.7,0,15
51.4972496032,0.0087216005,12:46:22,0/0/200,12,7,18.78,304,26.66,510.37,0,15
51.497264862,0.0087166004,12:46:23,0/0/200,9,22,23.57,308,26.66,510.22,0,15
51.4972724914,0.00871,12:46:24,0/0/200,9,11,15.89,258,26.66,510.43,0,15
51.4972915649,0.0087033004,12:46:25,0/0/200,9,4,14.15,308,26.66,510.39,0,15
51.4973068237,0.0086966009,12:46:26,0/0/200,9,4,12.81,300,26.66,510.5,0,15
51.4973220825,0.0086883001,12:46:27,0/0/200,9,56,14.17,278,26.66,510.98,0,15
51.4973373413,0.0086816005,12:46:28,0/0/200,9,9,13.8,298,26.66,510.45,0,15
51.4973487854,0.0086750001,12:46:29,0/0/200,9,2,12.18,296,26.66,510.21,0,15
51.4973640441,0.0086649999,12:46:30,0/0/200,9,0,14.36,435,26.66,512.3,0,15
51.4973716735,0.0086565999,12:46:31,0/0/200,9,11,15.69,325,27.15,507.94,0,15
51.4973869323,0.0086499996,12:46:32,0/0/200,8,5,15.46,312,26.66,512.98,0,15
51.4974021911,0.0086416006,12:46:33,0/0/200,8,12,13.78,300,26.66,510.68,0,15
51.4974212646,0.0086350002,12:46:34,0/0/200,8,8,13.22,297,26.66,511.18,0,15
51.497428894,0.0086216001,12:46:35,0/0/200,8,7,12.54,318,26.66,510.34,0,15
51.4974441528,0.0086133003,12:46:36,0/0/200,8,8,12.41,322,26.66,510.88,0,15
51.4974594116,0.0086015996,12:46:37,0/0/200,8,2,13.31,314,26.66,510.44,0,15
51.4974784851,0.0085900001,12:46:38,0/0/200,8,12,12.74,270,26.66,510.37,0,15
51.4974937438,0.008576601,12:46:39,0/0/200,8,4,12.15,312,26.66,510.05,0,15
51.4975090026,0.0085650005,12:46:40,0/0/200,8,8,12.33,304,27.15,510.13,0,15
51.497516632,0.0085583,12:46:41,0/0/200,7,7,12.87,280,26.66,510.41,0,15
51.4975357055,0.0085532999,12:46:42,0/0/200,7,2,12.79,305,27.15,510.43,0,15
51.4975509643,0.0085433006,12:46:43,0/0/200,7,6,12.36,321,27.15,510.66,0,15
51.4975585937,0.0085350008,12:46:44,0/0/200,8,16,15.02,312,27.64,507.66,0,15
51.4975738525,0.0085299997,12:46:45,0/0/200,7,3,13.09,274,27.15,510.7,0,15
51.4975814819,0.0085216007,12:46:46,0/0/200,7,10,12.57,300,27.15,510.4,0,15
51.4976005554,0.0085115995,12:46:47,0/0/200,7,10,13.16,316,27.15,509.9,0,15
51.4976081848,0.0085016002,12:46:48,0/0/200,7,3,14.3,287,27.64,511.39,0,15
51.4976234436,0.0084916009,12:46:49,0/0/200,7,8,14.59,301,27.15,510.09,0,15
51.4976387023,0.0084833011,12:46:50,0/0/200,7,2,15.31,308,27.15,510.19,0,15
51.4976577758,0.0084750003,12:46:51,0/0/200,7,4,15.03,313,27.15,510.32,0,15
51.497680664,0.0084650001,12:46:52,0/0/200,15,10,14.27,265,27.15,510.84,0,15
51.4976959228,0.0084566011,12:46:53,0/0/200,14,14,14.8,307,27.15,510.6,0,15
51.4977035522,0.0084515991,12:46:54,0/0/200,14,21,14.73,316,27.15,509.85,3,18
51.4977226257,0.0084515991,12:46:55,0/0/200,15,18,15.78,279,27.15,509.6,3,21
51.4977378845,0.0084515991,12:46:56,0/0/200,16,8,14.91,321,27.15,509.88,2,23
51.4977607727,0.0084500007,12:46:57,0/0/200,15,10,14.99,310,27.15,510.33,0,23
51.497768402,0.0084465999,12:46:58,0/0/200,8,26,17.23,316,27.15,510.67,0,23
51.4977874755,0.0084415998,12:46:59,0/0/200,7,5,17.81,280,27.15,510.16,0,23
51.4977951049,0.0084366016,12:47:0,0/0/200,7,10,16.94,320,26.66,510.18,0,23
51.4978027343,0.0084300003,12:47:1,0/0/200,7,13,15.85,307,26.66,509.92,0,23
51.4978179931,0.0084232997,12:47:2,0/0/200,6,18,18.6,268,27.15,510.12,0,23
51.4978370666,0.0084150009,12:47:3,0/0/200,6,4,17.27,311,27.15,511.14,0,23
51.497844696,0.0084065999,12:47:4,0/0/200,6,16,16.93,300,27.15,510.64,0,23
51.4978523254,0.0083950004,12:47:5,0/0/200,6,6,16.66,306,27.15,510.39,0,23
51.4978675842,0.0083833007,12:47:6,0/0/200,7,8,15.35,269,27.15,510.05,0,23
51.497882843,0.0083666,12:47:7,0/0/200,6,12,16.4,308,27.15,510.18,0,23
51.4979019165,0.0083550004,12:47:8,0/0/200,7,17,17.14,312,27.15,510.32,0,23
51.4979171752,0.0083432998,12:47:9,0/0/200,7,13,22.24,289,27.15,511,0,23
51.497932434,0.0083316001,12:47:10,0/0/200,7,14,20.49,303,27.15,510.62,0,23
51.4979400634,0.0083249998,12:47:11,0/0/200,13,2,18.61,312,27.15,510.35,0,23
51.4979476928,0.0083333005,12:47:12,0/0/200,15,15,17.43,312,27.15,510.09,0,23
51.4979591369,0.0083316001,12:47:13,0/0/200,17,20,20.82,310,27.15,509.17,0,23
51.4979667663,0.0083333005,12:47:14,0/0/200,13,27,17.89,305,27.15,510.43,0,23
51.4979820251,0.008335,12:47:15,0/0/200,19,16,15.4,302,27.15,509.81,0,23
51.4979896545,0.0083316001,12:47:16,0/0/200,23,10,15.5,275,27.15,510.48,1,24
51.4979972839,0.0083249998,12:47:17,0/0/200,25,18,16.51,322,27.15,510.93,0,24
51.4980049133,0.0083283004,12:47:18,0/0/200,23,5,16,301,27.15,509.78,0,24
51.4980239868,0.0083333005,12:47:19,0/0/200,37,21,16.43,293,27.15,510.5,0,24
51.4980316162,0.0083449993,12:47:20,0/0/200,49,10,17.62,298,27.15,510.15,0,24
51.4980392456,0.0083583002,12:47:21,0/0/200,62,14,18.8,305,26.66,510.58,0,24
51.498046875,0.008375,12:47:22,0/0/200,64,3,16.44,319,27.15,510.19,0,24
51.4980545043,0.0083916006,12:47:23,0/0/200,74,11,14.92,272,26.66,510.23,0,24
51.4980621337,0.0084082994,12:47:24,0/0/200,86,2,16.94,327,27.15,510.53,0,24
51.4980812072,0.0084216003,12:47:25,0/0/200,78,22,17.64,285,27.15,510.01,0,24
51.498096466,0.0084283008,12:47:26,0/0/200,52,12,19.83,415,26.66,514.82,2,26
51.4981040954,0.0084165992,12:47:27,0/0/200,44,14,15.53,338,26.66,509.72,0,26
51.4981193542,0.0084065999,12:47:28,0/0/200,39,5,17.38,308,26.66,510.43,0,26
51.498134613,0.0084049997,12:47:29,0/0/200,34,26,20.41,296,26.17,510.01,0,26
51.4981460571,0.0083983001,12:47:30,0/0/200,28,8,16.16,282,26.66,509.67,1,27
51.4981613159,0.0083882999,12:47:31,0/0/200,22,17,16.37,317,26.66,510.41,1,28
51.4981842041,0.008375,12:47:32,0/0/200,19,13,15.74,311,26.17,510.3,0,28
51.4982032775,0.0083782997,12:47:33,0/0/200,17,20,15.71,279,26.17,510.22,0,28
51.4982185363,0.008375,12:47:34,0/0/200,16,14,16,319,26.66,510.71,0,28
51.4982337951,0.0083683004,12:47:35,0/0/200,16,6,17.1,324,26.66,510.8,0,28
51.4982414245,0.0083650007,12:47:36,0/0/200,8,13,18.87,300,26.17,510.01,2,30
51.4982490539,0.0083633003,12:47:37,0/0/200,7,9,16.29,290,26.66,510.27,0,30
51.4982681274,0.0083500003,12:47:38,0/0/200,7,18,22.22,310,26.66,510.38,0,30
51.4982757568,0.0083366003,12:47:39,0/0/200,7,9,15.54,312,26.66,510.7,0,30
51.4982910156,0.0083199996,12:47:40,0/0/200,7,24,16.82,271,26.66,510.68,0,30
51.4983062744,0.0083032999,12:47:41,0/0/200,7,5,15.85,288,26.66,509.62,2,32
51.4983139038,0.0082816009,12:47:42,0/0/200,9,0,15.29,314,26.66,510.16,3,35
51.4983329772,0.0082650003,12:47:43,0/0/200,7,12,13.91,298,26.66,509.92,0,35
51.4983406066,0.0082516012,12:47:44,0/0/200,7,16,13.13,293,27.15,510.22,0,35
51.4983558654,0.0082365999,12:47:45,0/0/200,7,3,16.75,311,27.15,510.29,0,35
51.4983634948,0.008228301,12:47:46,0/0/200,7,2,12.47,315,27.15,510.53,0,35
51.4983787536,0.0082200002,12:47:47,0/0/200,7,2,12.74,259,27.15,510.64,0,35
51.4983901977,0.0082116012,12:47:48,0/0/200,8,7,12.96,316,27.15,510.38,0,35
51.4984054565,0.0081983003,12:47:49,0/0/200,15,7,14.28,304,27.15,510.71,0,35
51.4984130859,0.0081833,12:47:50,0/0/200,8,8,13.87,294,27.15,510.41,0,35
51.4984283447,0.008161601,12:47:51,0/0/200,8,11,12.44,275,27.15,509.84,0,35
51.4984474182,0.0081416006,12:47:52,0/0/200,8,12,13.32,291,27.15,509.61,1,36
51.4984550476,0.008130001,12:47:53,0/0/200,9,7,13.69,322,27.15,510.54,0,36
51.498462677,0.0081166,12:47:54,0/0/200,11,7,15.19,273,27.64,507.35,2,38
51.4984703063,0.0081033,12:47:55,0/0/200,7,6,15.65,318,27.64,512.62,1,39
51.4984855651,0.0080882997,12:47:56,0/0/200,7,5,14.77,304,27.15,510.5,1,40
51.4984931945,0.0080733003,12:47:57,0/0/200,7,11,13.81,289,27.15,509.83,0,40
51.498512268,0.0080566005,12:47:58,0/0/200,7,11,14.7,321,27.15,511.39,0,40
51.4985198974,0.008045,12:47:59,0/0/200,7,3,13.91,310,27.15,510.01,0,40
51.4985351562,0.0080300006,12:48:0,0/0/200,6,4,13.79,303,27.15,509.97,0,40
51.4985427856,0.008018301,12:48:1,0/0/200,8,4,14.87,325,27.64,511.31,0,40
51.498550415,0.0080016002,12:48:2,0/0/200,9,4,14.43,308,27.15,510.43,0,40
51.4985580444,0.0079850006,12:48:3,0/0/200,7,8,18.15,279,27.64,510.5,0,40
51.4985771179,0.0079682998,12:48:4,0/0/200,7,12,18.04,307,27.15,510.16,0,40
51.4985847473,0.0079533004,12:48:5,0/0/200,8,7,21.78,292,27.15,509.97,1,41
51.4985923767,0.0079383001,12:48:6,0/0/200,9,19,18.72,304,27.64,510.65,0,41
51.4986000061,0.0079250001,12:48:7,0/0/200,8,28,18,285,27.15,509.52,0,41
51.4986152648,0.0079065999,12:48:8,0/0/200,9,30,20.5,289,27.15,510.17,0,41
51.4986343383,0.0078900003,12:48:9,0/0/200,7,12,19.14,310,27.15,509.71,2,43
51.4986419677,0.0078782997,12:48:10,0/0/200,7,5,17.11,321,27.15,510.76,0,43
51.4986572265,0.0078632998,12:48:11,0/0/200,10,8,17.15,295,27.15,510.12,1,44
51.4986724853,0.0078482999,12:48:12,0/0/200,7,9,16.23,315,27.15,509.87,0,44
51.4986915588,0.0078316001,12:48:13,0/0/200,7,46,18.2,319,27.64,510.25,0,44
51.4987068176,0.0078166007,12:48:14,0/0/200,7,15,20.8,321,27.15,510.78,0,44
51.498714447,0.0078050003,12:48:15,0/0/200,7,11,19.03,300,27.15,510.48,0,44
51.4987297058,0.0077916002,12:48:16,0/0/200,8,11,17.17,298,27.15,510.29,0,44
