latitude,longitude,time,date,light,temperature,people,people cumulative
51.4994621276,0.0105900001,10:30:8,25/9/2017,17,39.36,0,115
51.4994621276,0.0105900001,10:30:8,25/9/2017,17,41.80,0,115
51.4994773864,0.0105783009,10:30:9,25/9/2017,17,39.36,0,115
51.4994773864,0.0105783009,10:30:9,25/9/2017,18,41.80,0,115
51.4994888305,0.0105650007,10:30:10,25/9/2017,16,38.87,0,115
51.4994888305,0.0105650007,10:30:10,25/9/2017,18,41.80,0,115
51.4995040893,0.0105533003,10:30:11,25/9/2017,16,39.36,0,115
51.4995040893,0.0105533003,10:30:11,25/9/2017,17,41.80,0,115
51.4995193481,0.0105433011,10:30:12,25/9/2017,17,39.36,0,115
51.4995193481,0.0105433011,10:30:12,25/9/2017,17,41.80,0,115
51.4995269775,0.0105332994,10:30:13,25/9/2017,16,38.87,0,115
51.4995269775,0.0105332994,10:30:13,25/9/2017,17,42.29,0,115
51.4995460510,0.0105233001,10:30:14,25/9/2017,17,39.36,0,115
51.4995460510,0.0105233001,10:30:14,25/9/2017,17,41.80,0,115
51.4995613098,0.0105166006,10:30:15,25/9/2017,17,39.36,0,115
51.4995613098,0.0105166006,10:30:15,25/9/2017,18,41.80,0,115
51.4995765686,0.0105100011,10:30:16,25/9/2017,16,38.87,0,115
51.4995765686,0.0105100011,10:30:16,25/9/2017,17,41.80,0,115
51.4995841979,0.0105016005,10:30:17,25/9/2017,16,38.87,0,115
51.4995841979,0.0105016005,10:30:17,25/9/2017,17,42.29,0,115
51.4995994567,0.0104932999,10:30:18,25/9/2017,17,39.36,0,115
51.4995994567,0.0104932999,10:30:18,25/9/2017,17,41.80,0,115
51.4996185302,0.0104833006,10:30:19,25/9/2017,17,38.87,0,115
51.4996185302,0.0104833006,10:30:19,25/9/2017,17,42.29,0,115
51.4996337890,0.0104699993,10:30:20,25/9/2017,16,39.36,0,115
51.4996337890,0.0104699993,10:30:20,25/9/2017,18,42.77,0,115
51.4996414184,0.0104566001,10:30:21,25/9/2017,16,39.36,0,115
51.4996414184,0.0104566001,10:30:21,25/9/2017,17,42.29,0,115
51.4996566772,0.0104416000,10:30:22,25/9/2017,17,39.36,0,115
51.4996566772,0.0104416000,10:30:22,25/9/2017,17,42.29,0,115
51.4996757507,0.0104250001,10:30:23,25/9/2017,18,38.87,0,115
51.4996757507,0.0104250001,10:30:23,25/9/2017,19,42.29,0,115
51.4996833801,0.0104100000,10:30:24,25/9/2017,17,39.36,0,115
51.4996833801,0.0104100000,10:30:24,25/9/2017,18,42.29,0,115
51.4996986389,0.0103966009,10:30:25,25/9/2017,17,39.36,0,115
51.4996986389,0.0103966009,10:30:25,25/9/2017,18,42.29,0,115
51.4997062683,0.0103816008,10:30:26,25/9/2017,17,38.87,0,115
51.4997062683,0.0103816008,10:30:26,25/9/2017,17,41.80,0,115
51.4997215270,0.0103683006,10:30:27,25/9/2017,17,39.36,0,115
51.4997215270,0.0103683006,10:30:27,25/9/2017,18,41.80,0,115
51.4997329711,0.0103533005,10:30:28,25/9/2017,17,39.36,0,115
51.4997329711,0.0103533005,10:30:28,25/9/2017,18,42.29,0,115
51.4997482299,0.0103400003,10:30:29,25/9/2017,17,39.36,2,117
51.4997482299,0.0103400003,10:30:29,25/9/2017,18,42.29,0,117
51.4997634887,0.0103266000,10:30:30,25/9/2017,17,39.36,0,117
51.4997634887,0.0103266000,10:30:30,25/9/2017,18,42.29,0,117
51.4997711181,0.0103116011,10:30:31,25/9/2017,17,38.87,0,117
51.4997711181,0.0103116011,10:30:31,25/9/2017,18,42.29,0,117
51.4997901916,0.0102983009,10:30:32,25/9/2017,16,38.87,2,119
51.4997901916,0.0102983009,10:30:32,25/9/2017,18,42.29,0,119
51.4997978210,0.0102833008,10:30:33,25/9/2017,17,38.87,1,120
51.4997978210,0.0102833008,10:30:33,25/9/2017,17,42.29,0,120
51.4998130798,0.0102683007,10:30:34,25/9/2017,16,38.87,0,120
51.4998130798,0.0102683007,10:30:34,25/9/2017,18,42.29,0,120
51.4998207092,0.0102532994,10:30:35,25/9/2017,17,38.87,0,120
51.4998207092,0.0102532994,10:30:35,25/9/2017,17,42.29,0,120
51.4998359680,0.0102383005,10:30:36,25/9/2017,17,38.87,0,120
51.4998359680,0.0102383005,10:30:36,25/9/2017,18,42.29,0,120
51.4998550415,0.0102249991,10:30:37,25/9/2017,17,38.87,1,121
51.4998550415,0.0102249991,10:30:37,25/9/2017,18,42.29,0,121
51.4998626708,0.0102100002,10:30:38,25/9/2017,17,39.36,0,121
51.4998626708,0.0102100002,10:30:38,25/9/2017,18,42.29,0,121
51.4998779296,0.0101950001,10:30:39,25/9/2017,17,39.36,0,121
51.4998779296,0.0101950001,10:30:39,25/9/2017,18,42.29,0,121
51.4998855590,0.0101800000,10:30:40,25/9/2017,17,39.36,0,121
51.4998855590,0.0101800000,10:30:40,25/9/2017,18,42.29,0,121
51.4999008178,0.0101600003,10:30:41,25/9/2017,17,39.36,0,121
51.4999008178,0.0101600003,10:30:41,25/9/2017,18,42.29,0,121
51.4999122619,0.0101416003,10:30:42,25/9/2017,17,39.36,0,121
51.4999122619,0.0101416003,10:30:42,25/9/2017,18,42.29,0,121
51.4999198913,0.0101233005,10:30:43,25/9/2017,18,38.87,0,121
51.4999198913,0.0101233005,10:30:43,25/9/2017,18,42.29,0,121
51.4999275207,0.0101049995,10:30:44,25/9/2017,17,39.36,0,121
51.4999275207,0.0101049995,10:30:44,25/9/2017,18,42.29,0,121
51.4999427795,0.0100883007,10:30:45,25/9/2017,18,40.33,0,121
51.4999427795,0.0100883007,10:30:45,25/9/2017,18,43.26,0,121
51.4999504089,0.0100699996,10:30:46,25/9/2017,17,39.36,1,122
51.4999504089,0.0100699996,10:30:46,25/9/2017,18,42.29,0,122
51.4999580383,0.0100515997,10:30:47,25/9/2017,17,39.36,0,122
51.4999580383,0.0100515997,10:30:47,25/9/2017,18,42.29,0,122
51.4999771118,0.0100315999,10:30:48,25/9/2017,17,39.36,0,122
51.4999771118,0.0100315999,10:30:48,25/9/2017,18,42.29,0,122
51.4999847412,0.0100133001,10:30:49,25/9/2017,17,39.36,0,122
51.4999847412,0.0100133001,10:30:49,25/9/2017,18,42.29,0,122
51.5000000000,0.0099983005,10:30:50,25/9/2017,17,39.36,0,122
51.5000000000,0.0099983005,10:30:50,25/9/2017,18,42.29,0,122
51.5000076293,0.0099833002,10:30:51,25/9/2017,16,39.36,0,122
51.5000076293,0.0099833002,10:30:51,25/9/2017,18,42.29,0,122
51.5000152587,0.0099682998,10:30:52,25/9/2017,17,39.36,0,122
51.5000152587,0.0099682998,10:30:52,25/9/2017,18,42.29,0,122
51.5000228881,0.0099549999,10:30:53,25/9/2017,17,39.36,0,122
51.5000228881,0.0099549999,10:30:53,25/9/2017,18,42.29,0,122
51.5000419616,0.0099399995,10:30:54,25/9/2017,17,39.36,0,122
51.5000419616,0.0099399995,10:30:54,25/9/2017,18,42.29,0,122
51.5000572204,0.0099249992,10:30:55,25/9/2017,17,39.36,0,122
51.5000572204,0.0099249992,10:30:55,25/9/2017,17,42.29,0,122
51.5000648498,0.0099100008,10:30:56,25/9/2017,17,39.36,0,122
51.5000648498,0.0099100008,10:30:56,25/9/2017,18,42.29,0,122
51.5000801086,0.0098949995,10:30:57,25/9/2017,17,39.36,0,122
51.5000801086,0.0098949995,10:30:57,25/9/2017,18,42.29,0,122
51.5000877380,0.0098816003,10:30:58,25/9/2017,16,40.33,0,122
51.5000877380,0.0098816003,10:30:58,25/9/2017,18,43.75,0,122
51.5001068115,0.0098682994,10:30:59,25/9/2017,17,39.36,0,122
51.5001068115,0.0098682994,10:30:59,25/9/2017,18,42.29,0,122
51.5001144409,0.0098550014,10:31:0,25/9/2017,17,39.36,0,122
51.5001144409,0.0098550014,10:31:0,25/9/2017,18,42.29,0,122
51.5001220703,0.0098400001,10:31:1,25/9/2017,17,39.36,0,122
51.5001220703,0.0098400001,10:31:1,25/9/2017,18,42.29,0,122
51.5001373291,0.0098249998,10:31:2,25/9/2017,17,39.36,0,122
51.5001373291,0.0098249998,10:31:2,25/9/2017,17,42.29,0,122
51.5001449584,0.0098100004,10:31:3,25/9/2017,17,39.36,0,122
51.5001449584,0.0098100004,10:31:3,25/9/2017,18,42.29,0,122
51.5001640319,0.0097982997,10:31:4,25/9/2017,17,39.36,0,122
51.5001640319,0.0097982997,10:31:4,25/9/2017,18,42.77,0,122
51.5001716613,0.0097849998,10:31:5,25/9/2017,17,39.36,0,122
51.5001716613,0.0097849998,10:31:5,25/9/2017,18,42.29,0,122
51.5001869201,0.0097716007,10:31:6,25/9/2017,17,39.36,0,122
51.5001869201,0.0097716007,10:31:6,25/9/2017,18,42.29,0,122
51.5001945495,0.0097582998,10:31:7,25/9/2017,16,39.36,0,122
51.5001945495,0.0097582998,10:31:7,25/9/2017,17,42.29,0,122
51.5002098083,0.0097466001,10:31:8,25/9/2017,17,39.36,0,122
51.5002098083,0.0097466001,10:31:8,25/9/2017,18,42.29,0,122
51.5002288818,0.0097350006,10:31:9,25/9/2017,17,39.36,0,122
51.5002288818,0.0097350006,10:31:9,25/9/2017,18,42.29,0,122
51.5002365112,0.0097216005,10:31:10,25/9/2017,17,39.36,0,122
51.5002365112,0.0097216005,10:31:10,25/9/2017,18,42.29,0,122
51.5002517700,0.0097099990,10:31:11,25/9/2017,17,39.36,0,122
51.5002517700,0.0097099990,10:31:11,25/9/2017,18,42.29,0,122
51.5002593994,0.0096966018,10:31:12,25/9/2017,16,39.36,0,122
51.5002593994,0.0096966018,10:31:12,25/9/2017,17,42.77,0,122
51.5002784729,0.0096833000,10:31:13,25/9/2017,17,39.36,0,122
51.5002784729,0.0096833000,10:31:13,25/9/2017,17,42.77,0,122
51.5002937316,0.0096716003,10:31:14,25/9/2017,16,39.36,0,122
51.5002937316,0.0096716003,10:31:14,25/9/2017,17,42.77,0,122
51.5003013610,0.0096583003,10:31:15,25/9/2017,17,39.36,0,122
51.5003013610,0.0096583003,10:31:15,25/9/2017,17,42.29,0,122
51.5003166198,0.0096466007,10:31:16,25/9/2017,17,39.36,1,123
51.5003166198,0.0096466007,10:31:16,25/9/2017,18,42.29,0,123
51.5003242492,0.0096316003,10:31:17,25/9/2017,16,39.36,0,123
51.5003242492,0.0096316003,10:31:17,25/9/2017,18,42.29,0,123
51.5003433227,0.0096166000,10:31:18,25/9/2017,17,39.36,0,123
51.5003433227,0.0096166000,10:31:18,25/9/2017,18,42.29,0,123
51.5003509521,0.0096015996,10:31:19,25/9/2017,17,39.36,0,123
51.5003509521,0.0096015996,10:31:19,25/9/2017,18,42.29,0,123
51.5003662109,0.0095866012,10:31:20,25/9/2017,16,39.36,0,123
51.5003662109,0.0095866012,10:31:20,25/9/2017,17,42.77,0,123
51.5003738403,0.0095715999,10:31:21,25/9/2017,17,39.36,0,123
51.5003738403,0.0095715999,10:31:21,25/9/2017,18,42.29,0,123
51.5003814697,0.0095532999,10:31:22,25/9/2017,17,39.36,0,123
51.5003814697,0.0095532999,10:31:22,25/9/2017,18,42.29,0,123
51.5004005432,0.0095366001,10:31:23,25/9/2017,17,39.36,1,124
51.5004005432,0.0095366001,10:31:23,25/9/2017,18,42.29,0,124
51.5004081726,0.0095200004,10:31:24,25/9/2017,17,39.36,1,125
51.5004081726,0.0095200004,10:31:24,25/9/2017,18,42.29,0,125
51.5004158020,0.0095032997,10:31:25,25/9/2017,17,39.36,0,125
51.5004158020,0.0095032997,10:31:25,25/9/2017,18,42.29,0,125
51.5004234313,0.0094866008,10:31:26,25/9/2017,17,39.36,0,125
51.5004234313,0.0094866008,10:31:26,25/9/2017,18,42.77,0,125
51.5004310607,0.0094715995,10:31:27,25/9/2017,17,39.36,1,126
51.5004310607,0.0094715995,10:31:27,25/9/2017,18,42.29,0,126
51.5004386901,0.0094566011,10:31:28,25/9/2017,17,39.36,0,126
51.5004386901,0.0094566011,10:31:28,25/9/2017,18,42.29,0,126
51.5004463195,0.0094433002,10:31:29,25/9/2017,17,39.36,2,128
51.5004463195,0.0094433002,10:31:29,25/9/2017,18,42.29,0,128
51.5004653930,0.0094300003,10:31:30,25/9/2017,18,39.36,0,128
51.5004653930,0.0094300003,10:31:30,25/9/2017,18,42.29,0,128
51.5004730224,0.0094200010,10:31:31,25/9/2017,18,39.36,0,128
51.5004730224,0.0094200010,10:31:31,25/9/2017,19,42.29,0,128
51.5004882812,0.0094083003,10:31:32,25/9/2017,18,39.36,0,128
51.5004882812,0.0094083003,10:31:32,25/9/2017,18,42.29,0,128
51.5005035400,0.0093933010,10:31:33,25/9/2017,17,39.36,1,129
51.5005035400,0.0093933010,10:31:33,25/9/2017,17,42.29,0,129
51.5005226135,0.0093799991,10:31:34,25/9/2017,17,39.36,0,129
51.5005226135,0.0093799991,10:31:34,25/9/2017,18,42.29,0,129
51.5005302429,0.0093683004,10:31:35,25/9/2017,17,39.36,0,129
51.5005302429,0.0093683004,10:31:35,25/9/2017,18,42.29,0,129
51.5005455017,0.0093565998,10:31:36,25/9/2017,17,39.36,0,129
51.5005455017,0.0093565998,10:31:36,25/9/2017,18,42.29,0,129
51.5005531311,0.0093432998,10:31:37,25/9/2017,17,39.36,0,129
51.5005531311,0.0093432998,10:31:37,25/9/2017,18,42.77,0,129
51.5005683898,0.0093300008,10:31:38,25/9/2017,17,39.36,0,129
51.5005683898,0.0093300008,10:31:38,25/9/2017,18,42.29,0,129
51.5005760192,0.0093183002,10:31:39,25/9/2017,17,39.84,0,129
51.5005760192,0.0093183002,10:31:39,25/9/2017,18,42.29,0,129
51.5005950927,0.0093050003,10:31:40,25/9/2017,17,39.36,0,129
51.5005950927,0.0093050003,10:31:40,25/9/2017,18,42.29,0,129
51.5006103515,0.0092950010,10:31:41,25/9/2017,17,39.36,0,129
51.5006103515,0.0092950010,10:31:41,25/9/2017,18,42.29,0,129
51.5006179809,0.0092849998,10:31:42,25/9/2017,17,39.36,0,129
51.5006179809,0.0092849998,10:31:42,25/9/2017,18,42.29,0,129
51.5006332397,0.0092750005,10:31:43,25/9/2017,17,39.36,0,129
51.5006332397,0.0092750005,10:31:43,25/9/2017,18,42.29,0,129
51.5006446838,0.0092632999,10:31:44,25/9/2017,18,39.36,0,129
51.5006446838,0.0092632999,10:31:44,25/9/2017,18,42.29,0,129
51.5006523132,0.0092500000,10:31:45,25/9/2017,17,39.36,0,129
51.5006523132,0.0092500000,10:31:45,25/9/2017,18,42.29,0,129
51.5006675720,0.0092350006,10:31:46,25/9/2017,17,39.36,0,129
51.5006675720,0.0092350006,10:31:46,25/9/2017,18,42.29,0,129
51.5006828308,0.0092216005,10:31:47,25/9/2017,17,39.36,0,129
51.5006828308,0.0092216005,10:31:47,25/9/2017,18,42.29,0,129
51.5006904602,0.0092065992,10:31:48,25/9/2017,17,39.36,0,129
51.5006904602,0.0092065992,10:31:48,25/9/2017,18,42.29,0,129
51.5006980895,0.0091916007,10:31:49,25/9/2017,17,39.36,0,129
51.5006980895,0.0091916007,10:31:49,25/9/2017,18,42.29,0,129
51.5007095336,0.0091800003,10:31:50,25/9/2017,17,39.36,0,129
51.5007095336,0.0091800003,10:31:50,25/9/2017,18,42.29,0,129
51.5007247924,0.0091649999,10:31:51,25/9/2017,17,39.36,0,129
51.5007247924,0.0091649999,10:31:51,25/9/2017,18,42.29,0,129
51.5007324218,0.0091516008,10:31:52,25/9/2017,17,39.84,0,129
51.5007324218,0.0091516008,10:31:52,25/9/2017,18,42.29,0,129
51.5007476806,0.0091415996,10:31:53,25/9/2017,18,39.36,0,129
51.5007476806,0.0091415996,10:31:53,25/9/2017,18,42.77,0,129
51.5007553100,0.0091300001,10:31:54,25/9/2017,18,39.84,0,129
51.5007553100,0.0091300001,10:31:54,25/9/2017,19,42.29,0,129
51.5007667541,0.0091166009,10:31:55,25/9/2017,18,39.36,0,129
51.5007667541,0.0091166009,10:31:55,25/9/2017,19,42.29,0,129
51.5007820129,0.0091032991,10:31:56,25/9/2017,17,39.36,0,129
51.5007820129,0.0091032991,10:31:56,25/9/2017,18,42.29,0,129
51.5007896423,0.0090916004,10:31:57,25/9/2017,18,39.36,0,129
51.5007896423,0.0090916004,10:31:57,25/9/2017,19,42.29,0,129
51.5007972717,0.0090783004,10:31:58,25/9/2017,18,39.36,0,129
51.5007972717,0.0090783004,10:31:58,25/9/2017,19,42.29,0,129
51.5008049011,0.0090633001,10:31:59,25/9/2017,18,39.36,0,129
51.5008049011,0.0090633001,10:31:59,25/9/2017,18,42.29,0,129
51.5008201599,0.0090482997,10:32:0,25/9/2017,18,39.36,0,129
51.5008201599,0.0090482997,10:32:0,25/9/2017,18,42.77,0,129
51.5008316040,0.0090349998,10:32:1,25/9/2017,18,39.36,0,129
51.5008316040,0.0090349998,10:32:1,25/9/2017,19,42.29,0,129
51.5008392333,0.0090200004,10:32:2,25/9/2017,17,39.36,0,129
51.5008392333,0.0090200004,10:32:2,25/9/2017,18,42.77,0,129
51.5008544921,0.0090066013,10:32:3,25/9/2017,18,39.36,0,129
51.5008544921,0.0090066013,10:32:3,25/9/2017,19,42.77,0,129
51.5008621215,0.0089916000,10:32:4,25/9/2017,17,39.36,0,129
51.5008621215,0.0089916000,10:32:4,25/9/2017,19,42.29,0,129
51.5008773803,0.0089783010,10:32:5,25/9/2017,18,39.36,0,129
51.5008773803,0.0089783010,10:32:5,25/9/2017,19,42.29,0,129
51.5008964538,0.0089633007,10:32:6,25/9/2017,18,39.36,0,129
51.5008964538,0.0089633007,10:32:6,25/9/2017,19,42.29,0,129
51.5009040832,0.0089482994,10:32:7,25/9/2017,18,39.36,0,129
51.5009040832,0.0089482994,10:32:7,25/9/2017,19,42.29,0,129
51.5009117126,0.0089365997,10:32:8,25/9/2017,18,39.84,0,129
51.5009117126,0.0089365997,10:32:8,25/9/2017,19,42.29,0,129
51.5009269714,0.0089233007,10:32:9,25/9/2017,18,39.84,0,129
51.5009269714,0.0089233007,10:32:9,25/9/2017,19,42.77,0,129
51.5009422302,0.0089116010,10:32:10,25/9/2017,18,39.84,0,129
51.5009422302,0.0089116010,10:32:10,25/9/2017,19,42.77,0,129
51.5009536743,0.0088983001,10:32:11,25/9/2017,18,39.84,0,129
51.5009536743,0.0088983001,10:32:11,25/9/2017,19,42.77,0,129
51.5009689331,0.0088850002,10:32:12,25/9/2017,18,39.84,0,129
51.5009689331,0.0088850002,10:32:12,25/9/2017,19,42.29,0,129
51.5009765625,0.0088716001,10:32:13,25/9/2017,18,39.36,0,129
51.5009765625,0.0088716001,10:32:13,25/9/2017,19,42.29,0,129
51.5009841918,0.0088600006,10:32:14,25/9/2017,18,39.36,0,129
51.5009841918,0.0088600006,10:32:14,25/9/2017,19,42.29,0,129
51.5009994506,0.0088450012,10:32:15,25/9/2017,18,39.84,0,129
51.5009994506,0.0088450012,10:32:15,25/9/2017,19,42.77,0,129
51.5010108947,0.0088316011,10:32:16,25/9/2017,18,39.36,0,129
51.5010108947,0.0088316011,10:32:16,25/9/2017,19,42.77,0,129
51.5010261535,0.0088165998,10:32:17,25/9/2017,18,39.36,0,129
51.5010261535,0.0088165998,10:32:17,25/9/2017,19,42.77,0,129
51.5010337829,0.0088016004,10:32:18,25/9/2017,18,39.36,0,129
51.5010337829,0.0088016004,10:32:18,25/9/2017,19,42.77,0,129
51.5010414123,0.0087850008,10:32:19,25/9/2017,19,39.36,0,129
51.5010414123,0.0087850008,10:32:19,25/9/2017,19,42.29,0,129
51.5010490417,0.0087683010,10:32:20,25/9/2017,18,39.36,0,129
51.5010490417,0.0087683010,10:32:20,25/9/2017,19,42.77,0,129
51.5010643005,0.0087533006,10:32:21,25/9/2017,19,39.36,0,129
51.5010643005,0.0087533006,10:32:21,25/9/2017,20,42.29,0,129
51.5010833740,0.0087383003,10:32:22,25/9/2017,19,39.84,0,129
51.5010833740,0.0087383003,10:32:22,25/9/2017,20,42.29,0,129
51.5010910034,0.0087250003,10:32:23,25/9/2017,18,39.36,0,129
51.5010910034,0.0087250003,10:32:23,25/9/2017,20,42.77,0,129
51.5011062622,0.0087150011,10:32:24,25/9/2017,19,39.36,0,129
51.5011062622,0.0087150011,10:32:24,25/9/2017,19,42.77,0,129
51.5011138916,0.0087016010,10:32:25,25/9/2017,18,39.84,0,129
51.5011138916,0.0087016010,10:32:25,25/9/2017,19,42.77,0,129
51.5011215209,0.0086866006,10:32:26,25/9/2017,18,39.84,0,129
51.5011215209,0.0086866006,10:32:26,25/9/2017,19,42.77,0,129
51.5011405944,0.0086732997,10:32:27,25/9/2017,18,39.84,0,129
51.5011405944,0.0086732997,10:32:27,25/9/2017,19,42.77,0,129
51.5011482238,0.0086615991,10:32:28,25/9/2017,19,39.84,0,129
51.5011482238,0.0086615991,10:32:28,25/9/2017,20,42.77,0,129
51.5011634826,0.0086466007,10:32:29,25/9/2017,19,39.36,0,129
51.5011634826,0.0086466007,10:32:29,25/9/2017,19,42.77,0,129
51.5011787414,0.0086333007,10:32:30,25/9/2017,19,39.84,0,129
51.5011787414,0.0086333007,10:32:30,25/9/2017,20,43.26,0,129
51.5011863708,0.0086216001,10:32:31,25/9/2017,19,39.84,0,129
51.5011863708,0.0086216001,10:32:31,25/9/2017,20,42.77,0,129
51.5012054443,0.0086083002,10:32:32,25/9/2017,18,39.36,0,129
51.5012054443,0.0086083002,10:32:32,25/9/2017,19,42.77,0,129
51.5012207031,0.0085950012,10:32:33,25/9/2017,18,39.84,0,129
51.5012207031,0.0085950012,10:32:33,25/9/2017,19,42.77,0,129
51.5012283325,0.0085850000,10:32:34,25/9/2017,18,39.84,0,129
51.5012283325,0.0085850000,10:32:34,25/9/2017,19,42.77,0,129
51.5012435913,0.0085750007,10:32:35,25/9/2017,18,39.84,0,129
51.5012435913,0.0085750007,10:32:35,25/9/2017,19,42.77,0,129
51.5012550354,0.0085615997,10:32:36,25/9/2017,18,39.84,0,129
51.5012550354,0.0085615997,10:32:36,25/9/2017,19,42.77,0,129
51.5012626647,0.0085466012,10:32:37,25/9/2017,18,39.84,0,129
51.5012626647,0.0085466012,10:32:37,25/9/2017,19,42.77,0,129
51.5012702941,0.0085332994,10:32:38,25/9/2017,18,39.84,0,129
51.5012702941,0.0085332994,10:32:38,25/9/2017,19,42.77,0,129
51.5012855529,0.0085200004,10:32:39,25/9/2017,18,39.84,0,129
51.5012855529,0.0085200004,10:32:39,25/9/2017,19,42.77,0,129
51.5012931823,0.0085083007,10:32:40,25/9/2017,18,40.33,0,129
51.5012931823,0.0085083007,10:32:40,25/9/2017,19,43.26,0,129
51.5013084411,0.0084966001,10:32:41,25/9/2017,19,40.33,0,129
51.5013084411,0.0084966001,10:32:41,25/9/2017,19,42.77,0,129
51.5013198852,0.0084850006,10:32:42,25/9/2017,19,39.84,0,129
51.5013198852,0.0084850006,10:32:42,25/9/2017,20,42.77,0,129
51.5013351440,0.0084699993,10:32:43,25/9/2017,18,39.84,0,129
51.5013351440,0.0084699993,10:32:43,25/9/2017,20,42.77,0,129
51.5013504028,0.0084583005,10:32:44,25/9/2017,19,39.84,0,129
51.5013504028,0.0084583005,10:32:44,25/9/2017,20,42.77,0,129
51.5013580322,0.0084465999,10:32:45,25/9/2017,19,39.84,0,129
51.5013580322,0.0084465999,10:32:45,25/9/2017,19,42.77,0,129
51.5013771057,0.0084316005,10:32:46,25/9/2017,19,39.84,0,129
51.5013771057,0.0084316005,10:32:46,25/9/2017,19,42.77,0,129
51.5013847351,0.0084183006,10:32:47,25/9/2017,19,39.84,0,129
51.5013847351,0.0084183006,10:32:47,25/9/2017,19,42.77,0,129
51.5013999938,0.0084033002,10:32:48,25/9/2017,19,39.84,0,129
51.5013999938,0.0084033002,10:32:48,25/9/2017,20,42.77,0,129
51.5014076232,0.0083900003,10:32:49,25/9/2017,19,39.36,0,129
51.5014076232,0.0083900003,10:32:49,25/9/2017,19,42.77,0,129
51.5014228820,0.0083765993,10:32:50,25/9/2017,19,39.84,0,129
51.5014228820,0.0083765993,10:32:50,25/9/2017,19,42.77,0,129
51.5014305114,0.0083615989,10:32:51,25/9/2017,18,39.84,0,129
51.5014305114,0.0083615989,10:32:51,25/9/2017,20,42.77,0,129
51.5014495849,0.0083466005,10:32:52,25/9/2017,19,39.84,0,129
51.5014495849,0.0083466005,10:32:52,25/9/2017,20,42.29,0,129
51.5014572143,0.0083350000,10:32:53,25/9/2017,18,39.84,0,129
51.5014572143,0.0083350000,10:32:53,25/9/2017,19,42.77,0,129
51.5014724731,0.0083215999,10:32:54,25/9/2017,19,40.33,0,129
51.5014724731,0.0083215999,10:32:54,25/9/2017,19,43.26,0,129
51.5014801025,0.0083083000,10:32:55,25/9/2017,19,39.84,0,129
51.5014801025,0.0083083000,10:32:55,25/9/2017,20,42.77,0,129
51.5014991760,0.0082933006,10:32:56,25/9/2017,19,39.84,0,129
51.5014991760,0.0082933006,10:32:56,25/9/2017,20,42.77,0,129
51.5015068054,0.0082816009,10:32:57,25/9/2017,19,39.84,0,129
51.5015068054,0.0082816009,10:32:57,25/9/2017,20,42.77,0,129
51.5015220642,0.0082683000,10:32:58,25/9/2017,19,39.36,0,129
51.5015220642,0.0082683000,10:32:58,25/9/2017,20,42.77,0,129
51.5015373229,0.0082532997,10:32:59,25/9/2017,19,39.84,0,129
51.5015373229,0.0082532997,10:32:59,25/9/2017,20,42.77,0,129
51.5015449523,0.0082399997,10:33:0,25/9/2017,19,39.84,0,129
51.5015449523,0.0082399997,10:33:0,25/9/2017,20,42.77,0,129
51.5015640258,0.0082266006,10:33:1,25/9/2017,19,39.84,0,129
51.5015640258,0.0082266006,10:33:1,25/9/2017,20,42.29,0,129
51.5015716552,0.0082116012,10:33:2,25/9/2017,19,39.84,0,129
51.5015716552,0.0082116012,10:33:2,25/9/2017,20,42.77,0,129
51.5015869140,0.0081966009,10:33:3,25/9/2017,19,39.84,0,129
51.5015869140,0.0081966009,10:33:3,25/9/2017,20,42.77,0,129
51.5016021728,0.0081833000,10:33:4,25/9/2017,19,39.36,0,129
51.5016021728,0.0081833000,10:33:4,25/9/2017,20,42.77,0,129
51.5016212463,0.0081700000,10:33:5,25/9/2017,19,39.84,0,129
51.5016212463,0.0081700000,10:33:5,25/9/2017,20,42.77,0,129
51.5016288757,0.0081566009,10:33:6,25/9/2017,19,39.84,0,129
51.5016288757,0.0081566009,10:33:6,25/9/2017,20,42.77,0,129
51.5016441345,0.0081416006,10:33:7,25/9/2017,19,39.84,0,129
51.5016441345,0.0081416006,10:33:7,25/9/2017,20,42.77,0,129
51.5016517639,0.0081283006,10:33:8,25/9/2017,19,39.84,0,129
51.5016517639,0.0081283006,10:33:8,25/9/2017,20,42.77,0,129
51.5016670227,0.0081149997,10:33:9,25/9/2017,19,39.84,0,129
51.5016670227,0.0081149997,10:33:9,25/9/2017,20,42.77,0,129
51.5016860961,0.0081016006,10:33:10,25/9/2017,19,39.84,0,129
51.5016860961,0.0081016006,10:33:10,25/9/2017,20,42.77,0,129
51.5017013549,0.0080933008,10:33:11,25/9/2017,19,39.84,0,129
51.5017013549,0.0080933008,10:33:11,25/9/2017,20,42.77,0,129
51.5017166137,0.0080783004,10:33:12,25/9/2017,19,39.84,0,129
51.5017166137,0.0080783004,10:33:12,25/9/2017,20,42.77,0,129
51.5017242431,0.0080615997,10:33:13,25/9/2017,19,39.36,0,129
51.5017242431,0.0080615997,10:33:13,25/9/2017,19,42.77,0,129
51.5017433166,0.0080450000,10:33:14,25/9/2017,19,39.84,0,129
51.5017433166,0.0080450000,10:33:14,25/9/2017,19,42.77,0,129
51.5017585754,0.0080315999,10:33:15,25/9/2017,21,39.84,0,129
51.5017585754,0.0080315999,10:33:15,25/9/2017,22,42.77,0,129
51.5017738342,0.0080215997,10:33:16,25/9/2017,21,39.84,0,129
