latitude,longitude,time,date,number people
51.4925765991,0.0148299989,14:7:2,8/12/2016,0
51.4925765991,0.014835,14:7:3,8/12/2016,0
51.4925765991,0.0148333001,14:7:4,8/12/2016,0
51.4925880432,0.0148450002,14:7:4,8/12/2016,0
51.4925956726,0.0148583006,14:7:6,8/12/2016,0
51.492603302,0.0148683013,14:7:7,8/12/2016,0
51.4926109313,0.0148816003,14:7:8,8/12/2016,0
51.4926185607,0.0149015998,14:7:8,8/12/2016,0
51.4926261901,0.0149183011,14:7:10,8/12/2016,0
51.4926338195,0.0149349999,14:7:11,8/12/2016,0
51.4926414489,0.0149516,14:7:12,8/12/2016,0
51.492652893,0.0149700021,14:7:12,8/12/2016,0
51.4926605224,0.0149832987,14:7:14,8/12/2016,0
51.4926757812,0.015,14:7:15,8/12/2016,0
51.4926834106,0.0150133013,14:7:16,8/12/2016,0
51.4926834106,0.0150133013,14:7:16,8/12/2016,0
51.4926834106,0.015011599,14:7:18,8/12/2016,0
51.4926834106,0.0150150003,14:7:19,8/12/2016,0
51.49269104,0.0150300002,14:7:20,8/12/2016,0
51.49269104,0.0150399994,14:7:20,8/12/2016,0
51.4926986694,0.0150516009,14:7:22,8/12/2016,0
51.4927101135,0.0150565996,14:7:23,8/12/2016,0
51.4927177429,0.0150583004,14:7:24,8/12/2016,0
51.4927177429,0.0150616002,14:7:24,8/12/2016,0
51.4927177429,0.0150583004,14:7:26,8/12/2016,0
51.4927253723,0.0150600013,14:7:27,8/12/2016,0
51.4927177429,0.0150716009,14:7:28,8/12/2016,0
51.4927177429,0.0150733003,14:7:28,8/12/2016,0
51.4927177429,0.0150749993,14:7:30,8/12/2016,0
51.4927177429,0.0150832996,14:7:31,8/12/2016,0
51.4927101135,0.0150900006,14:7:32,8/12/2016,0
51.4927101135,0.0150982999,14:7:32,8/12/2016,0
51.4926986694,0.0151133003,14:7:34,8/12/2016,0
51.49269104,0.0151300001,14:7:35,8/12/2016,0
51.4926834106,0.0151483001,14:7:36,8/12/2016,0
51.4926834106,0.0151665997,14:7:36,8/12/2016,0
51.4926757812,0.0151950001,14:7:38,8/12/2016,0
51.4926681518,0.0152132997,14:7:39,8/12/2016,0
51.4926681518,0.0152400007,14:7:40,8/12/2016,0
51.4926605224,0.0152616014,14:7:40,8/12/2016,0
51.492652893,0.0152850008,14:7:42,8/12/2016,0
51.492652893,0.0153083014,14:7:43,8/12/2016,1
51.4926414489,0.0153283014,14:7:44,8/12/2016,0
51.4926338195,0.0153515996,14:7:44,8/12/2016,0
51.4926261901,0.0153766012,14:7:46,8/12/2016,0
51.4926185607,0.0153949999,14:7:47,8/12/2016,0
51.4926109313,0.015411601,14:7:48,8/12/2016,0
51.492603302,0.0154266014,14:7:48,8/12/2016,0
51.492603302,0.0154466009,14:7:50,8/12/2016,0
51.4925956726,0.0154683008,14:7:51,8/12/2016,0
51.4925880432,0.0154883003,14:7:52,8/12/2016,0
51.4925880432,0.0154999995,14:7:52,8/12/2016,0
51.4925880432,0.0155183019,14:7:54,8/12/2016,0
51.4925765991,0.0155366001,14:7:55,8/12/2016,0
51.4925689697,0.0155533003,14:7:56,8/12/2016,0
51.4925689697,0.0155715999,14:7:56,8/12/2016,0
51.4925689697,0.0155833005,14:7:58,8/12/2016,0
51.4925613403,0.0155866012,14:7:59,8/12/2016,0
51.4925613403,0.0155933008,14:8:0,8/12/2016,0
51.4925613403,0.0155982995,14:8:0,8/12/2016,0
51.4925613403,0.0156050014,14:8:2,8/12/2016,0
51.4925613403,0.015610001,14:8:3,8/12/2016,0
51.4925537109,0.0156166005,14:8:4,8/12/2016,0
51.4925537109,0.015630001,14:8:4,8/12/2016,0
51.4925537109,0.0156450009,14:8:6,8/12/2016,0
51.4925460815,0.0156683015,14:8:7,8/12/2016,0
51.4925460815,0.0156883001,14:8:8,8/12/2016,0
51.4925460815,0.015708301,14:8:8,8/12/2016,0
51.4925460815,0.0157249999,14:8:10,8/12/2016,0
51.4925537109,0.0157399997,14:8:11,8/12/2016,0
51.4925537109,0.0157550001,14:8:12,8/12/2016,0
51.4925613403,0.0157700004,14:8:12,8/12/2016,0
51.4925613403,0.0157933006,14:8:14,8/12/2016,0
51.4925613403,0.015806601,14:8:15,8/12/2016,0
51.4925613403,0.0158150014,14:8:16,8/12/2016,0
51.4925537109,0.0158150014,14:8:16,8/12/2016,0
51.4925537109,0.0158166003,14:8:18,8/12/2016,0
51.4925537109,0.0158249998,14:8:19,8/12/2016,0
51.4925537109,0.0158400011,14:8:20,8/12/2016,0
51.4925460815,0.0158516001,14:8:20,8/12/2016,0
51.4925537109,0.0158683004,14:8:22,8/12/2016,0
51.4925537109,0.0158850011,14:8:23,8/12/2016,0
51.4925460815,0.0159066009,14:8:24,8/12/2016,0
51.4925460815,0.0159299993,14:8:24,8/12/2016,0
51.4925460815,0.0159500002,14:8:26,8/12/2016,0
51.4925460815,0.0159749994,14:8:27,8/12/2016,0
51.4925460815,0.0159983015,14:8:28,8/12/2016,0
51.4925460815,0.0160215997,14:8:28,8/12/2016,0
51.4925460815,0.0160450005,14:8:30,8/12/2016,0
51.4925537109,0.0160683012,14:8:31,8/12/2016,0
51.4925537109,0.0160950002,14:8:32,8/12/2016,0
51.4925537109,0.0161166009,14:8:32,8/12/2016,0
51.4925537109,0.0161416006,14:8:34,8/12/2016,0
51.4925537109,0.0161649999,14:8:35,8/12/2016,1
51.4925537109,0.0161899995,14:8:36,8/12/2016,0
51.4925537109,0.0162133002,14:8:36,8/12/2016,0
51.4925537109,0.0162366008,14:8:38,8/12/2016,0
51.4925613403,0.0162616004,14:8:39,8/12/2016,0
51.4925613403,0.0162865996,14:8:40,8/12/2016,2
51.4925689697,0.0163083004,14:8:40,8/12/2016,0
51.4925689697,0.0163300013,14:8:42,8/12/2016,0
51.4925689697,0.0163499999,14:8:43,8/12/2016,0
51.4925765991,0.0163683009,14:8:44,8/12/2016,0
51.4925765991,0.0163865995,14:8:44,8/12/2016,0
51.4925765991,0.0164016008,14:8:46,8/12/2016,0
51.4925689697,0.0164183006,14:8:47,8/12/2016,0
51.4925689697,0.0164299988,14:8:48,8/12/2016,0
51.4925689697,0.0164350008,14:8:48,8/12/2016,0
51.4925689697,0.0164350008,14:8:50,8/12/2016,0
51.4925689697,0.0164400005,14:8:51,8/12/2016,0
51.4925689697,0.0164566016,14:8:52,8/12/2016,0
51.4925765991,0.0164766001,14:8:52,8/12/2016,0
51.4925689697,0.016498301,14:8:54,8/12/2016,0
51.4925689697,0.016518301,14:8:55,8/12/2016,0
51.4925689697,0.0165333008,14:8:56,8/12/2016,0
51.4925689697,0.0165533008,14:8:56,8/12/2016,0
51.4925689697,0.016571599,14:8:58,8/12/2016,0
51.4925689697,0.0165900001,14:8:59,8/12/2016,0
51.4925613403,0.0166083002,14:9:0,8/12/2016,0
51.4925613403,0.016625,14:9:0,8/12/2016,0
51.4925537109,0.0166366004,14:9:2,8/12/2016,0
51.4925537109,0.0166516008,14:9:3,8/12/2016,0
51.4925537109,0.0166666007,14:9:4,8/12/2016,0
51.4925460815,0.0166850018,14:9:4,8/12/2016,0
51.4925460815,0.0167083015,14:9:6,8/12/2016,0
51.4925460815,0.0167283,14:9:7,8/12/2016,0
51.4925460815,0.0167483019,14:9:8,8/12/2016,0
51.4925460815,0.0167733011,14:9:8,8/12/2016,0
51.4925460815,0.0167916002,14:9:10,8/12/2016,0
51.4925460815,0.0168033003,14:9:11,8/12/2016,0
51.4925460815,0.0168215999,14:9:12,8/12/2016,0
51.4925460815,0.0168383002,14:9:12,8/12/2016,0
51.4925460815,0.016860001,14:9:14,8/12/2016,0
51.4925460815,0.016875,14:9:15,8/12/2016,0
51.4925460815,0.0168882989,14:9:16,8/12/2016,0
51.4925384521,0.0169000015,14:9:16,8/12/2016,0
51.4925460815,0.0169082999,14:9:18,8/12/2016,0
51.4925460815,0.0169115996,14:9:19,8/12/2016,0
51.4925460815,0.0169150009,14:9:20,8/12/2016,0
51.4925460815,0.0169183015,14:9:20,8/12/2016,0
51.4925460815,0.0169283018,14:9:22,8/12/2016,0
51.4925460815,0.0169466009,14:9:23,8/12/2016,0
51.4925384521,0.0169650006,14:9:24,8/12/2016,2
51.4925308227,0.0169899997,14:9:24,8/12/2016,0
51.4925308227,0.0170083022,14:9:26,8/12/2016,0
51.4925308227,0.0170249996,14:9:27,8/12/2016,0
51.4925308227,0.0170449995,14:9:28,8/12/2016,0
51.4925308227,0.0170650005,14:9:28,8/12/2016,0
51.4925384521,0.0170833005,14:9:30,8/12/2016,0
51.4925308227,0.0171050014,14:9:31,8/12/2016,0
51.4925308227,0.0171265983,14:9:32,8/12/2016,0
51.4925308227,0.0171482992,14:9:32,8/12/2016,0
51.4925308227,0.0171732997,14:9:34,8/12/2016,0
51.4925193786,0.0171949996,14:9:35,8/12/2016,0
51.4925193786,0.0172199988,14:9:36,8/12/2016,0
51.4925193786,0.0172415995,14:9:36,8/12/2016,0
51.4925193786,0.0172616004,14:9:38,8/12/2016,0
51.4925117492,0.0172850012,14:9:39,8/12/2016,0
51.4925117492,0.0173049998,14:9:40,8/12/2016,0
51.4925117492,0.0173250007,14:9:40,8/12/2016,0
51.4925117492,0.0173465991,14:9:42,8/12/2016,0
51.4925117492,0.0173650016,14:9:43,8/12/2016,0
51.4925117492,0.0173866024,14:9:44,8/12/2016,0
51.4925041198,0.0174149999,14:9:44,8/12/2016,0
51.4924964904,0.0174333024,14:9:46,8/12/2016,0
51.4924964904,0.0174549999,14:9:47,8/12/2016,0
51.492488861,0.0174766006,14:9:48,8/12/2016,0
51.492488861,0.0174883008,14:9:48,8/12/2016,0
51.492488861,0.0174965991,14:9:50,8/12/2016,0
51.4924964904,0.0174950003,14:9:51,8/12/2016,0
51.492488861,0.0174950003,14:9:52,8/12/2016,0
51.492488861,0.0174983015,14:9:52,8/12/2016,0
51.492488861,0.0174983015,14:9:54,8/12/2016,0
51.492488861,0.0174983015,14:9:55,8/12/2016,0
51.492488861,0.0174965991,14:9:56,8/12/2016,0
51.492488861,0.0174950003,14:9:56,8/12/2016,0
51.492488861,0.0174950003,14:9:58,8/12/2016,0
51.492488861,0.0174965991,14:9:59,8/12/2016,0
51.492488861,0.0175116004,14:10:0,8/12/2016,0
51.492488861,0.0175266003,14:10:0,8/12/2016,0
51.492488861,0.0175416002,14:10:2,8/12/2016,0
51.492488861,0.0175583004,14:10:3,8/12/2016,0
51.492488861,0.0175749993,14:10:4,8/12/2016,0
51.492488861,0.0175916013,14:10:4,8/12/2016,0
51.4924812316,0.0176100015,14:10:6,8/12/2016,0
51.4924812316,0.0176283001,14:10:7,8/12/2016,0
51.4924812316,0.0176450014,14:10:8,8/12/2016,0
51.4924736022,0.017661601,14:10:8,8/12/2016,0
51.4924736022,0.017676599,14:10:10,8/12/2016,0
51.4924736022,0.0176950001,14:10:11,8/12/2016,0
51.4924659729,0.0177133011,14:10:12,8/12/2016,0
51.4924659729,0.0177366008,14:10:12,8/12/2016,0
51.4924659729,0.0177632999,14:10:14,8/12/2016,0
51.4924659729,0.0177865991,14:10:15,8/12/2016,0
51.4924659729,0.0178033018,14:10:16,8/12/2016,0
51.4924659729,0.0178233013,14:10:16,8/12/2016,0
51.4924545288,0.0178432998,14:10:18,8/12/2016,0
51.4924545288,0.0178666019,14:10:19,8/12/2016,0
51.4924468994,0.0178866014,14:10:20,8/12/2016,0
51.4924468994,0.0179032993,14:10:20,8/12/2016,0
51.4924468994,0.0179100012,14:10:22,8/12/2016,0
51.49243927,0.0179165983,14:10:23,8/12/2016,0
51.49243927,0.0179266023,14:10:24,8/12/2016,0
51.49243927,0.0179382991,14:10:24,8/12/2016,0
51.4924316406,0.0179583015,14:10:26,8/12/2016,0
51.4924316406,0.0179733014,14:10:27,8/12/2016,0
51.4924316406,0.0179883003,14:10:28,8/12/2016,0
51.4924316406,0.0180015993,14:10:28,8/12/2016,0
51.49243927,0.0180099983,14:10:30,8/12/2016,0
51.49243927,0.0180265998,14:10:31,8/12/2016,0
51.4924316406,0.0180433025,14:10:32,8/12/2016,0
51.4924316406,0.0180666017,14:10:32,8/12/2016,0
51.49243927,0.018081603,14:10:34,8/12/2016,0
51.49243927,0.0181016016,14:10:35,8/12/2016,0
51.49243927,0.0181200008,14:10:36,8/12/2016,0
51.49243927,0.0181365985,14:10:36,8/12/2016,0
51.49243927,0.0181516027,14:10:38,8/12/2016,0
51.49243927,0.0181666002,14:10:39,8/12/2016,0
51.4924316406,0.0181865997,14:10:40,8/12/2016,0
51.4924240112,0.0181950016,14:10:40,8/12/2016,0
51.4924163818,0.0182116022,14:10:42,8/12/2016,0
51.4924163818,0.0182482986,14:10:43,8/12/2016,0
51.4924163818,0.0182716007,14:10:44,8/12/2016,0
51.4924240112,0.0182849998,14:10:44,8/12/2016,0
51.4924316406,0.0182932996,14:10:46,8/12/2016,0
51.4924468994,0.0182999992,14:10:47,8/12/2016,0
51.4924545288,0.0182999992,14:10:48,8/12/2016,0
51.4924736022,0.0183016004,14:10:48,8/12/2016,0
51.4924812316,0.0183050012,14:10:50,8/12/2016,0
51.4924964904,0.0183050012,14:10:51,8/12/2016,0
51.4925041198,0.0183083,14:10:52,8/12/2016,0
51.4925117492,0.0183100013,14:10:52,8/12/2016,0
51.4925308227,0.0183100013,14:10:54,8/12/2016,0
51.4925384521,0.018313301,14:10:55,8/12/2016,0
51.4925537109,0.0183150005,14:10:56,8/12/2016,0
51.4925689697,0.0183166007,14:10:56,8/12/2016,0
51.4925765991,0.0183183012,14:10:58,8/12/2016,0
51.4925956726,0.0183199996,14:10:59,8/12/2016,0
51.492603302,0.0183183012,14:11:0,8/12/2016,0
51.4926109313,0.0183199996,14:11:0,8/12/2016,0
51.4926185607,0.0183150005,14:11:2,8/12/2016,0
51.4926338195,0.0183100013,14:11:3,8/12/2016,0
51.4926414489,0.0183033008,14:11:4,8/12/2016,0
51.492652893,0.018295,14:11:4,8/12/2016,0
51.4926605224,0.0182915992,14:11:6,8/12/2016,0
51.4926681518,0.0182932996,14:11:7,8/12/2016,0
51.4926834106,0.0182915992,14:11:8,8/12/2016,0
51.49269104,0.0182833013,14:11:8,8/12/2016,0
51.4927101135,0.0182783012,14:11:10,8/12/2016,0
51.4927177429,0.0182766008,14:11:11,8/12/2016,0
51.4927330017,0.0182766008,14:11:12,8/12/2016,0
51.4927482604,0.0182766008,14:11:12,8/12/2016,0
51.4927558898,0.0182766008,14:11:14,8/12/2016,0
51.4927749633,0.0182783012,14:11:15,8/12/2016,0
51.4927902221,0.0182766008,14:11:16,8/12/2016,0
51.4928054809,0.0182699985,14:11:16,8/12/2016,0
51.4928131103,0.0182650012,14:11:18,8/12/2016,0
51.4928321838,0.0182633018,14:11:19,8/12/2016,0
51.4928474426,0.0182616024,14:11:20,8/12/2016,0
51.492855072,0.0182600011,14:11:20,8/12/2016,0
51.4928627014,0.0182566022,14:11:22,8/12/2016,0
51.4928779602,0.0182583026,14:11:23,8/12/2016,0
51.4928855895,0.0182600011,14:11:24,8/12/2016,0
51.492904663,0.0182616024,14:11:24,8/12/2016,0
51.4929199218,0.0182616024,14:11:26,8/12/2016,0
51.4929275512,0.0182633018,14:11:27,8/12/2016,0
51.49294281,0.0182600011,14:11:28,8/12/2016,0
51.4929618835,0.0182583026,14:11:28,8/12/2016,0
51.4929695129,0.0182600011,14:11:30,8/12/2016,0
51.4929847717,0.0182600011,14:11:31,8/12/2016,0
51.4929924011,0.0182633018,14:11:32,8/12/2016,0
51.4930076599,0.0182666006,14:11:32,8/12/2016,0
51.493019104,0.0182699985,14:11:34,8/12/2016,0
51.4930343627,0.0182716007,14:11:35,8/12/2016,1
51.4930419921,0.0182766008,14:11:36,8/12/2016,0
51.4930572509,0.0182783012,14:11:36,8/12/2016,0
51.4930648803,0.0182766008,14:11:38,8/12/2016,0
51.4930839538,0.0182783012,14:11:39,8/12/2016,0
51.4930915832,0.0182833013,14:11:40,8/12/2016,0
51.4930992126,0.0182865991,14:11:40,8/12/2016,0
51.4930992126,0.0182915992,14:11:42,8/12/2016,0
51.493106842,0.018295,14:11:43,8/12/2016,0
51.493106842,0.0182865991,14:11:44,8/12/2016,0
51.4931144714,0.0182865991,14:11:44,8/12/2016,0
51.4931221008,0.0182849998,14:11:46,8/12/2016,0
51.4931297302,0.0182883014,14:11:47,8/12/2016,0
51.4931488037,0.0182900009,14:11:48,8/12/2016,0
51.4931640625,0.0182915992,14:11:48,8/12/2016,0
51.4931716918,0.0182982997,14:11:50,8/12/2016,0
51.4931793212,0.0183016004,14:11:51,8/12/2016,0
51.4931869506,0.0183016004,14:11:52,8/12/2016,1
51.4931983947,0.0182932996,14:11:52,8/12/2016,0
51.4932136535,0.0182900009,14:11:54,8/12/2016,0
51.4932212829,0.0182915992,14:11:55,8/12/2016,0
51.4932365417,0.0182966003,14:11:56,8/12/2016,0
51.4932518005,0.018295,14:11:56,8/12/2016,0
51.493270874,0.0183016004,14:11:58,8/12/2016,0
51.493270874,0.0183166007,14:11:59,8/12/2016,0
51.4932785034,0.0183150005,14:12:0,8/12/2016,0
51.4932937622,0.0183115978,14:12:0,8/12/2016,0
51.4933090209,0.0183150005,14:12:2,8/12/2016,1
51.493320465,0.0183150005,14:12:3,8/12/2016,0
51.4933280944,0.0183183012,14:12:4,8/12/2016,0
51.4933433532,0.0183216018,14:12:4,8/12/2016,0
51.4933433532,0.0183416004,14:12:6,8/12/2016,0
51.4933509826,0.0183516016,14:12:7,8/12/2016,0
51.4933662414,0.0183615989,14:12:8,8/12/2016,0
51.4933738708,0.0183549995,14:12:8,8/12/2016,0
51.4933853149,0.0183332996,14:12:10,8/12/2016,0
51.4933853149,0.0183183012,14:12:11,8/12/2016,0
51.4933929443,0.0183115978,14:12:12,8/12/2016,0
51.4933929443,0.0183100013,14:12:12,8/12/2016,0
51.4934005737,0.0183100013,14:12:14,8/12/2016,0
51.4934005737,0.0183016004,14:12:15,8/12/2016,0
51.4934005737,0.018295,14:12:16,8/12/2016,0
51.4934005737,0.0182833013,14:12:16,8/12/2016,0
51.4934082031,0.0182833013,14:12:18,8/12/2016,0
51.4934082031,0.0182783012,14:12:19,8/12/2016,0
51.4934158325,0.0182800006,14:12:20,8/12/2016,0
51.4934158325,0.0182766008,14:12:20,8/12/2016,0
51.4934158325,0.0182749996,14:12:22,8/12/2016,0
51.4934158325,0.0182749996,14:12:23,8/12/2016,0
51.4934158325,0.0182733001,14:12:24,8/12/2016,0
51.4934158325,0.0182733001,14:12:24,8/12/2016,0
51.4934158325,0.0182749996,14:12:26,8/12/2016,0
51.4934234619,0.0182849998,14:12:27,8/12/2016,0
51.4934234619,0.0182900009,14:12:28,8/12/2016,0
51.4934310913,0.0182982997,14:12:28,8/12/2016,0
51.4934310913,0.0183083,14:12:30,8/12/2016,0
51.4934425354,0.0183216018,14:12:31,8/12/2016,0
51.4934501647,0.0183332996,14:12:32,8/12/2016,0
51.4934577941,0.0183483009,14:12:32,8/12/2016,0
51.4934654235,0.0183582992,14:12:34,8/12/2016,0
51.4934730529,0.0183700008,14:12:35,8/12/2016,0
51.4934730529,0.0183816013,14:12:36,8/12/2016,0
51.4934883117,0.0183965988,14:12:36,8/12/2016,0
51.4934959411,0.0184216003,14:12:38,8/12/2016,0
51.4935150146,0.0184350013,14:12:39,8/12/2016,0
51.4935150146,0.0184333019,14:12:40,8/12/2016,0
51.493522644,0.0184350013,14:12:40,8/12/2016,0
51.493522644,0.0184416007,14:12:42,8/12/2016,0
51.493522644,0.0184499988,14:12:43,8/12/2016,0
51.4935302734,0.0184549999,14:12:44,8/12/2016,0
51.4935302734,0.0184583005,14:12:44,8/12/2016,0
51.4935302734,0.0184616012,14:12:46,8/12/2016,0
51.4935455322,0.0184733009,14:12:47,8/12/2016,0
51.4935531616,0.0184815998,14:12:48,8/12/2016,0
51.4935722351,0.0184866008,14:12:48,8/12/2016,0
51.4935874938,0.0184916,14:12:50,8/12/2016,0
51.4936027526,0.0185,14:12:51,8/12/2016,0
51.4936180114,0.0185065994,14:12:52,8/12/2016,0
51.4936447143,0.0185083017,14:12:52,8/12/2016,0
51.4936676025,0.0185116004,14:12:54,8/12/2016,0
51.493686676,0.0185132989,14:12:55,8/12/2016,0
51.4936943054,0.0185165996,14:12:56,8/12/2016,1
51.4937095642,0.0185183,14:12:56,8/12/2016,0
51.4937248229,0.0185183,14:12:58,8/12/2016,0
51.4937324523,0.0185233001,14:12:59,8/12/2016,0
51.4937591552,0.0185150003,14:13:0,8/12/2016,0
51.4937667846,0.0185132989,14:13:0,8/12/2016,0
51.493774414,0.0185200004,14:13:2,8/12/2016,0
51.4937820434,0.0185266008,14:13:3,8/12/2016,0
51.4937896728,0.0185300016,14:13:4,8/12/2016,0
51.4937973022,0.0185416011,14:13:4,8/12/2016,0
51.4938163757,0.0185466022,14:13:6,8/12/2016,0
51.4938240051,0.0185500011,14:13:7,8/12/2016,0
51.4938316345,0.0185550022,14:13:8,8/12/2016,0
51.4938468933,0.0185666007,14:13:8,8/12/2016,0
51.493862152,0.0185832986,14:13:10,8/12/2016,1
51.4938812255,0.018585,14:13:11,8/12/2016,0
51.4938964843,0.018590002,14:13:12,8/12/2016,0
51.4939041137,0.018603301,14:13:12,8/12/2016,0
51.4939193725,0.0186183023,14:13:14,8/12/2016,0
51.493938446,0.0186183023,14:13:15,8/12/2016,0
51.4939460754,0.0186215991,14:13:16,8/12/2016,0
51.4939613342,0.0186215991,14:13:16,8/12/2016,0
51.493976593,0.0186200008,14:13:18,8/12/2016,0
51.4939956665,0.0186166,14:13:19,8/12/2016,0
51.4940032958,0.0186166,14:13:20,8/12/2016,1
51.4940185546,0.0186166,14:13:20,8/12/2016,0
51.494026184,0.0186166,14:13:22,8/12/2016,0
51.4940414428,0.0186166,14:13:23,8/12/2016,0
51.4940528869,0.0186200008,14:13:24,8/12/2016,0
51.4940681457,0.0186266002,14:13:24,8/12/2016,0
51.4940757751,0.0186299991,14:13:26,8/12/2016,0
51.4940910339,0.0186366004,14:13:27,8/12/2016,0
51.4940986633,0.0186366004,14:13:28,8/12/2016,0
51.4941062927,0.0186450004,14:13:28,8/12/2016,0
51.4941177368,0.0186516017,14:13:30,8/12/2016,0
51.4941329956,0.0186550006,14:13:31,8/12/2016,0
51.494140625,0.0186465988,14:13:32,8/12/2016,0
51.4941558837,0.0186366004,14:13:32,8/12/2016,0
51.4941635131,0.0186316013,14:13:34,8/12/2016,0
51.4941749572,0.0186232995,14:13:35,8/12/2016,0
51.4941825866,0.0186215991,14:13:36,8/12/2016,0
51.4941978454,0.0186116008,14:13:36,8/12/2016,0
51.4942054748,0.0186166,14:13:38,8/12/2016,0
51.4942131042,0.0186266002,14:13:39,8/12/2016,0
51.4942207336,0.0186350011,14:13:40,8/12/2016,0
51.4942207336,0.0186350011,14:13:40,8/12/2016,0
51.4942207336,0.0186350011,14:13:42,8/12/2016,0
51.494228363,0.0186383008,14:13:43,8/12/2016,0
51.4942398071,0.0186416006,14:13:44,8/12/2016,0
51.4942398071,0.0186383008,14:13:44,8/12/2016,0
51.4942398071,0.0186350011,14:13:46,8/12/2016,0
51.4942474365,0.0186316013,14:13:47,8/12/2016,0
51.4942474365,0.0186215991,14:13:48,8/12/2016,0
51.4942550659,0.0186049995,14:13:48,8/12/2016,0
51.4942626953,0.0185883026,14:13:50,8/12/2016,0
51.4942703247,0.0185716018,14:13:51,8/12/2016,0
51.4942779541,0.0185583009,14:13:52,8/12/2016,0
51.4942779541,0.0185466022,14:13:52,8/12/2016,0
51.4942779541,0.0185382986,14:13:54,8/12/2016,0
51.4942855834,0.0185300016,14:13:55,8/12/2016,0
51.4942779541,0.0185200004,14:13:56,8/12/2016,0
51.4942779541,0.0185165996,14:13:56,8/12/2016,0
51.4942703247,0.0185083017,14:13:58,8/12/2016,0
51.4942703247,0.0184933004,14:13:59,8/12/2016,0
51.4942779541,0.0184783,14:14:0,8/12/2016,0
51.4942855834,0.0184650001,14:14:0,8/12/2016,0
51.4942970275,0.0184465999,14:14:2,8/12/2016,0
51.4943046569,0.0184300003,14:14:3,8/12/2016,0
51.4943122863,0.0184133033,14:14:4,8/12/2016,0
51.4943122863,0.0183965988,14:14:4,8/12/2016,0
51.4943199157,0.0183816013,14:14:6,8/12/2016,0
51.4943275451,0.0183649997,14:14:7,8/12/2016,0
51.4943275451,0.0183500022,14:14:8,8/12/2016,0
51.4943275451,0.0183350009,14:14:8,8/12/2016,0
51.4943275451,0.0183183012,14:14:10,8/12/2016,0
51.4943351745,0.0183033008,14:14:11,8/12/2016,0
51.4943428039,0.0182865991,14:14:12,8/12/2016,0
51.4943504333,0.0182716007,14:14:12,8/12/2016,0
51.4943618774,0.018255001,14:14:14,8/12/2016,1
51.4943695068,0.0182400016,14:14:15,8/12/2016,0
51.4943771362,0.0182215995,14:14:16,8/12/2016,0
51.4943771362,0.0182065982,14:14:16,8/12/2016,0
51.4943847656,0.0181900005,14:14:18,8/12/2016,0
51.494392395,0.0181750001,14:14:19,8/12/2016,0
51.4944000244,0.0181583003,14:14:20,8/12/2016,0
51.4944000244,0.0181450004,14:14:20,8/12/2016,0
51.4944076538,0.0181282997,14:14:22,8/12/2016,0
51.4944267272,0.0181150007,14:14:23,8/12/2016,0
51.4944267272,0.0180983009,14:14:24,8/12/2016,0
51.4944343566,0.0180833005,14:14:24,8/12/2016,0
51.4944343566,0.0180650024,14:14:26,8/12/2016,0
51.494441986,0.0180482997,14:14:27,8/12/2016,0
51.4944496154,0.0180332994,14:14:28,8/12/2016,0
51.4944572448,0.0180132999,14:14:28,8/12/2016,0
51.4944572448,0.0179949998,14:14:30,8/12/2016,0
51.4944648742,0.0179765996,14:14:31,8/12/2016,0
51.4944725036,0.0179550027,14:14:32,8/12/2016,0
51.4944839477,0.0179366006,14:14:32,8/12/2016,0
51.4944915771,0.0179216003,14:14:34,8/12/2016,0
51.4944992065,0.0179100012,14:14:35,8/12/2016,0
51.4945068359,0.0178965997,14:14:36,8/12/2016,0
51.4945068359,0.0178816008,14:14:36,8/12/2016,0
51.4945144653,0.0178716001,14:14:38,8/12/2016,0
51.4945144653,0.0178600015,14:14:39,8/12/2016,0
51.4945220947,0.017846601,14:14:40,8/12/2016,0
51.4945220947,0.0178366003,14:14:40,8/12/2016,0
51.4945220947,0.017813301,14:14:42,8/12/2016,0
51.4945297241,0.0177983021,14:14:43,8/12/2016,0
51.4945297241,0.0177833008,14:14:44,8/12/2016,0
51.4945297241,0.0177733001,14:14:44,8/12/2016,0
51.4945411682,0.0177632999,14:14:46,8/12/2016,0
51.4945411682,0.0177550005,14:14:47,8/12/2016,0
51.4945411682,0.017741599,14:14:48,8/12/2016,0
51.4945487976,0.0177266001,14:14:48,8/12/2016,0
51.494556427,0.0177083015,14:14:50,8/12/2016,0
51.4945716857,0.0176916003,14:14:51,8/12/2016,0
51.4945716857,0.0176750001,14:14:52,8/12/2016,0
51.4945793151,0.0176550016,14:14:52,8/12/2016,0
51.4945869445,0.0176365995,14:14:54,8/12/2016,0
51.4945945739,0.0176233029,14:14:55,8/12/2016,0
51.494606018,0.0176065993,14:14:56,8/12/2016,0
51.4946136474,0.0175950002,14:14:56,8/12/2016,0
51.4946289062,0.017583301,14:14:58,8/12/2016,0
51.4946289062,0.0175682997,14:14:59,8/12/2016,0
51.494644165,0.0175583004,14:15:0,8/12/2016,0
51.4946517944,0.0175482997,14:15:0,8/12/2016,0
51.4946517944,0.0175432991,14:15:2,8/12/2016,0
51.4946632385,0.0175333013,14:15:3,8/12/2016,0
51.4946784973,0.0175215983,14:15:4,8/12/2016,2
51.4946937561,0.0175000009,14:15:4,8/12/2016,1
51.4947013854,0.0174900007,14:15:6,8/12/2016,0
51.4947090148,0.0174816012,14:15:7,8/12/2016,0
