latitude,longitude,time,date,MQ135 value,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust
51.5013999938,0.0085650005,14:24:34,18/11/2016,111.00,110.60,112.00,77.00,76.96,78.00,5397.44
51.5013847351,0.0085799999,14:24:35,18/11/2016,110.00,110.77,112.00,77.00,76.88,78.00,5397.44
51.5013771057,0.0085916004,14:24:36,18/11/2016,111.00,111.05,112.00,77.00,77.00,78.00,5397.44
51.5013656616,0.0086033010,14:24:36,18/11/2016,112.00,111.37,112.00,78.00,77.67,79.00,5397.44
51.5013504028,0.0086166000,14:24:38,18/11/2016,111.00,111.05,112.00,77.00,77.08,78.00,5397.44
51.5013427734,0.0086316003,14:24:39,18/11/2016,111.00,111.09,112.00,78.00,77.25,79.00,5397.44
51.5013351440,0.0086433000,14:24:40,18/11/2016,111.00,111.31,113.00,76.00,77.44,79.00,5397.44
51.5013275146,0.0086532993,14:24:40,18/11/2016,111.00,111.04,112.00,76.00,76.99,78.00,5397.44
51.5013084411,0.0086649999,14:24:42,18/11/2016,111.00,110.52,112.00,77.00,76.40,78.00,5397.44
51.5013008117,0.0086783008,14:24:43,18/11/2016,111.00,111.05,112.00,77.00,77.01,78.00,5397.44
51.5012931823,0.0086900005,14:24:44,18/11/2016,111.00,111.14,112.00,77.00,77.06,78.00,5397.44
51.5012779235,0.0087033004,14:24:44,18/11/2016,111.00,110.85,112.00,76.00,76.56,78.00,5397.44
51.5012702941,0.0087166004,14:24:46,18/11/2016,110.00,110.46,112.00,76.00,76.18,77.00,5397.44
51.5012626647,0.0087265996,14:24:47,18/11/2016,108.00,107.93,110.00,75.00,74.25,76.00,2926.07
51.5012550354,0.0087350006,14:24:48,18/11/2016,103.00,103.08,104.00,71.00,70.93,72.00,2926.07
51.5012550354,0.0087416000,14:24:48,18/11/2016,102.00,101.31,103.00,70.00,69.43,71.00,2926.07
51.5012359619,0.0087533006,14:24:50,18/11/2016,102.00,101.37,103.00,71.00,70.07,72.00,2926.07
51.5012283325,0.0087616004,14:24:51,18/11/2016,104.00,103.12,104.00,73.00,72.31,74.00,2926.07
51.5012207031,0.0087715997,14:24:52,18/11/2016,107.00,105.42,107.00,75.00,74.12,76.00,2926.07
51.5012130737,0.0087833003,14:24:52,18/11/2016,109.00,107.74,109.00,77.00,75.98,77.00,2926.07
51.5011978149,0.0087983007,14:24:54,18/11/2016,111.00,109.77,111.00,79.00,77.79,79.00,2926.07
51.5011863708,0.0088115997,14:24:55,18/11/2016,112.00,111.49,112.00,79.00,78.94,79.00,2926.07
51.5011863708,0.0088216009,14:24:56,18/11/2016,113.00,112.38,113.00,80.00,79.65,81.00,2926.07
51.5011787414,0.0088266000,14:24:56,18/11/2016,114.00,113.68,115.00,81.00,80.37,81.00,2926.07
51.5011787414,0.0088250007,14:24:58,18/11/2016,114.00,114.04,115.00,81.00,80.74,81.00,2926.07
51.5011787414,0.0088250007,14:24:59,18/11/2016,116.00,115.20,120.00,982.00,261.46,985.00,2926.07
51.5011787414,0.0088233003,14:25:0,18/11/2016,117.00,116.55,127.00,868.00,901.45,987.00,2926.07
51.5011787414,0.0088216009,14:25:0,18/11/2016,117.00,116.97,124.00,943.00,952.89,984.00,2926.07
51.5011787414,0.0088216009,14:25:2,18/11/2016,116.00,115.74,178.00,80.00,607.64,987.00,2926.07
51.5011787414,0.0088216009,14:25:3,18/11/2016,115.00,115.26,121.00,80.00,264.84,987.00,2926.07
51.5011787414,0.0088200006,14:25:4,18/11/2016,114.00,114.24,117.00,79.00,79.01,80.00,2926.07
51.5011711120,0.0088200006,14:25:4,18/11/2016,114.00,114.23,118.00,80.00,79.49,81.00,2926.07
51.5011711120,0.0088183002,14:25:6,18/11/2016,115.00,114.46,115.00,81.00,80.63,81.00,2926.07
51.5011711120,0.0088165998,14:25:7,18/11/2016,115.00,115.03,116.00,81.00,81.00,81.00,2926.07
51.5011711120,0.0088165998,14:25:8,18/11/2016,116.00,115.27,116.00,80.00,80.99,82.00,2926.07
51.5011634826,0.0088150014,14:25:8,18/11/2016,116.00,115.72,117.00,81.00,80.98,82.00,2926.07
51.5011634826,0.0088150014,14:25:10,18/11/2016,116.00,115.68,117.00,81.00,80.95,82.00,2926.07
51.5011634826,0.0088150014,14:25:11,18/11/2016,115.00,115.76,116.00,80.00,80.82,81.00,2926.07
51.5011634826,0.0088133010,14:25:12,18/11/2016,115.00,115.73,116.00,81.00,80.58,81.00,2926.07
51.5011634826,0.0088115997,14:25:12,18/11/2016,115.00,115.22,116.00,80.00,80.31,81.00,2926.07
51.5011634826,0.0088100004,14:25:14,18/11/2016,115.00,115.07,116.00,80.00,80.05,81.00,2926.07
51.5011634826,0.0088083000,14:25:15,18/11/2016,115.00,115.01,116.00,80.00,80.00,81.00,2926.07
51.5011634826,0.0088083000,14:25:16,18/11/2016,115.00,115.00,116.00,80.00,79.98,81.00,2926.07
51.5011634826,0.0088066005,14:25:16,18/11/2016,115.00,114.97,116.00,80.00,79.94,80.00,2926.07
51.5011634826,0.0088066005,14:25:18,18/11/2016,115.00,114.88,115.00,80.00,79.73,80.00,3009.50
51.5011634826,0.0088066005,14:25:19,18/11/2016,114.00,114.25,115.00,79.00,79.01,80.00,3009.50
51.5011634826,0.0088066005,14:25:20,18/11/2016,114.00,114.01,115.00,79.00,79.00,80.00,3009.50
51.5011558532,0.0088066005,14:25:20,18/11/2016,113.00,113.94,114.00,79.00,78.97,80.00,3009.50
51.5011558532,0.0088066005,14:25:22,18/11/2016,113.00,113.29,114.00,79.00,78.61,79.00,3009.50
51.5011558532,0.0088066005,14:25:23,18/11/2016,113.00,112.99,114.00,79.00,78.14,79.00,3009.50
51.5011558532,0.0088066005,14:25:24,18/11/2016,113.00,112.85,113.00,78.00,78.07,79.00,3009.50
51.5011558532,0.0088066005,14:25:24,18/11/2016,112.00,112.34,113.00,78.00,78.02,79.00,3009.50
51.5011558532,0.0088050003,14:25:26,18/11/2016,112.00,112.07,114.00,78.00,77.95,78.00,3009.50
51.5011558532,0.0088032999,14:25:27,18/11/2016,112.00,112.01,113.00,78.00,77.85,78.00,3009.50
51.5011558532,0.0088032999,14:25:28,18/11/2016,112.00,112.00,113.00,78.00,77.50,78.00,3009.50
51.5011558532,0.0088032999,14:25:28,18/11/2016,112.00,111.99,113.00,77.00,77.31,78.00,3009.50
51.5011558532,0.0088032999,14:25:30,18/11/2016,112.00,111.99,113.00,77.00,77.17,78.00,3009.50
51.5011558532,0.0088032999,14:25:31,18/11/2016,112.00,111.68,112.00,77.00,77.05,78.00,3009.50
51.5011558532,0.0088032999,14:25:32,18/11/2016,112.00,111.35,113.00,76.00,76.83,78.00,3009.50
51.5011558532,0.0088050003,14:25:32,18/11/2016,111.00,111.11,112.00,74.00,75.34,78.00,3009.50
51.5011482238,0.0088083000,14:25:34,18/11/2016,110.00,110.37,111.00,75.00,74.02,75.00,3009.50
51.5011329650,0.0088200006,14:25:35,18/11/2016,109.00,109.41,110.00,74.00,74.67,75.00,3009.50
51.5011215209,0.0088333005,14:25:36,18/11/2016,109.00,108.39,109.00,75.00,74.96,76.00,3009.50
51.5011138916,0.0088483009,14:25:36,18/11/2016,108.00,108.03,109.00,74.00,74.31,75.00,3009.50
51.5010986328,0.0088649997,14:25:38,18/11/2016,108.00,108.01,109.00,75.00,74.90,76.00,3009.50
51.5010910034,0.0088783016,14:25:39,18/11/2016,108.00,107.57,109.00,75.00,74.12,75.00,3009.50
51.5010757446,0.0088949985,14:25:40,18/11/2016,108.00,107.70,108.00,75.00,74.64,76.00,3009.50
51.5010643005,0.0089083013,14:25:40,18/11/2016,108.00,107.93,108.00,75.00,74.72,76.00,3009.50
51.5010490417,0.0089216003,14:25:42,18/11/2016,107.00,107.63,108.00,75.00,75.05,76.00,3009.50
51.5010414123,0.0089333009,14:25:43,18/11/2016,106.00,106.52,108.00,73.00,73.47,75.00,3009.50
51.5010261535,0.0089433012,14:25:44,18/11/2016,102.00,103.59,106.00,71.00,72.23,74.00,3009.50
51.5010185241,0.0089533004,14:25:44,18/11/2016,102.00,101.48,103.00,72.00,71.88,73.00,3009.50
51.5010108947,0.0089665994,14:25:46,18/11/2016,105.00,103.16,105.00,73.00,72.32,73.00,3009.50
51.5009994506,0.0089766006,14:25:47,18/11/2016,107.00,105.90,107.00,74.00,73.29,74.00,3009.50
51.5009918212,0.0089883003,14:25:48,18/11/2016,105.00,105.51,107.00,73.00,73.82,75.00,4253.92
51.5009765625,0.0090016002,14:25:48,18/11/2016,107.00,106.94,107.00,75.00,74.12,75.00,4253.92
51.5009689331,0.0090149993,14:25:50,18/11/2016,106.00,106.12,107.00,73.00,73.72,75.00,4253.92
51.5009613037,0.0090283002,14:25:51,18/11/2016,105.00,104.90,106.00,72.00,72.04,74.00,4253.92
51.5009422302,0.0090416011,14:25:52,18/11/2016,107.00,105.59,107.00,73.00,72.58,74.00,4253.92
51.5009346008,0.0090565986,14:25:52,18/11/2016,108.00,106.85,108.00,75.00,73.76,75.00,4253.92
51.5009269714,0.0090733003,14:25:54,18/11/2016,110.00,109.24,111.00,76.00,76.17,77.00,4253.92
51.5009193420,0.0090850000,14:25:55,18/11/2016,111.00,110.50,111.00,76.00,75.88,77.00,4253.92
51.5009117126,0.0090950002,14:25:56,18/11/2016,112.00,111.60,112.00,76.00,76.08,77.00,4253.92
51.5009040832,0.0091032991,14:25:56,18/11/2016,111.00,111.97,113.00,75.00,75.24,77.00,4253.92
51.5008964538,0.0091183004,14:25:58,18/11/2016,111.00,111.58,113.00,895.00,119.71,983.00,4253.92
51.5008888244,0.0091382999,14:25:59,18/11/2016,109.00,109.09,116.00,978.00,548.48,986.00,4253.92
51.5008773803,0.0091565999,14:26:0,18/11/2016,106.00,107.51,114.00,70.00,556.16,984.00,4253.92
51.5008697509,0.0091700000,14:26:0,18/11/2016,106.00,105.05,106.00,985.00,437.54,987.00,4253.92
51.5008621215,0.0091850004,14:26:2,18/11/2016,107.00,106.19,115.00,68.00,825.28,987.00,4253.92
51.5008544921,0.0091982994,14:26:3,18/11/2016,108.00,107.12,109.00,901.00,755.62,987.00,4253.92
51.5008468627,0.0092100009,14:26:4,18/11/2016,109.00,108.82,111.00,67.00,634.63,987.00,4253.92
51.5008316040,0.0092166004,14:26:4,18/11/2016,104.00,106.23,121.00,66.00,548.74,988.00,4253.92
51.5008201599,0.0092283000,14:26:6,18/11/2016,107.00,105.64,107.00,68.00,137.83,987.00,4253.92
51.5008125305,0.0092383012,14:26:7,18/11/2016,110.00,109.05,111.00,71.00,69.61,71.00,4253.92
51.5008049011,0.0092500000,14:26:8,18/11/2016,115.00,113.07,119.00,947.00,514.17,989.00,4253.92
51.5007972717,0.0092600002,14:26:8,18/11/2016,118.00,116.79,121.00,982.00,936.10,988.00,4253.92
51.5007896423,0.0092716007,14:26:10,18/11/2016,119.00,119.16,139.00,951.00,940.74,989.00,4253.92
51.5007820129,0.0092799997,14:26:11,18/11/2016,120.00,120.03,122.00,84.00,491.50,989.00,4253.92
51.5007743835,0.0092833003,14:26:12,18/11/2016,122.00,121.31,122.00,84.00,330.95,989.00,4253.92
51.5007667541,0.0092900009,14:26:12,18/11/2016,123.00,122.33,123.00,85.00,83.87,85.00,4253.92
51.5007553100,0.0092950010,14:26:14,18/11/2016,123.00,122.99,124.00,86.00,84.71,86.00,4253.92
51.5007476806,0.0093015995,14:26:15,18/11/2016,123.00,123.09,124.00,87.00,86.45,87.00,4253.92
51.5007400512,0.0093066005,14:26:16,18/11/2016,123.00,123.10,124.00,88.00,87.50,88.00,4253.92
51.5007400512,0.0093100004,14:26:16,18/11/2016,123.00,123.02,124.00,88.00,87.98,89.00,4253.92
51.5007400512,0.0093116006,14:26:18,18/11/2016,123.00,122.99,124.00,88.00,88.00,89.00,4253.92
51.5007400512,0.0093133001,14:26:19,18/11/2016,123.00,122.95,124.00,88.00,87.99,89.00,9179.18
51.5007324218,0.0093116006,14:26:20,18/11/2016,122.00,122.02,123.00,87.00,87.30,88.00,9179.18
51.5007324218,0.0093116006,14:26:20,18/11/2016,121.00,121.71,123.00,87.00,87.05,88.00,9179.18
51.5007324218,0.0093116006,14:26:22,18/11/2016,121.00,121.05,123.00,87.00,86.82,87.00,9179.18
51.5007324218,0.0093100004,14:26:23,18/11/2016,120.00,120.98,121.00,86.00,86.13,87.00,9179.18
51.5007324218,0.0093083000,14:26:24,18/11/2016,120.00,120.88,121.00,85.00,85.96,87.00,9179.18
51.5007324218,0.0093083000,14:26:24,18/11/2016,120.00,120.01,121.00,85.00,85.05,86.00,9179.18
51.5007324218,0.0093083000,14:26:26,18/11/2016,119.00,119.80,121.00,85.00,84.92,86.00,9179.18
51.5007324218,0.0093083000,14:26:27,18/11/2016,119.00,119.11,120.00,84.00,84.18,85.00,9179.18
51.5007324218,0.0093083000,14:26:28,18/11/2016,119.00,119.14,120.00,84.00,84.10,85.00,9179.18
51.5007324218,0.0093100004,14:26:28,18/11/2016,119.00,118.98,120.00,82.00,83.47,84.00,9179.18
51.5007247924,0.0093165998,14:26:30,18/11/2016,118.00,118.04,124.00,908.00,231.08,988.00,9179.18
51.5007171630,0.0093200016,14:26:31,18/11/2016,117.00,117.38,121.00,985.00,603.50,989.00,9179.18
51.5007095336,0.0093266000,14:26:32,18/11/2016,117.00,116.49,118.00,988.00,443.06,989.00,9179.18
51.5006980895,0.0093350000,14:26:32,18/11/2016,116.00,116.72,121.00,983.00,791.90,990.00,9179.18
51.5006904602,0.0093416004,14:26:34,18/11/2016,115.00,115.45,134.00,979.00,657.75,989.00,9179.18
51.5006752014,0.0093532991,14:26:35,18/11/2016,112.00,113.14,119.00,78.00,425.56,990.00,9179.18
51.5006599426,0.0093615999,14:26:36,18/11/2016,112.00,112.82,120.00,79.00,160.53,989.00,9179.18
51.5006523132,0.0093716001,14:26:36,18/11/2016,113.00,113.32,117.00,80.00,205.64,989.00,9179.18
51.5006332397,0.0093832998,14:26:38,18/11/2016,113.00,113.82,127.00,81.00,419.42,989.00,9179.18
51.5006256103,0.0093950004,14:26:39,18/11/2016,114.00,113.89,114.00,81.00,80.97,82.00,9179.18
51.5006179809,0.0094033002,14:26:40,18/11/2016,114.00,114.19,116.00,81.00,270.66,989.00,9179.18
51.5006103515,0.0094099998,14:26:40,18/11/2016,115.00,114.63,116.00,81.00,223.61,990.00,9179.18
