latitude,longitude,time,date,light 0-1024,sound value 0-1024,sound average,sound peak,temperature C
51.4962959289,-0.0009400001,14:9:26,24/2/2016,15,1,0.44,24,-4.59
51.4962882995,-0.0009333,14:9:27,24/2/2016,15,0,0.62,16,4.2
51.4962730407,-0.0009266,14:9:28,24/2/2016,16,0,0.53,13,6.15
51.4962654113,-0.0009216001,14:9:28,24/2/2016,19,0,0.91,30,4.69
51.4962577819,-0.0009150001,14:9:30,24/2/2016,18,0,0.54,13,5.66
51.4962387084,-0.0009066,14:9:31,24/2/2016,15,1,2.77,25,4.2
51.4962310791,-0.0008965999,14:9:32,24/2/2016,15,2,1.19,17,6.64
51.4962234497,-0.0008883,14:9:32,24/2/2016,14,5,5.3,31,6.64
51.4962081909,-0.00088,14:9:34,24/2/2016,14,0,1.53,21,6.64
51.4962005615,-0.0008683,14:9:35,24/2/2016,15,4,1.32,11,5.18
51.4961929321,-0.0008565999,14:9:36,24/2/2016,14,0,1.23,16,4.69
51.496181488,-0.000845,14:9:36,24/2/2016,14,2,0.71,10,6.64
51.4961662292,-0.0008333,14:9:38,24/2/2016,15,0,0.86,15,6.64
51.4961585998,-0.0008183001,14:9:39,24/2/2016,15,0,1.35,14,6.15
51.4961585998,-0.0008065999,14:9:40,24/2/2016,15,0,0.64,17,5.66
51.496143341,-0.0007966001,14:9:40,24/2/2016,15,0,0.4,13,5.66
51.496143341,-0.0007833001,14:9:42,24/2/2016,16,1,0.47,8,6.15
51.4961357116,-0.0007716,14:9:43,24/2/2016,16,5,0.73,10,6.15
51.4961280822,-0.0007633,14:9:44,24/2/2016,17,0,0.67,18,6.15
51.4961166381,-0.0007600001,14:9:44,24/2/2016,18,0,1.21,41,6.15
51.4961090087,-0.0007565999,14:9:46,24/2/2016,19,1,1.66,81,6.15
51.49609375,-0.0007550001,14:9:47,24/2/2016,18,0,1.89,93,5.66
51.4960861206,-0.0007533,14:9:48,24/2/2016,17,0,2.45,106,6.15
51.4960708618,-0.0007466001,14:9:48,24/2/2016,15,1,1.33,76,6.15
51.4960594177,-0.0007366001,14:9:50,24/2/2016,16,2,0.78,26,6.15
51.4960441589,-0.0007250001,14:9:51,24/2/2016,16,0,0.96,27,6.15
51.4960365295,-0.0007166,14:9:52,24/2/2016,16,0,0.62,26,6.15
51.4960289001,-0.00071,14:9:52,24/2/2016,16,0,0.62,19,5.66
51.4960136413,-0.0007016,14:9:54,24/2/2016,15,0,0.63,24,5.66
51.4960060119,-0.0006933,14:9:55,24/2/2016,16,0,0.89,26,6.15
51.4959945678,-0.0006833001,14:9:56,24/2/2016,16,0,1.36,42,5.66
51.4959869384,-0.0006716001,14:9:56,24/2/2016,16,2,2.25,30,6.15
51.495979309,-0.0006616001,14:9:58,24/2/2016,17,3,5.22,42,5.66
51.4959640502,-0.0006533,14:9:59,24/2/2016,16,0,1.47,27,6.15
51.4959564208,-0.000645,14:10:0,24/2/2016,17,0,1.59,20,5.66
51.4959373474,-0.0006383,14:10:0,24/2/2016,22,1,0.9,21,4.69
51.495929718,-0.0006349999,14:10:2,24/2/2016,26,0,1.28,27,5.18
51.4959220886,-0.0006300001,14:10:3,24/2/2016,22,0,1.18,29,5.66
51.4959068298,-0.000625,14:10:4,24/2/2016,19,0,1.05,20,5.18
51.4958992004,-0.0006183001,14:10:4,24/2/2016,16,1,1.33,22,6.15
51.4958839416,-0.0006083001,14:10:6,24/2/2016,16,0,1.99,27,5.66
51.4958724975,-0.0005983,14:10:7,24/2/2016,16,3,2.87,19,5.18
51.4958572387,-0.0005933001,14:10:8,24/2/2016,16,3,2.16,20,5.66
51.4958496093,-0.000585,14:10:8,24/2/2016,17,1,0.66,21,6.15
51.4958343505,-0.00058,14:10:10,24/2/2016,17,10,9.12,42,5.66
51.4958267211,-0.0005733,14:10:11,24/2/2016,15,3,6.58,32,5.66
51.495815277,-0.0005666,14:10:12,24/2/2016,15,7,9.2,31,5.66
51.4958000183,-0.0005583,14:10:12,24/2/2016,15,6,3.89,25,6.15
51.4957923889,-0.00055,14:10:14,24/2/2016,14,4,2.38,33,6.15
51.4957771301,-0.0005416001,14:10:15,24/2/2016,15,0,2.38,36,6.15
51.4957618713,-0.000535,14:10:16,24/2/2016,14,0,2.8,30,6.15
51.4957504272,-0.0005283,14:10:16,24/2/2016,13,3,1.71,23,6.15
51.4957351684,-0.00052,14:10:18,24/2/2016,13,7,4.68,33,6.15
51.4957199096,-0.00051,14:10:19,24/2/2016,13,14,11.41,43,6.15
51.4957122802,-0.0005016,14:10:20,24/2/2016,13,0,3.07,26,6.15
51.4956932067,-0.0004916,14:10:20,24/2/2016,11,3,0.99,13,6.15
51.4956855773,-0.0004783,14:10:22,24/2/2016,10,5,6.97,28,6.15
51.4956779479,-0.0004666,14:10:23,24/2/2016,11,0,4.74,25,4.69
51.4956703186,-0.000455,14:10:24,24/2/2016,10,2,1.88,19,5.66
51.4956550598,-0.0004433,14:10:24,24/2/2016,11,1,2.05,30,6.15
51.4956474304,-0.0004316,14:10:26,24/2/2016,16,4,2.56,20,6.15
51.4956283569,-0.00042,14:10:27,24/2/2016,9,3,3.24,24,6.15
51.4956207275,-0.00041,14:10:28,24/2/2016,9,7,4.05,32,6.64
51.4956130981,-0.0004033,14:10:28,24/2/2016,8,0,0.99,24,6.64
51.4955978393,-0.000395,14:10:30,24/2/2016,8,4,1.93,18,6.64
51.4955902099,-0.0003850001,14:10:31,24/2/2016,8,0,1.65,33,6.64
51.4955711364,-0.0003733,14:10:32,24/2/2016,23,2,6.71,24,6.64
51.495563507,-0.0003633,14:10:32,24/2/2016,25,5,7.34,42,6.64
51.4955558776,-0.0003533,14:10:34,24/2/2016,26,7,3.49,26,6.64
51.4955482482,-0.0003433,14:10:35,24/2/2016,24,26,26.72,82,6.64
51.4955406188,-0.000335,14:10:36,24/2/2016,8,28,36.99,71,6.64
51.4955253601,-0.000325,14:10:36,24/2/2016,7,40,29.25,65,6.64
51.4955062866,-0.0003183,14:10:38,24/2/2016,7,30,31,70,6.64
51.4954910278,-0.0003116,14:10:39,24/2/2016,8,28,34.86,86,6.64
51.4954833984,-0.0003066,14:10:40,24/2/2016,8,26,27.9,72,7.13
51.495475769,-0.0002983,14:10:40,24/2/2016,8,72,29.4,93,6.64
51.4954605102,-0.0002883,14:10:42,24/2/2016,8,15,25.48,73,7.13
51.4954414367,-0.00028,14:10:43,24/2/2016,9,22,20.12,70,6.64
51.4954338073,-0.000275,14:10:44,24/2/2016,9,14,14.01,37,6.64
51.4954261779,-0.00027,14:10:44,24/2/2016,9,7,11.85,48,6.64
51.4954185485,-0.0002633,14:10:46,24/2/2016,10,10,13.32,42,6.64
51.4954109191,-0.0002566,14:10:47,24/2/2016,11,13,9.47,27,7.13
51.4954032897,-0.000255,14:10:48,24/2/2016,12,17,10.08,32,6.64
51.4954032897,-0.0002533,14:10:48,24/2/2016,14,4,6.79,38,6.64
51.4954032897,-0.0002533,14:10:50,24/2/2016,32,11,10.16,63,6.64
51.4954032897,-0.0002516,14:10:51,24/2/2016,34,15,11.2,73,6.64
51.4953956604,-0.000245,14:10:52,24/2/2016,36,9,6.47,36,6.64
51.4953956604,-0.0002316,14:10:52,24/2/2016,32,0,3.37,24,6.64
51.4953956604,-0.000225,14:10:54,24/2/2016,34,2,4.81,20,6.64
51.4953956604,-0.00021,14:10:55,24/2/2016,32,0,4.91,38,6.64
51.4954032897,-0.0001983,14:10:56,24/2/2016,34,4,4.21,32,6.64
51.4954032897,-0.0001916,14:10:56,24/2/2016,32,2,2.66,25,5.66
51.4954109191,-0.0001833,14:10:58,24/2/2016,30,4,2.01,28,6.15
51.4954109191,-0.00017,14:10:59,24/2/2016,32,12,5.7,33,5.66
51.4954109191,-0.0001466,14:11:0,24/2/2016,30,4,5.64,39,6.15
51.4954109191,-0.0001216,14:11:0,24/2/2016,30,7,4.12,35,6.64
51.4954109191,-0.0000983,14:11:2,24/2/2016,31,1,4.39,25,6.15
51.4954109191,-0.0000733,14:11:3,24/2/2016,33,6,3.17,23,6.15
51.4954032897,-0.0000433,14:11:4,24/2/2016,34,2,3.82,23,6.15
51.4953956604,-0.0000233,14:11:4,24/2/2016,32,3,7.78,38,6.15
51.4953956604,0.00001,14:11:6,24/2/2016,33,8,11.97,23,6.15
51.4953842163,0.000035,14:11:7,24/2/2016,33,18,16.34,44,6.15
51.4953842163,0.00005,14:11:8,24/2/2016,37,5,10.94,41,6.15
51.4953956604,0.0000583,14:11:8,24/2/2016,40,3,2.26,18,6.15
51.4953956604,0.0000666,14:11:10,24/2/2016,35,10,3.89,27,6.15
51.4953956604,0.0000833,14:11:11,24/2/2016,36,5,9.7,40,5.66
51.4954109191,0.0000933,14:11:12,24/2/2016,33,1,2.99,28,5.66
51.4954109191,0.0001116,14:11:12,24/2/2016,36,10,8.46,31,6.15
51.4954185485,0.0001283,14:11:14,24/2/2016,33,10,16.79,61,5.66
51.4954185485,0.00015,14:11:15,24/2/2016,32,22,15.66,35,6.15
51.4954261779,0.0001766,14:11:16,24/2/2016,30,34,34,58,6.15
51.4954338073,0.0002,14:11:16,24/2/2016,29,35,39.13,67,5.66
51.4954414367,0.0002233,14:11:18,24/2/2016,29,10,12.27,36,5.18
51.4954490661,0.0002516,14:11:19,24/2/2016,27,41,25.15,50,6.15
51.4954605102,0.000275,14:11:20,24/2/2016,13,45,38.96,69,5.66
51.4954681396,0.0003,14:11:20,24/2/2016,13,31,27.88,89,5.18
51.495475769,0.0003166,14:11:22,24/2/2016,25,35,19.27,68,5.18
51.4954833984,0.000335,14:11:23,24/2/2016,26,21,28.45,55,6.15
51.4954910278,0.0003533,14:11:24,24/2/2016,26,8,9.61,45,5.66
51.4954986572,0.0003716,14:11:24,24/2/2016,28,42,21.22,54,6.15
51.4955062866,0.00039,14:11:26,24/2/2016,29,20,38.39,77,5.66
51.4955253601,0.0004050001,14:11:27,24/2/2016,29,5,18.65,50,5.66
51.4955329895,0.0004183001,14:11:28,24/2/2016,33,12,5.48,33,4.69
51.4955406188,0.00044,14:11:28,24/2/2016,38,14,15.18,39,4.69
51.4955482482,0.0004533,14:11:30,24/2/2016,39,3,3.24,24,5.18
51.4955482482,0.0004683001,14:11:31,24/2/2016,40,14,11.99,32,5.66
51.4955558776,0.0004866001,14:11:32,24/2/2016,36,24,15.01,40,5.18
51.495563507,0.0005,14:11:32,24/2/2016,35,0,7.46,28,5.18
51.495563507,0.0005150001,14:11:34,24/2/2016,36,19,14.51,44,5.66
51.4955711364,0.0005283,14:11:35,24/2/2016,36,49,19.71,65,5.66
51.4955825805,0.0005433,14:11:36,24/2/2016,37,3,11.97,42,5.66
51.4955902099,0.0005566,14:11:36,24/2/2016,39,22,11.13,44,5.66
51.4955978393,0.0005733,14:11:38,24/2/2016,38,15,14.67,52,5.18
51.4956130981,0.0005866,14:11:39,24/2/2016,33,18,8.45,51,5.66
51.4956207275,0.0005966,14:11:40,24/2/2016,34,13,14.58,65,5.66
51.495639801,0.0006066,14:11:40,24/2/2016,35,7,12.69,125,5.66
51.4956474304,0.0006183001,14:11:42,24/2/2016,35,12,9.61,87,5.18
51.4956474304,0.0006366,14:11:43,24/2/2016,33,33,17.08,88,5.18
51.4956474304,0.0006566,14:11:44,24/2/2016,27,14,10.22,60,5.18
51.4956550598,0.0006716001,14:11:44,24/2/2016,36,9,8.53,30,5.18
51.4956626892,0.0006833001,14:11:46,24/2/2016,34,7,5.74,25,5.18
51.4956703186,0.0007116001,14:11:47,24/2/2016,33,0,3.35,23,5.66
51.4956779479,0.0007333001,14:11:48,24/2/2016,31,10,10.88,51,5.66
51.4956779479,0.0007483,14:11:48,24/2/2016,31,18,11.59,49,4.69
51.4957046508,0.00077,14:11:50,24/2/2016,31,18,12.29,38,5.18
51.4957122802,0.000785,14:11:51,24/2/2016,31,9,9.17,34,5.18
51.4957122802,0.0007916,14:11:52,24/2/2016,31,8,8.18,34,5.66
51.4957122802,0.0008016,14:11:52,24/2/2016,34,10,10.97,40,5.66
51.4957122802,0.0008116,14:11:54,24/2/2016,38,13,7.51,35,5.18
51.4957351684,0.00083,14:11:55,24/2/2016,33,4,10.65,39,5.66
51.4957351684,0.00084,14:11:56,24/2/2016,38,0,5.43,38,5.66
51.4957427978,0.0008583002,14:11:56,24/2/2016,35,2,11.25,80,5.66
51.4957618713,0.0008833,14:11:58,24/2/2016,34,9,6.04,41,5.66
51.4957618713,0.0009000001,14:11:59,24/2/2016,34,2,1.58,21,5.66
51.4957618713,0.0009150001,14:12:0,24/2/2016,32,5,0.98,13,5.66
51.4957618713,0.0009333,14:12:0,24/2/2016,32,4,2.12,17,5.18
51.4957618713,0.0009466,14:12:2,24/2/2016,31,2,1.8,22,5.66
51.4957618713,0.0009683,14:12:3,24/2/2016,30,5,1.61,13,5.66
51.4957695007,0.00099,14:12:4,24/2/2016,28,2,0.85,21,5.66
51.4957695007,0.0010065999,14:12:4,24/2/2016,26,0,2.08,26,5.66
51.4957771301,0.0010299999,14:12:6,24/2/2016,27,0,1.82,21,5.18
51.4957771301,0.0010549999,14:12:7,24/2/2016,7,0,1.36,19,5.18
51.4957771301,0.0010715999,14:12:8,24/2/2016,8,0,0.75,18,5.66
51.4957771301,0.0010866,14:12:8,24/2/2016,26,0,0.84,22,5.66
51.4957771301,0.001105,14:12:10,24/2/2016,26,0,0.77,26,5.66
51.4957771301,0.0011233,14:12:11,24/2/2016,17,0,0.79,20,5.66
51.4957771301,0.0011466,14:12:12,24/2/2016,28,0,0.73,23,5.66
51.4957847595,0.0011599999,14:12:12,24/2/2016,28,0,1.82,36,5.18
51.4958000183,0.001185,14:12:14,24/2/2016,24,0,1.05,26,4.2
51.4958000183,0.0012032999,14:12:15,24/2/2016,31,1,0.69,23,5.66
51.4957923889,0.0012232999,14:12:16,24/2/2016,30,0,3.19,37,5.66
51.4957923889,0.00124,14:12:16,24/2/2016,27,0,1.38,30,5.66
51.4957847595,0.0012432999,14:12:18,24/2/2016,31,0,3.1,28,5.66
51.4958000183,0.0012532999,14:12:19,24/2/2016,31,14,1.01,27,5.66
51.4958000183,0.0012549998,14:12:20,24/2/2016,8,0,2.86,38,5.66
51.4957923889,0.0012549998,14:12:20,24/2/2016,7,0,2.77,24,5.66
51.4957923889,0.0012600002,14:12:22,24/2/2016,20,10,3.09,30,6.15
51.4957923889,0.0012733,14:12:23,24/2/2016,22,0,1.59,34,6.15
51.4957923889,0.00128,14:12:24,24/2/2016,10,0,0.42,30,6.15
51.4957847595,0.0012865998,14:12:24,24/2/2016,6,0,0.53,26,6.15
51.4957771301,0.0012933001,14:12:26,24/2/2016,7,0,0.51,29,6.15
51.4957695007,0.0013015999,14:12:27,24/2/2016,21,0,0.45,34,6.15
51.4957618713,0.0013083,14:12:28,24/2/2016,7,0,1.49,32,6.15
51.4957504272,0.0013233,14:12:28,24/2/2016,7,3,2,31,6.15
51.4957427978,0.0013366,14:12:30,24/2/2016,7,0,0.56,25,6.15
51.4957351684,0.001345,14:12:31,24/2/2016,20,0,0.47,31,6.15
51.4957199096,0.001355,14:12:32,24/2/2016,20,0,1.48,38,6.15
51.4957122802,0.0013632999,14:12:32,24/2/2016,22,0,0.38,29,6.64
51.4956932067,0.0013733,14:12:34,24/2/2016,9,0,0.45,31,6.64
51.4956855773,0.0013849999,14:12:35,24/2/2016,21,0,0.4,30,6.64
51.4956703186,0.0013966,14:12:36,24/2/2016,6,0,0.41,26,6.15
51.4956626892,0.0014033001,14:12:36,24/2/2016,19,0,0.43,24,6.64
51.4956474304,0.001415,14:12:38,24/2/2016,20,0,1.04,26,6.64
51.495639801,0.0014233,14:12:39,24/2/2016,19,0,0.55,29,6.64
51.4956283569,0.0014282999,14:12:40,24/2/2016,7,0,0.8,28,6.64
51.4956130981,0.0014333,14:12:40,24/2/2016,20,0,0.36,26,6.64
51.4956054687,0.001445,14:12:42,24/2/2016,8,0,0.45,25,6.64
51.4955978393,0.0014566001,14:12:43,24/2/2016,8,0,0.83,57,6.64
51.4955825805,0.0014683001,14:12:44,24/2/2016,21,1,0.87,51,6.64
51.4955711364,0.0014766,14:12:44,24/2/2016,14,0,0.59,40,6.64
51.495563507,0.0014833002,14:12:46,24/2/2016,8,0,0.37,24,6.64
51.4955558776,0.0014966,14:12:47,24/2/2016,8,0,0.27,18,6.64
51.4955482482,0.001505,14:12:48,24/2/2016,8,0,2.5,25,6.64
51.4955406188,0.0015133,14:12:48,24/2/2016,21,1,1.69,21,6.64
51.4955329895,0.0015232999,14:12:50,24/2/2016,8,0,0.35,23,6.64
51.4955177307,0.001535,14:12:51,24/2/2016,21,1,1.16,22,6.64
51.4954986572,0.001545,14:12:52,24/2/2016,22,0,0.76,26,6.64
51.4954910278,0.0015499999,14:12:52,24/2/2016,16,1,1.88,28,6.64
51.495475769,0.0015532999,14:12:54,24/2/2016,8,0,1.57,22,6.64
51.4954681396,0.0015583001,14:12:55,24/2/2016,8,0,0.34,21,6.64
51.4954490661,0.0015633,14:12:56,24/2/2016,19,0,0.26,20,6.64
51.4954414367,0.0015683001,14:12:56,24/2/2016,20,0,0.45,28,6.64
51.4954261779,0.0015750002,14:12:58,24/2/2016,9,0,0.89,31,6.64
51.4954185485,0.001585,14:12:59,24/2/2016,9,0,0.41,25,6.64
51.4954032897,0.0015865999,14:13:0,24/2/2016,23,0,0.51,28,6.64
51.4953956604,0.0015833002,14:13:0,24/2/2016,9,0,0.33,27,6.64
51.4953765869,0.0015916001,14:13:2,24/2/2016,10,0,0.19,16,6.64
51.4953689575,0.001595,14:13:3,24/2/2016,22,1,0.28,15,6.64
51.4953613281,0.0016015999,14:13:4,24/2/2016,21,0,0.32,25,6.64
51.4953536987,0.0016116,14:13:4,24/2/2016,9,0,0.37,20,6.64
51.4953460693,0.001615,14:13:6,24/2/2016,9,0,0.49,14,6.64
51.4953384399,0.0016166001,14:13:7,24/2/2016,13,0,0.29,14,6.64
51.4953269958,0.0016183,14:13:8,24/2/2016,18,0,0.34,23,6.64
51.4953193664,0.001625,14:13:8,24/2/2016,17,0,0.34,24,6.64
51.4953041076,0.0016383001,14:13:10,24/2/2016,25,0,0.31,23,6.64
51.4952964782,0.0016533002,14:13:11,24/2/2016,11,0,0.22,16,6.64
51.4952888488,0.0016633,14:13:12,24/2/2016,11,0,0.24,15,6.64
51.49527359,0.0016933001,14:13:12,24/2/2016,11,0,0.27,22,6.64
51.4952621459,0.0017150001,14:13:14,24/2/2016,11,0,0.37,22,6.64
51.4952468872,0.00174,14:13:15,24/2/2016,11,0,0.56,26,6.64
51.495223999,0.0017616,14:13:16,24/2/2016,13,0,0.41,20,6.64
51.4952163696,0.0017765999,14:13:16,24/2/2016,21,0,0.21,17,6.64
51.4951972961,0.0018,14:13:18,24/2/2016,10,0,0.36,22,6.64
51.4951820373,0.0018183,14:13:19,24/2/2016,21,0,0.24,21,6.64
51.4951744079,0.0018299999,14:13:20,24/2/2016,11,1,0.46,19,6.15
51.4951591491,0.0018433,14:13:20,24/2/2016,23,0,0.35,25,6.64
51.4951515197,0.0018400001,14:13:22,24/2/2016,11,0,0.38,26,6.64
51.4951400756,0.0018565999,14:13:23,24/2/2016,23,0,0.37,21,6.64
51.4951324462,0.0018649997,14:13:24,24/2/2016,12,0,0.34,19,6.64
51.4951248168,0.0018733,14:13:24,24/2/2016,12,0,0.32,19,6.64
51.4951171875,0.0018949999,14:13:26,24/2/2016,13,0,0.53,35,6.64
51.4951095581,0.0019166,14:13:27,24/2/2016,14,0,0.33,23,6.64
51.4951019287,0.0019333002,14:13:28,24/2/2016,16,0,0.25,20,6.64
51.4950942993,0.0019583001,14:13:28,24/2/2016,22,0,0.25,20,6.64
51.4950942993,0.0019783001,14:13:30,24/2/2016,18,0,0.23,20,6.64
51.4951019287,0.0019850001,14:13:31,24/2/2016,18,0,0.36,27,6.64
51.4951019287,0.0019850001,14:13:32,24/2/2016,18,0,0.39,24,6.64
51.4951019287,0.0019850001,14:13:32,24/2/2016,18,0,0.48,30,6.64
51.4951019287,0.0019833,14:13:34,24/2/2016,18,0,0.78,26,6.64
51.4951019287,0.0019850001,14:13:35,24/2/2016,20,0,0.35,31,6.64
51.4951019287,0.0019850001,14:13:36,24/2/2016,21,0,0.31,18,6.64
51.4950828552,0.0019800001,14:13:36,24/2/2016,19,0,0.8,54,6.15
51.4950752258,0.0019700002,14:13:38,24/2/2016,20,0,2.26,107,5.66
51.4950752258,0.0019565999,14:13:39,24/2/2016,21,0,1.8,118,6.15
51.4950675964,0.0019483001,14:13:40,24/2/2016,21,0,1.95,111,6.15
51.495059967,0.0019316,14:13:40,24/2/2016,20,0,1.76,95,6.15
51.4950523376,0.001915,14:13:42,24/2/2016,21,0,0.49,34,6.15
51.4950447082,0.0018966001,14:13:43,24/2/2016,21,0,0.32,27,6.15
51.4950370788,0.0018766,14:13:44,24/2/2016,20,0,0.36,28,6.15
51.4950370788,0.0018533,14:13:44,24/2/2016,20,0,0.49,29,6.15
51.4950294494,0.0018316,14:13:46,24/2/2016,20,0,0.48,34,6.15
51.4950180053,0.0018115999,14:13:47,24/2/2016,19,0,0.45,25,6.15
51.4950180053,0.0017899999,14:13:48,24/2/2016,18,0,0.46,30,6.15
51.4950103759,0.0017716002,14:13:48,24/2/2016,20,1,0.4,21,6.15
51.4949951171,0.0017582999,14:13:50,24/2/2016,19,0,0.33,21,6.15
51.4949874877,0.0017482998,14:13:51,24/2/2016,21,0,0.3,21,6.15
51.4949798583,0.0017350001,14:13:52,24/2/2016,19,0,0.29,22,6.15
51.494972229,0.00172,14:13:52,24/2/2016,19,0,0.34,21,6.15
51.4949531555,0.0017083001,14:13:54,24/2/2016,20,0,0.25,20,6.15
51.4949455261,0.0017000001,14:13:55,24/2/2016,22,0,0.31,26,6.15
51.4949455261,0.0016949999,14:13:56,24/2/2016,22,0,0.32,26,6.15
51.4949378967,0.0016949999,14:13:56,24/2/2016,21,0,0.28,24,6.15
51.4949302673,0.0016916,14:13:58,24/2/2016,21,0,0.33,25,6.15
51.4949150085,0.001675,14:13:59,24/2/2016,20,0,0.63,17,6.15
51.494895935,0.0016616001,14:14:0,24/2/2016,22,3,0.29,20,6.15
51.4948883056,0.0016533002,14:14:0,24/2/2016,21,1,0.31,25,6.15
51.4948730468,0.0016383001,14:14:2,24/2/2016,20,13,1.14,39,6.15
51.4948654174,0.0016233,14:14:3,24/2/2016,21,5,2.35,44,6.15
51.494857788,0.0016050002,14:14:4,24/2/2016,23,0,2.43,35,6.15
51.4948387145,0.0015833002,14:14:4,24/2/2016,21,0,0.49,30,6.15
51.4948310852,0.001565,14:14:6,24/2/2016,22,0,0.28,21,6.15
51.4948158264,0.0015466001,14:14:7,24/2/2016,20,0,0.22,19,6.15
51.494808197,0.0015283001,14:14:8,24/2/2016,18,0,0.31,24,6.15
51.494808197,0.0015116,14:14:8,24/2/2016,17,0,0.39,31,6.15
51.4948005676,0.00149,14:14:10,24/2/2016,18,0,0.38,27,6.15
51.4947929382,0.0014683001,14:14:11,24/2/2016,18,0,0.4,22,6.15
51.4947929382,0.00145,14:14:12,24/2/2016,16,0,0.28,24,6.15
51.4947853088,0.0014333,14:14:12,24/2/2016,15,0,0.72,26,6.15
51.4947738647,0.0014165998,14:14:14,24/2/2016,21,0,0.29,26,6.15
51.4947738647,0.0013982999,14:14:15,24/2/2016,13,0,0.37,21,6.15
51.4947662353,0.0013832999,14:14:16,24/2/2016,14,0,0.27,22,6.15
51.4947586059,0.0013716,14:14:16,24/2/2016,21,0,0.35,28,6.15
51.4947586059,0.0013583002,14:14:18,24/2/2016,76,0,0.53,30,6.64
51.4947509765,0.0013482999,14:14:19,24/2/2016,63,0,0.41,32,6.64
51.4947433471,0.001335,14:14:20,24/2/2016,111,2,2.81,28,6.64
51.4947357177,0.00133,14:14:20,24/2/2016,34,0,0.35,23,6.64
51.4947280883,0.001325,14:14:22,24/2/2016,13,2,0.39,24,6.64
51.4947090148,0.0013133001,14:14:23,24/2/2016,35,0,2.34,31,6.64
51.4947013854,0.0013083,14:14:24,24/2/2016,18,0,0.35,25,6.64
51.4946937561,0.0012966001,14:14:24,24/2/2016,17,0,0.39,28,6.64
51.4946861267,0.0012733,14:14:26,24/2/2016,11,0,0.38,28,6.64
51.4946784973,0.0012566,14:14:27,24/2/2016,16,0,0.34,23,6.64
51.4946632385,0.0012450001,14:14:28,24/2/2016,21,0,0.44,31,6.64
51.4946517944,0.0012382999,14:14:28,24/2/2016,31,0,0.37,26,6.64
51.494644165,0.00123,14:14:30,24/2/2016,17,0,0.54,26,6.64
51.4946365356,0.0012183001,14:14:31,24/2/2016,12,0,1.1,56,6.64
51.4946212768,0.0012032999,14:14:32,24/2/2016,27,0,0.54,41,6.64
51.4946136474,0.0011865999,14:14:32,24/2/2016,29,0,0.61,37,6.64
51.494606018,0.0011716001,14:14:34,24/2/2016,24,0,2.21,34,6.64
51.4945945739,0.0011583,14:14:35,24/2/2016,26,0,1.49,82,6.64
51.4945793151,0.0011483,14:14:36,24/2/2016,24,0,0.59,40,6.64
51.4945716857,0.0011316,14:14:36,24/2/2016,8,0,0.25,20,6.64
51.4945640563,0.00112,14:14:38,24/2/2016,7,0,0.27,20,6.64
51.494556427,0.0011216,14:14:39,24/2/2016,8,0,0.32,28,6.64
51.4945411682,0.0011216,14:14:40,24/2/2016,11,0,0.32,23,7.13
51.4945297241,0.00112,14:14:40,24/2/2016,26,0,0.31,25,7.13
51.4945297241,0.0011282999,14:14:42,24/2/2016,26,0,0.3,23,7.13
51.4945220947,0.0011350001,14:14:43,24/2/2016,24,0,0.36,29,7.13
51.4945144653,0.0011400001,14:14:44,24/2/2016,26,0,1.17,23,7.13
51.4945068359,0.0011400001,14:14:44,24/2/2016,10,0,0.35,26,7.13
51.4944992065,0.0011350001,14:14:46,24/2/2016,7,0,0.35,29,7.13
51.4944839477,0.0011316,14:14:47,24/2/2016,27,0,0.45,25,7.13
51.4944725036,0.0011366001,14:14:48,24/2/2016,9,0,1.07,58,7.13
51.4944648742,0.0011466,14:14:48,24/2/2016,21,0,0.41,31,7.13
51.4944572448,0.0011516,14:14:50,24/2/2016,22,0,0.52,33,7.13
51.4944572448,0.0011599999,14:14:51,24/2/2016,10,2,0.56,37,7.13
51.4944496154,0.0011633,14:14:52,24/2/2016,10,0,1.97,32,7.13
51.494441986,0.0011716001,14:14:52,24/2/2016,11,0,1.07,39,7.13
51.4944343566,0.00118,14:14:54,24/2/2016,8,0,0.56,37,7.13
51.4944343566,0.0011883001,14:14:55,24/2/2016,7,0,0.51,35,7.13
51.4944267272,0.0012,14:14:56,24/2/2016,7,0,0.45,33,7.13
51.4944190979,0.0012015999,14:14:56,24/2/2016,7,1,0.49,29,7.13
51.4944076538,0.0012015999,14:14:58,24/2/2016,11,0,0.59,36,7.13
51.4944000244,0.0012183001,14:14:59,24/2/2016,10,0,0.56,37,7.13
51.494392395,0.0012382999,14:15:0,24/2/2016,15,0,0.94,33,7.62
51.4943847656,0.0012549998,14:15:0,24/2/2016,13,1,1.27,66,7.13
51.4943771362,0.00128,14:15:2,24/2/2016,23,0,0.91,41,7.13
51.4943695068,0.00129,14:15:3,24/2/2016,29,0,0.77,34,7.62
51.4943618774,0.0012999999,14:15:4,24/2/2016,7,0,1.23,38,7.62
51.4943504333,0.0013116,14:15:4,24/2/2016,10,0,1.2,36,7.13
51.4943428039,0.0013283001,14:15:6,24/2/2016,10,3,1.01,38,7.62
51.4943351745,0.0013383001,14:15:7,24/2/2016,9,32,4.27,47,7.13
51.4943275451,0.0013616,14:15:8,24/2/2016,8,0,3.94,47,7.62
51.4943122863,0.0013832999,14:15:8,24/2/2016,19,6,7.41,42,7.62
51.4943046569,0.0014050001,14:15:10,24/2/2016,8,0,1.84,39,7.62
