latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0437259674,121.5060882568,6:12:7,9/11/2016,150,4,5.62,125,21.29,93.00,93.00,93.00,0,552
25.0437221527,121.5060882568,6:12:8,9/11/2016,137,6,5.03,146,21.29,93.00,92.89,93.00,1,553
25.0437183380,121.5060882568,6:12:9,9/11/2016,248,3,4.55,165,21.78,92.00,92.50,93.00,0,553
25.0437126159,121.5060882568,6:12:10,9/11/2016,189,1,4.05,142,21.78,91.00,91.71,92.00,1,554
25.0437126159,121.5060882568,6:12:11,9/11/2016,202,3,4.01,149,21.78,91.00,91.00,91.00,0,554
25.0437126159,121.5061035156,6:12:12,9/11/2016,214,6,5.76,146,20.80,90.00,90.00,91.00,0,554
25.0437126159,121.5061187744,6:12:13,9/11/2016,176,2,6.47,172,21.78,89.00,89.96,90.00,0,554
25.0437088012,121.5061187744,6:12:14,9/11/2016,165,0,5.21,163,18.85,89.00,89.00,90.00,0,554
25.0437011718,121.5061187744,6:12:15,9/11/2016,238,5,6.39,169,22.27,88.00,88.77,90.00,0,554
25.0437011718,121.5061187744,6:12:16,9/11/2016,247,6,7.45,185,22.27,88.00,87.99,89.00,0,554
25.0437049865,121.5061340332,6:12:17,9/11/2016,260,10,8.06,180,22.27,87.00,87.65,88.00,4,558
25.0437011718,121.5061340332,6:12:18,9/11/2016,166,8,6.48,175,21.78,87.00,87.00,87.00,4,562
25.0436973571,121.5061340332,6:12:19,9/11/2016,146,0,6.30,196,22.27,87.00,86.73,87.00,5,567
25.0436973571,121.5061340332,6:12:20,9/11/2016,264,11,5.72,179,22.27,86.00,86.00,87.00,0,567
25.0436973571,121.5061340332,6:12:21,9/11/2016,162,2,7.17,206,21.78,86.00,86.00,87.00,0,567
25.0436935424,121.5061340332,6:12:22,9/11/2016,122,0,6.15,190,22.27,85.00,85.01,86.00,0,567
25.0436935424,121.5061340332,6:12:23,9/11/2016,112,3,6.29,157,22.27,85.00,85.00,85.00,1,568
25.0436935424,121.5061340332,6:12:24,9/11/2016,140,5,6.39,193,22.27,85.00,85.00,85.00,0,568
25.0436897277,121.5061340332,6:12:25,9/11/2016,222,1,6.86,192,22.27,85.00,85.00,86.00,0,568
25.0436897277,121.5061340332,6:12:26,9/11/2016,271,6,7.69,194,22.27,85.00,85.16,86.00,0,568
25.0436840057,121.5061492919,6:12:27,9/11/2016,229,8,7.53,186,21.78,85.00,85.00,86.00,0,568
25.0436840057,121.5061492919,6:12:28,9/11/2016,191,0,5.28,175,21.78,85.00,84.67,85.00,0,568
25.0436840057,121.5061492919,6:12:29,9/11/2016,238,2,5.46,162,22.27,84.00,84.00,85.00,0,568
25.0436801910,121.5061492919,6:12:30,9/11/2016,323,2,5.47,179,21.78,84.00,84.00,84.00,0,568
25.0436763763,121.5061492919,6:12:31,9/11/2016,374,4,6.12,191,21.78,84.00,83.95,84.00,1,569
25.0436687469,121.5061492919,6:12:32,9/11/2016,415,10,6.90,175,22.27,84.00,83.46,84.00,2,571
25.0436573028,121.5061721801,6:12:33,9/11/2016,378,4,6.64,180,22.27,83.00,83.12,84.00,0,571
25.0436401367,121.5061721801,6:12:34,9/11/2016,197,14,7.66,169,22.27,83.00,83.00,83.00,0,571
25.0436325073,121.5061721801,6:12:35,9/11/2016,92,7,7.20,202,22.27,83.00,82.99,83.00,0,571
25.0436191558,121.5061874389,6:12:36,9/11/2016,82,4,6.73,191,22.27,83.00,82.91,83.00,0,571
25.0436077117,121.5061874389,6:12:37,9/11/2016,91,4,8.22,196,22.27,83.00,82.91,83.00,0,571
25.0435905456,121.5062026977,6:12:38,9/11/2016,99,5,8.92,178,22.75,83.00,82.86,83.00,1,572
25.0435867309,121.5062026977,6:12:39,9/11/2016,229,6,8.05,203,22.75,83.00,82.45,83.00,4,576
25.0435752868,121.5062026977,6:12:40,9/11/2016,243,4,8.43,177,22.75,82.00,82.24,83.00,5,581
25.0435466766,121.5062026977,6:12:41,9/11/2016,108,22,13.55,189,22.75,82.00,82.00,83.00,1,582
25.0435256958,121.5062179565,6:12:42,9/11/2016,103,10,13.86,204,22.75,83.00,82.82,83.00,0,582
25.0435066223,121.5062179565,6:12:43,9/11/2016,137,9,13.17,221,22.27,83.00,82.97,84.00,6,588
25.0434970855,121.5062179565,6:12:44,9/11/2016,263,5,12.22,208,22.75,82.00,82.21,83.00,1,589
25.0434894561,121.5062179565,6:12:45,9/11/2016,118,7,11.65,163,22.75,83.00,82.42,83.00,0,589
25.0434646606,121.5062179565,6:12:46,9/11/2016,172,9,12.08,187,22.75,84.00,83.34,84.00,3,592
25.0434532165,121.5062332153,6:12:47,9/11/2016,213,16,16.39,213,22.75,84.00,83.82,85.00,0,592
25.0434284210,121.5062332153,6:12:48,9/11/2016,168,61,32.06,213,22.75,84.00,83.93,85.00,0,592
25.0434169769,121.5062332153,6:12:49,9/11/2016,174,19,23.80,239,22.75,84.00,84.00,85.00,0,592
25.0433998107,121.5062332153,6:12:50,9/11/2016,211,0,11.33,206,22.75,84.00,84.00,84.00,0,592
25.0433788299,121.5062332153,6:12:51,9/11/2016,162,5,10.32,161,22.75,84.00,84.00,84.00,0,592
25.0433673858,121.5062332153,6:12:52,9/11/2016,225,10,10.60,213,22.75,84.00,84.00,85.00,1,593
25.0433464050,121.5062332153,6:12:53,9/11/2016,504,4,8.76,208,22.75,84.00,84.00,85.00,0,593
25.0433273315,121.5062179565,6:12:54,9/11/2016,263,4,9.84,212,22.75,83.00,83.55,84.00,0,593
