latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.5023345947,-0.0018850002,14:51:38,18/5/2016,23,32,42.26,294,12.01,827.13,0,53
51.5023269653,-0.0018883001,14:51:39,18/5/2016,24,37,43.53,325,11.52,826.32,0,53
51.5023193359,-0.0019016,14:51:40,18/5/2016,22,25,42.48,274,12.01,825.55,0,53
51.5023117065,-0.0019099998,14:51:40,18/5/2016,21,42,43.13,333,11.52,826.13,0,53
51.5023040771,-0.001915,14:51:42,18/5/2016,22,27,42.45,297,12.01,826.44,0,53
51.5023040771,-0.00192,14:51:43,18/5/2016,23,32,43.32,306,11.52,828.13,0,53
51.5022964477,-0.0019250001,14:51:44,18/5/2016,21,26,41.89,284,12.01,827.45,0,53
51.5022964477,-0.0019282999,14:51:44,18/5/2016,22,41,42.8,317,11.52,829.08,0,53
51.5022850036,-0.0019365999,14:51:46,18/5/2016,22,32,42.53,285,12.01,828.02,0,53
51.5022773742,-0.00194,14:51:47,18/5/2016,23,31,40.54,304,11.52,828,0,53
51.5022621154,-0.0019432998,14:51:48,18/5/2016,23,52,41.3,286,11.52,826.46,0,53
51.502254486,-0.00195,14:51:48,18/5/2016,23,37,40.18,302,11.52,825.18,0,53
51.5022468566,-0.0019565999,14:51:50,18/5/2016,23,106,42.55,275,11.52,823.72,0,53
51.5022392272,-0.0019565999,14:51:51,18/5/2016,22,47,40.27,302,11.52,823.93,0,53
51.5022201538,-0.0019632997,14:51:52,18/5/2016,22,38,42.73,300,11.52,824.28,0,53
51.5022125244,-0.001965,14:51:52,18/5/2016,23,47,41.03,280,11.52,824.03,0,53
51.502204895,-0.0019683002,14:51:54,18/5/2016,24,31,39.45,297,11.52,823.57,0,53
51.5021972656,-0.0019716001,14:51:55,18/5/2016,24,33,41.02,295,11.52,824.09,0,53
51.5021896362,-0.0019732999,14:51:56,18/5/2016,23,39,40.48,294,11.52,824.85,0,53
51.5021820068,-0.0019766001,14:51:56,18/5/2016,22,26,39.98,268,11.52,826.22,0,53
51.5021629333,-0.0019783001,14:51:58,18/5/2016,22,35,39.43,312,11.52,827.24,0,53
51.5021553039,-0.0019783001,14:51:59,18/5/2016,22,40,40.08,302,11.52,825.26,0,53
51.5021476745,-0.0019783001,14:52:0,18/5/2016,21,37,39.71,264,11.52,824.18,0,53
51.5021400451,-0.0019700002,14:52:0,18/5/2016,21,33,39.59,290,11.52,824.01,0,53
51.5021324157,-0.00196,14:52:2,18/5/2016,22,64,42.24,302,11.52,825.6,0,53
51.5021324157,-0.00195,14:52:3,18/5/2016,22,46,42.2,266,11.52,825.81,0,53
51.5021324157,-0.0019432998,14:52:4,18/5/2016,22,43,45.17,277,11.52,826.69,0,53
51.5021247863,-0.0019349999,14:52:4,18/5/2016,22,23,41.22,299,11.52,826.75,0,53
51.5021247863,-0.0019266002,14:52:6,18/5/2016,22,28,38.36,292,11.52,825.62,0,53
51.5021095275,-0.00192,14:52:7,18/5/2016,30,38,38.62,273,11.52,825.25,0,53
51.5021095275,-0.0019115999,14:52:8,18/5/2016,31,40,38.55,303,11.52,825.35,0,53
51.5021171569,-0.0019050001,14:52:8,18/5/2016,25,28,38.31,301,11.52,825.79,0,53
51.5021171569,-0.0018916001,14:52:10,18/5/2016,23,29,39.22,290,11.52,823.74,0,53
51.5021171569,-0.0018832999,14:52:11,18/5/2016,22,30,38.95,317,11.52,821.56,0,53
51.5021247863,-0.001875,14:52:12,18/5/2016,23,35,38.1,290,11.52,822.09,0,53
51.5021247863,-0.0018665999,14:52:12,18/5/2016,23,37,38.67,282,11.52,822.26,0,53
51.5021324157,-0.0018550001,14:52:14,18/5/2016,23,28,38.57,299,11.52,822.67,0,53
51.5021324157,-0.001845,14:52:15,18/5/2016,23,34,38.35,307,11.04,823.27,0,53
51.5021324157,-0.0018349999,14:52:16,18/5/2016,22,33,38.82,301,11.52,820.32,0,53
51.5021400451,-0.001825,14:52:16,18/5/2016,22,30,38.45,276,11.04,814.2,0,53
51.5021400451,-0.00181,14:52:18,18/5/2016,23,36,38.25,300,11.04,807.74,0,53
51.5021400451,-0.0017966001,14:52:19,18/5/2016,22,36,37.54,292,11.04,805.7,0,53
51.5021400451,-0.0017833,14:52:20,18/5/2016,22,39,38.6,279,11.04,803.93,0,53
51.5021324157,-0.0017666,14:52:20,18/5/2016,22,25,38.08,298,11.04,802.73,0,53
51.5021324157,-0.0017516,14:52:22,18/5/2016,22,36,38.32,299,11.04,802.72,0,53
51.5021324157,-0.0017366001,14:52:23,18/5/2016,24,29,37.57,299,11.52,803.46,0,53
51.5021324157,-0.0017233,14:52:24,18/5/2016,24,32,38.58,281,11.52,804.25,0,53
51.5021324157,-0.0017083001,14:52:24,18/5/2016,24,28,38.5,302,11.52,804.48,0,53
51.5021324157,-0.0016916,14:52:26,18/5/2016,23,34,37.78,297,12.01,804.66,0,53
51.5021324157,-0.0016799999,14:52:27,18/5/2016,24,69,54.94,308,12.5,806.08,0,53
51.5021324157,-0.0016649999,14:52:28,18/5/2016,24,72,54.05,301,12.01,804.7,0,53
51.5021324157,-0.0016500001,14:52:28,18/5/2016,22,54,50.86,316,12.01,804.34,0,53
51.5021247863,-0.0016365999,14:52:30,18/5/2016,21,58,48.67,310,12.01,804.62,0,53
51.5021247863,-0.0016216001,14:52:31,18/5/2016,23,48,56.86,463,12.5,805.49,0,53
51.5021247863,-0.0016083002,14:52:32,18/5/2016,23,60,51.43,343,12.5,805.56,0,53
51.5021247863,-0.001595,14:52:32,18/5/2016,23,66,49.98,314,12.01,806.18,0,53
51.5021247863,-0.0015816001,14:52:34,18/5/2016,22,71,51.4,296,12.01,805.03,0,53
51.5021247863,-0.0015699999,14:52:35,18/5/2016,22,62,50.77,338,12.5,804.93,0,53
51.5021247863,-0.0015583001,14:52:36,18/5/2016,21,74,51.28,322,12.5,805.84,0,53
51.5021247863,-0.0015433001,14:52:36,18/5/2016,22,71,51.15,333,12.5,807.09,0,53
51.5021171569,-0.0015300001,14:52:38,18/5/2016,22,59,49.94,336,12.01,807.03,0,53
51.5021171569,-0.0015149999,14:52:39,18/5/2016,22,62,53.01,364,12.5,807.13,0,53
51.5021171569,-0.0015,14:52:40,18/5/2016,22,76,52.04,330,12.5,807.76,0,53
51.5021095275,-0.0014849998,14:52:40,18/5/2016,22,59,49.45,345,12.5,806.75,0,53
51.5021095275,-0.0014732999,14:52:42,18/5/2016,22,80,51.14,336,12.01,806.57,0,53
51.5021095275,-0.0014583001,14:52:43,18/5/2016,23,58,51.27,334,12.5,805.75,0,53
51.5021095275,-0.0014433,14:52:44,18/5/2016,22,67,49.48,328,12.5,804.42,0,53
51.5021095275,-0.0014282999,14:52:44,18/5/2016,22,59,48.52,324,11.52,804.26,0,53
51.5021095275,-0.0014165998,14:52:46,18/5/2016,22,35,36.84,308,11.52,803.92,0,53
51.5021095275,-0.0014050001,14:52:47,18/5/2016,22,33,37.83,304,12.01,804.1,0,53
51.5020980834,-0.0013849999,14:52:48,18/5/2016,23,31,38.42,322,11.52,804.14,0,53
51.5020980834,-0.001365,14:52:48,18/5/2016,24,40,37.47,307,11.52,805.43,0,53
51.5020904541,-0.0013433001,14:52:50,18/5/2016,23,33,37.99,315,11.52,805.22,0,53
51.5020904541,-0.0013283001,14:52:51,18/5/2016,23,34,37.57,292,11.52,790.37,1,54
51.5020904541,-0.0013116,14:52:52,18/5/2016,22,32,38.02,321,11.52,811.99,0,54
51.5020904541,-0.0012966001,14:52:52,18/5/2016,22,24,37.16,299,11.52,803.31,0,54
51.5020904541,-0.0012833,14:52:54,18/5/2016,22,30,37.79,286,11.52,800.4,0,54
51.5020904541,-0.0012650001,14:52:55,18/5/2016,22,30,37.13,310,11.52,802.4,0,54
51.5020904541,-0.0012500001,14:52:56,18/5/2016,23,33,37.65,311,11.52,807.6,0,54
51.5020828247,-0.001235,14:52:56,18/5/2016,22,28,37.38,291,11.52,810.11,0,54
51.5020828247,-0.001225,14:52:58,18/5/2016,23,30,37.78,310,11.52,813.16,0,54
51.5020828247,-0.0012133001,14:52:59,18/5/2016,22,33,37.69,295,11.52,816.22,0,54
51.5020751953,-0.001195,14:53:0,18/5/2016,22,35,37.09,308,11.52,819.92,0,54
51.5020751953,-0.00118,14:53:0,18/5/2016,23,33,37.85,281,11.52,824.8,0,54
51.5020751953,-0.0011683,14:53:2,18/5/2016,23,34,37.5,295,11.52,827.06,0,54
51.5020751953,-0.001155,14:53:3,18/5/2016,22,31,37.95,295,11.52,829.64,0,54
51.5020751953,-0.0011400001,14:53:4,18/5/2016,23,35,38.64,288,11.52,823.93,0,54
51.5020751953,-0.001125,14:53:4,18/5/2016,22,35,37.7,321,11.52,817.92,0,54
51.5020751953,-0.0011100001,14:53:6,18/5/2016,22,22,38.2,310,12.01,817.78,0,54
51.5020751953,-0.0010933001,14:53:7,18/5/2016,23,30,38.15,300,11.52,817.83,0,54
51.5020751953,-0.0010816,14:53:8,18/5/2016,23,37,39.43,379,12.01,813.43,0,54
51.5020751953,-0.0010683,14:53:8,18/5/2016,22,28,38.35,310,11.52,818.41,0,54
51.5020751953,-0.0010549999,14:53:10,18/5/2016,22,34,38.27,310,12.01,817.33,0,54
51.5020751953,-0.0010383,14:53:11,18/5/2016,22,35,38.07,296,11.52,816.36,0,54
51.5020751953,-0.0010215998,14:53:12,18/5/2016,23,35,38.27,313,12.01,816.41,0,54
51.5020675659,-0.0010049999,14:53:12,18/5/2016,22,28,37.94,309,11.52,815.03,0,54
51.5020675659,-0.0009866,14:53:14,18/5/2016,21,32,37.83,293,12.01,816.51,0,54
51.5020675659,-0.0009733,14:53:15,18/5/2016,22,33,38.2,304,11.52,814.32,0,54
51.5020675659,-0.0009616001,14:53:16,18/5/2016,21,36,37.96,314,11.52,811.25,0,54
51.5020751953,-0.0009500001,14:53:16,18/5/2016,21,43,37.97,316,12.01,809.72,0,54
51.5020751953,-0.0009366001,14:53:18,18/5/2016,22,33,37.79,282,11.52,808.39,0,54
51.5020675659,-0.0009216001,14:53:19,18/5/2016,22,31,38.44,310,11.52,807.78,0,54
51.5020599365,-0.000905,14:53:20,18/5/2016,21,32,37.66,307,11.04,807.72,0,54
51.5020599365,-0.0008866001,14:53:20,18/5/2016,22,25,38.3,291,11.04,808.19,0,54
51.5020599365,-0.0008733001,14:53:22,18/5/2016,22,29,37.42,318,11.04,807.66,0,54
51.5020599365,-0.0008600001,14:53:23,18/5/2016,21,20,38.4,331,11.04,807.63,0,54
51.5020599365,-0.0008500001,14:53:24,18/5/2016,21,23,38.01,326,11.04,807.49,0,54
51.5020599365,-0.0008383001,14:53:24,18/5/2016,22,29,38.08,293,11.04,809.04,0,54
51.5020523071,-0.000825,14:53:26,18/5/2016,21,25,37,317,11.52,806.84,0,54
51.502040863,-0.0008133,14:53:27,18/5/2016,21,26,41.33,385,11.04,808.33,0,54
51.502040863,-0.0008,14:53:28,18/5/2016,22,29,37.55,294,11.04,807.75,0,54
51.5020332336,-0.0007800001,14:53:28,18/5/2016,23,33,36.44,325,11.04,808.49,0,54
51.5020332336,-0.0007666,14:53:30,18/5/2016,25,27,37.27,327,12.01,808.53,0,54
51.5020256042,-0.0007533,14:53:31,18/5/2016,22,25,37.26,299,11.52,798.66,0,54
51.5020256042,-0.00074,14:53:32,18/5/2016,22,31,37.04,309,11.04,799.88,0,54
51.5020256042,-0.0007250001,14:53:32,18/5/2016,23,29,36.8,312,11.04,799.15,0,54
51.5020256042,-0.0007033,14:53:34,18/5/2016,23,38,36.24,342,11.04,799.72,0,54
51.5020179748,-0.00069,14:53:35,18/5/2016,22,26,36.03,286,11.04,799.43,0,54
51.5020179748,-0.00067,14:53:36,18/5/2016,24,37,35.74,315,12.01,798.3,0,54
51.5020179748,-0.0006550001,14:53:36,18/5/2016,24,34,41.66,374,12.01,800.6,0,54
51.5020256042,-0.0006416001,14:53:38,18/5/2016,24,32,37.08,296,12.5,799.44,0,54
51.5020179748,-0.0006283,14:53:39,18/5/2016,23,22,39.3,324,12.01,799.51,0,54
51.5020179748,-0.000615,14:53:40,18/5/2016,23,26,36.05,317,12.01,799.75,0,54
51.5020179748,-0.0006,14:53:40,18/5/2016,22,28,39.56,306,12.01,800.26,0,54
51.5020103454,-0.0005866,14:53:42,18/5/2016,23,29,36.71,330,12.01,796.46,0,54
51.502002716,-0.000575,14:53:43,18/5/2016,25,27,36.75,322,12.5,785.82,1,55
51.5019950866,-0.0005633001,14:53:44,18/5/2016,22,48,38.41,331,12.5,783.32,1,56
51.502002716,-0.0005533,14:53:44,18/5/2016,22,31,36.97,305,12.01,791.13,0,56
51.502002716,-0.0005416001,14:53:46,18/5/2016,23,26,40.78,338,11.52,791.2,0,56
51.5019950866,-0.0005283,14:53:47,18/5/2016,22,29,35.96,333,12.01,791.64,0,56
51.5019950866,-0.0005150001,14:53:48,18/5/2016,22,46,39.16,321,12.01,791.11,0,56
51.5019874572,-0.0005033,14:53:48,18/5/2016,23,78,53.32,309,12.01,788.4,0,56
51.5019760131,-0.0004933001,14:53:50,18/5/2016,24,49,73.59,336,12.5,785.47,0,56
51.5019760131,-0.0004833001,14:53:51,18/5/2016,21,41,68.46,358,12.01,785.71,0,56
51.5019760131,-0.00047,14:53:52,18/5/2016,23,28,37.46,262,12.01,786.1,1,57
51.5019683837,-0.0004616,14:53:52,18/5/2016,22,23,37.91,359,12.01,787.45,0,57
51.5019683837,-0.00044,14:53:54,18/5/2016,22,48,38.45,334,12.01,786.95,0,57
51.5019683837,-0.0004283,14:53:55,18/5/2016,23,52,39.83,306,12.01,787.22,0,57
51.5019607543,-0.0004050001,14:53:56,18/5/2016,23,47,38.76,290,12.99,788.48,0,57
51.5019607543,-0.00038,14:53:56,18/5/2016,23,48,39.76,332,12.5,779.39,1,58
51.5019607543,-0.0003616,14:53:58,18/5/2016,21,21,38.61,243,12.5,790.21,0,58
51.5019683837,-0.0003466,14:53:59,18/5/2016,21,39,41.39,316,12.5,790.78,0,58
51.5019683837,-0.0003366,14:54:0,18/5/2016,22,69,42.48,267,12.5,791.54,0,58
51.5019683837,-0.0003266,14:54:0,18/5/2016,24,31,40.51,318,12.5,791.39,0,58
51.5019683837,-0.00031,14:54:2,18/5/2016,23,22,52.43,295,12.01,790.72,0,58
51.5019683837,-0.0002966,14:54:3,18/5/2016,22,49,59,330,12.01,792.3,0,58
51.5019607543,-0.0002833,14:54:4,18/5/2016,21,33,36.61,316,11.52,800.12,0,58
51.5019607543,-0.00028,14:54:4,18/5/2016,21,41,38.88,313,12.01,800.65,0,58
51.5019683837,-0.0002833,14:54:6,18/5/2016,22,22,37.3,315,12.01,801.78,0,58
51.5019683837,-0.0002833,14:54:7,18/5/2016,23,32,35.49,313,12.01,805.06,0,58
51.5019607543,-0.0002783,14:54:8,18/5/2016,22,20,34.89,327,12.01,801.34,0,58
51.5019607543,-0.0002683,14:54:8,18/5/2016,22,37,36.5,272,12.01,797.3,0,58
51.501953125,-0.0002633,14:54:10,18/5/2016,22,147,70.29,346,12.5,793.67,0,58
51.5019454956,-0.00025,14:54:11,18/5/2016,23,60,61.56,442,12.5,794.71,0,58
51.5019454956,-0.0002383,14:54:12,18/5/2016,22,108,64.45,352,12.01,794.71,0,58
51.5019454956,-0.0002283,14:54:12,18/5/2016,22,83,64.26,310,12.01,794.76,0,58
51.5019454956,-0.0002183,14:54:14,18/5/2016,21,109,52.14,284,12.01,795.29,0,58
51.5019454956,-0.00021,14:54:15,18/5/2016,22,53,62.18,345,12.01,794.69,0,58
51.5019187927,-0.0001983,14:54:16,18/5/2016,21,41,57.51,280,12.99,794.72,0,58
51.5019111633,-0.00018,14:54:16,18/5/2016,21,26,50.42,327,12.5,795.35,0,58
51.5019111633,-0.0001683,14:54:18,18/5/2016,21,104,69.22,275,12.5,793.69,0,58
51.5019035339,-0.00015,14:54:19,18/5/2016,22,30,37.29,317,12.01,797.26,0,58
51.5018959045,-0.000135,14:54:20,18/5/2016,21,33,38.68,330,12.99,797.51,0,58
51.5018959045,-0.00012,14:54:20,18/5/2016,21,46,63.05,464,12.5,798.57,0,58
51.5018882751,-0.0001083,14:54:22,18/5/2016,22,202,63.45,474,12.5,797.88,0,58
51.5018882751,-0.0000933,14:54:23,18/5/2016,24,219,60.88,330,12.5,797.9,0,58
51.5018806457,-0.0000833,14:54:24,18/5/2016,24,37,61.91,326,12.99,796.25,0,58
51.5018806457,-0.0000816,14:54:24,18/5/2016,24,75,72.52,383,12.5,795.11,0,58
51.5018806457,-0.00008,14:54:26,18/5/2016,24,23,52.21,330,12.99,794.73,0,58
51.5018806457,-0.000075,14:54:27,18/5/2016,24,18,56.47,266,12.01,794.68,0,58
51.5018730163,-0.00007,14:54:28,18/5/2016,24,49,58.43,276,12.5,794.93,0,58
51.5018730163,-0.0000666,14:54:28,18/5/2016,25,42,72.81,453,12.5,795.25,0,58
51.5018806457,-0.0000633,14:54:30,18/5/2016,24,37,63.28,357,12.99,795.64,0,58
51.5018806457,-0.0000583,14:54:31,18/5/2016,24,14,57.46,306,12.01,795.18,0,58
51.5018806457,-0.0000533,14:54:32,18/5/2016,27,18,44.67,272,12.01,796.29,0,58
51.5018806457,-0.0000416,14:54:32,18/5/2016,29,29,63.07,330,12.01,795.29,0,58
51.5018806457,-0.0000333,14:54:34,18/5/2016,29,22,55.56,344,12.01,796.3,0,58
51.5018806457,-0.0000266,14:54:35,18/5/2016,28,69,66.14,279,12.99,795.69,0,58
51.5018882751,-0.0000216,14:54:36,18/5/2016,28,44,74.18,332,12.01,795.6,0,58
51.5018882751,-0.0000166,14:54:36,18/5/2016,28,27,69.57,338,12.5,795.42,0,58
51.5018959045,-0.0000183,14:54:38,18/5/2016,27,24,36.24,321,12.5,796.6,0,58
51.5018959045,-0.00002,14:54:39,18/5/2016,29,29,37.88,299,12.01,796.88,0,58
51.5019035339,-0.0000183,14:54:40,18/5/2016,29,32,37.5,240,12.01,796.37,0,58
51.5019035339,-0.0000116,14:54:40,18/5/2016,29,29,35.35,312,12.01,796.21,0,58
51.5018959045,-0.0000083,14:54:42,18/5/2016,29,23,34.35,308,12.01,797.24,0,58
51.5018959045,-0.0000133,14:54:43,18/5/2016,29,31,35.01,325,12.01,796.87,0,58
51.5018959045,-0.0000216,14:54:44,18/5/2016,29,24,35.27,323,12.01,796.76,0,58
51.5018959045,-0.0000266,14:54:44,18/5/2016,29,28,34.48,324,12.01,797.43,0,58
51.5018959045,-0.0000316,14:54:46,18/5/2016,28,24,33.98,297,12.5,797.41,0,58
51.5018959045,-0.0000333,14:54:47,18/5/2016,26,63,62.48,318,12.99,797.4,0,58
51.5018959045,-0.0000333,14:54:48,18/5/2016,28,24,57.49,335,12.01,797.4,0,58
51.5018959045,-0.0000366,14:54:48,18/5/2016,28,41,55.4,263,12.01,797.12,0,58
51.5019035339,-0.0000516,14:54:50,18/5/2016,27,73,54.03,340,12.99,796.81,0,58
51.5019111633,-0.0000633,14:54:51,18/5/2016,28,27,60.97,320,13.48,796.72,0,58
51.5019187927,-0.00007,14:54:52,18/5/2016,27,110,65.55,287,12.99,796.79,0,58
51.5019187927,-0.0000783,14:54:52,18/5/2016,27,80,75.34,322,12.99,796.76,0,58
51.5019187927,-0.000085,14:54:54,18/5/2016,28,23,71.66,328,12.5,796.6,0,58
51.5019187927,-0.000095,14:54:55,18/5/2016,27,17,68.18,330,12.5,795.8,0,58
51.5019187927,-0.0001,14:54:56,18/5/2016,26,37,69.47,322,12.5,796.36,0,58
51.5019111633,-0.00011,14:54:56,18/5/2016,27,42,63.02,329,12.5,795.87,0,58
51.5019111633,-0.0001116,14:54:58,18/5/2016,24,126,62.39,278,12.5,796.77,0,58
51.5019111633,-0.0001133,14:54:59,18/5/2016,23,198,73.87,407,13.48,796.84,0,58
51.5019111633,-0.00012,14:55:0,18/5/2016,24,33,56.09,325,12.01,797.3,0,58
51.5019035339,-0.000115,14:55:0,18/5/2016,25,33,52.83,328,12.5,797.45,0,58
51.5019035339,-0.000115,14:55:2,18/5/2016,24,29,70.64,314,12.99,796.91,0,58
51.5019035339,-0.0001166,14:55:3,18/5/2016,22,22,49.03,400,12.01,807.9,0,58
51.5019111633,-0.00012,14:55:4,18/5/2016,22,34,61.93,324,12.5,829.58,0,58
51.5019035339,-0.00012,14:55:4,18/5/2016,22,35,58.57,320,12.99,833.97,0,58
51.5019035339,-0.0001183,14:55:6,18/5/2016,26,59,73.5,434,12.01,835.77,0,58
51.5019111633,-0.000105,14:55:7,18/5/2016,27,54,39.01,323,12.5,825.4,0,58
51.5019035339,-0.000095,14:55:8,18/5/2016,27,16,71.27,340,12.99,796.44,0,58
51.5019035339,-0.0000933,14:55:8,18/5/2016,27,17,39.06,276,12.99,785.26,1,59
51.5019035339,-0.00009,14:55:10,18/5/2016,27,31,41.32,334,12.99,796.32,0,59
51.5019111633,-0.00009,14:55:11,18/5/2016,25,31,39.02,230,12.5,795.82,0,59
51.5019035339,-0.0000866,14:55:12,18/5/2016,26,37,39.02,324,12.99,803.36,0,59
51.5018959045,-0.0000833,14:55:12,18/5/2016,22,36,40.41,294,12.99,799.14,0,59
51.5018959045,-0.000075,14:55:14,18/5/2016,24,31,38.41,331,12.99,797.56,0,59
51.5019035339,-0.0000716,14:55:15,18/5/2016,23,22,39.79,319,12.99,798.04,0,59
51.5018959045,-0.0000533,14:55:16,18/5/2016,23,37,40.84,313,12.5,802.08,0,59
51.5019035339,-0.0000433,14:55:16,18/5/2016,22,28,42.34,309,12.99,812.85,0,59
51.5018959045,-0.0000333,14:55:18,18/5/2016,22,48,46.65,436,12.5,808.73,0,59
51.5018959045,-0.00002,14:55:19,18/5/2016,24,44,60.13,304,12.5,801.53,0,59
51.5018959045,-0.0000083,14:55:20,18/5/2016,23,28,69.32,272,13.48,796.44,0,59
51.5018959045,-0.0000033,14:55:20,18/5/2016,24,26,65.94,446,12.99,794.99,0,59
51.5018959045,0.0000033,14:55:22,18/5/2016,23,33,60.21,314,12.5,782.49,1,60
51.5018882751,0.0000083,14:55:23,18/5/2016,23,30,40.52,313,12.99,817.54,0,60
51.5018882751,0.000015,14:55:24,18/5/2016,22,59,37.97,271,12.99,827.98,0,60
51.5018806457,0.000025,14:55:24,18/5/2016,23,29,38.08,324,12.99,829.65,0,60
51.5018730163,0.0000366,14:55:26,18/5/2016,22,24,40.61,244,12.99,835.88,0,60
51.5018653869,0.0000516,14:55:27,18/5/2016,23,73,44.69,351,13.48,844.41,0,60
51.5018539428,0.00007,14:55:28,18/5/2016,23,32,52.24,324,12.5,849.59,0,60
51.5018539428,0.0000866,14:55:28,18/5/2016,23,52,38.66,294,12.99,851.3,0,60
51.5018463134,0.000105,14:55:30,18/5/2016,22,35,40.45,306,12.99,852.53,0,60
51.5018463134,0.0001183,14:55:31,18/5/2016,23,29,38.41,293,12.99,853.34,0,60
51.5018463134,0.0001366,14:55:32,18/5/2016,23,37,40.26,342,12.99,853.89,0,60
51.501838684,0.0001466,14:55:32,18/5/2016,23,29,50.67,276,12.99,854.67,0,60
51.501838684,0.0001566,14:55:34,18/5/2016,24,17,64.54,450,12.01,855.41,0,60
51.501838684,0.000175,14:55:35,18/5/2016,24,135,70.66,318,12.5,855.29,0,60
51.5018310546,0.0001916,14:55:36,18/5/2016,23,25,62.81,318,12.99,851.16,0,60
51.5018310546,0.0002033,14:55:36,18/5/2016,24,80,60.89,270,12.99,854.18,0,60
51.5018310546,0.0002133,14:55:38,18/5/2016,23,32,64.29,333,12.5,850.61,0,60
51.5018310546,0.0002316,14:55:39,18/5/2016,22,33,63,309,12.5,849.7,0,60
51.5018310546,0.0002433,14:55:40,18/5/2016,23,27,56.84,276,12.5,843.07,0,60
51.5018234252,0.000255,14:55:40,18/5/2016,23,33,54.27,313,13.48,843.2,0,60
51.5018234252,0.000265,14:55:42,18/5/2016,23,112,62.48,302,12.5,835.66,0,60
51.5018234252,0.0002766,14:55:43,18/5/2016,23,24,67.57,330,12.5,833.44,0,60
51.5018157958,0.0002883,14:55:44,18/5/2016,23,34,68.08,447,12.99,837.17,0,60
51.5018157958,0.0002983,14:55:44,18/5/2016,23,76,35.97,289,12.99,837.82,0,60
51.5018157958,0.0003016,14:55:46,18/5/2016,24,20,38.07,311,12.5,834.62,0,60
51.5018157958,0.00031,14:55:47,18/5/2016,23,32,35.11,293,12.5,805.02,1,61
51.5018157958,0.0003166,14:55:48,18/5/2016,24,37,34.85,316,12.5,839.53,0,61
51.5018081665,0.0003216,14:55:48,18/5/2016,24,31,34.55,312,12.01,814.93,0,61
51.5018081665,0.0003333,14:55:50,18/5/2016,25,31,34.91,298,12.5,810.21,0,61
51.5017967224,0.0003483,14:55:51,18/5/2016,25,28,33.53,338,12.5,806.2,0,61
51.5017967224,0.0003583,14:55:52,18/5/2016,27,20,33.74,308,12.01,805.15,0,61
51.501789093,0.000365,14:55:52,18/5/2016,30,19,33.93,310,12.99,804.45,0,61
51.5017814636,0.0003766,14:55:54,18/5/2016,33,33,36.53,316,12.99,803.47,0,61
51.5017814636,0.00039,14:55:55,18/5/2016,30,27,35.78,292,12.99,801.82,0,61
51.5017738342,0.0004083001,14:55:56,18/5/2016,29,18,36.43,334,12.99,801.75,0,61
51.5017738342,0.00042,14:55:56,18/5/2016,28,28,43.3,275,13.48,801.55,0,61
51.5017662048,0.0004333,14:55:58,18/5/2016,28,184,71.03,463,13.48,801.69,0,61
51.5017585754,0.0004483,14:55:59,18/5/2016,29,91,68.92,323,12.99,804.05,0,61
51.5017585754,0.00046,14:56:0,18/5/2016,29,26,37.57,311,12.5,834.7,0,61
51.5017585754,0.0004633,14:56:0,18/5/2016,32,159,39.09,320,12.99,821.02,0,61
51.501750946,0.0004733,14:56:2,18/5/2016,32,39,72.95,424,12.99,805.58,0,61
51.501750946,0.000485,14:56:3,18/5/2016,29,163,65.14,346,12.99,803.1,0,61
51.5017433166,0.0004983,14:56:4,18/5/2016,29,37,38.52,309,12.5,805.88,0,61
51.5017433166,0.0005066,14:56:4,18/5/2016,28,140,37.64,323,13.48,805.76,1,62
51.5017433166,0.0005083,14:56:6,18/5/2016,28,28,56.68,336,12.99,818.29,0,62
51.5017433166,0.00052,14:56:7,18/5/2016,29,51,73.47,443,12.5,808.39,0,62
51.5017433166,0.0005300001,14:56:8,18/5/2016,31,16,57.2,332,12.99,841.65,0,62
51.5017318725,0.0005400001,14:56:8,18/5/2016,30,33,68.17,299,12.5,850.59,0,62
51.5017318725,0.0005516,14:56:10,18/5/2016,29,105,61.53,294,12.99,852.93,0,62
51.5017242431,0.000565,14:56:11,18/5/2016,27,26,64.98,449,12.5,854.17,0,62
51.5017166137,0.0005783,14:56:12,18/5/2016,28,202,70.18,292,12.5,843.71,0,62
51.5017166137,0.0005883001,14:56:12,18/5/2016,28,110,69.89,458,13.48,828.39,0,62
51.5017089843,0.0005966,14:56:14,18/5/2016,32,57,73.96,481,12.5,817.42,0,62
51.5017089843,0.0006033,14:56:15,18/5/2016,33,32,57.29,282,12.5,810.38,0,62
51.5017089843,0.0006116001,14:56:16,18/5/2016,31,91,73.03,323,12.5,826.55,0,62
51.5017013549,0.0006166,14:56:16,18/5/2016,29,42,78.46,397,12.99,817.35,0,62
51.5017013549,0.0006233001,14:56:18,18/5/2016,27,68,59.43,296,13.96,830.38,0,62
51.5016937255,0.0006366,14:56:19,18/5/2016,28,26,48.05,277,13.48,848.17,0,62
51.5016937255,0.0006483001,14:56:20,18/5/2016,29,25,40.33,383,12.99,851.12,0,62
51.5016860961,0.0006583,14:56:20,18/5/2016,30,34,40.72,302,12.5,853.74,0,62
51.501674652,0.0006683001,14:56:22,18/5/2016,31,20,36.7,333,12.5,854.79,0,62
51.501674652,0.0006766,14:56:23,18/5/2016,29,94,38.74,323,12.5,855.3,0,62
