latitude,longitude,time,date,MQ135 value,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust
51.4992599487,0.0107565999,14:25:56,8/12/2016,95.00,95.66,96.00,68.00,68.30,69.00,962.82
51.4992675781,0.0107483005,14:25:56,8/12/2016,95.00,95.08,96.00,69.00,68.50,69.00,962.82
51.4992752075,0.0107366001,14:25:58,8/12/2016,94.00,94.92,95.00,69.00,69.00,69.00,519.01
51.4992828369,0.0107249999,14:25:59,8/12/2016,94.00,94.05,95.00,68.00,67.43,68.00,519.01
51.4992904663,0.0107099997,14:26:0,8/12/2016,94.00,94.27,95.00,69.00,68.73,69.00,519.01
51.4993019104,0.0106949996,14:26:0,8/12/2016,92.00,93.33,94.00,70.00,70.72,160.00,519.01
51.4993095397,0.0106800007,14:26:2,8/12/2016,90.00,91.78,93.00,70.00,70.11,160.00,519.01
51.4993171691,0.0106666004,14:26:3,8/12/2016,91.00,90.58,92.00,71.00,70.52,71.00,519.01
51.4993324279,0.0106500005,14:26:4,8/12/2016,92.00,91.75,92.00,71.00,70.84,157.00,519.01
51.4993476867,0.0106315994,14:26:4,8/12/2016,93.00,92.76,93.00,71.00,71.00,71.00,519.01
51.4993553161,0.0106183004,14:26:6,8/12/2016,93.00,93.02,94.00,70.00,70.86,71.00,519.01
51.4993667602,0.0106066012,14:26:7,8/12/2016,94.00,93.95,94.00,71.00,70.91,71.00,519.01
51.4993820190,0.0105932998,14:26:8,8/12/2016,94.00,94.01,95.00,70.00,70.47,71.00,519.01
51.4993896484,0.0105800008,14:26:8,8/12/2016,95.00,94.19,95.00,70.00,70.00,70.00,519.01
51.4993972778,0.0105666005,14:26:10,8/12/2016,95.00,95.00,96.00,71.00,70.20,71.00,519.01
51.4994049072,0.0105566000,14:26:11,8/12/2016,94.00,95.10,96.00,70.00,70.35,71.00,519.01
51.4994239807,0.0105516004,14:26:12,8/12/2016,93.00,92.87,94.00,70.00,69.98,70.00,519.01
51.4994239807,0.0105433011,14:26:12,8/12/2016,94.00,93.44,94.00,70.00,69.97,71.00,519.01
51.4994316101,0.0105332994,14:26:14,8/12/2016,94.00,93.93,94.00,70.00,70.00,71.00,519.01
51.4994468688,0.0105233001,14:26:15,8/12/2016,95.00,94.78,95.00,70.00,70.26,71.00,519.01
51.4994468688,0.0105183005,14:26:16,8/12/2016,95.00,95.00,95.00,70.00,70.00,71.00,519.01
51.4994621276,0.0105100011,14:26:16,8/12/2016,94.00,94.13,95.00,70.00,70.00,70.00,519.01
51.4994773864,0.0104999995,14:26:18,8/12/2016,92.00,92.36,94.00,70.00,81.69,162.00,519.01
51.4994964599,0.0104900002,14:26:19,8/12/2016,93.00,92.18,93.00,69.00,69.03,70.00,519.01
51.4995040893,0.0104850006,14:26:20,8/12/2016,89.00,90.61,92.00,69.00,70.63,162.00,519.01
51.4995193481,0.0104683005,14:26:20,8/12/2016,91.00,90.04,91.00,69.00,69.18,70.00,519.01
51.4995269775,0.0104516005,14:26:22,8/12/2016,93.00,92.31,93.00,70.00,69.97,70.00,519.01
51.4995346069,0.0104400002,14:26:23,8/12/2016,95.00,94.02,95.00,70.00,70.00,70.00,519.01
51.4995460510,0.0104316008,14:26:24,8/12/2016,96.00,95.53,96.00,70.00,70.00,70.00,519.01
51.4995613098,0.0104200005,14:26:24,8/12/2016,97.00,96.73,97.00,70.00,70.01,71.00,519.01
51.4995689392,0.0104066002,14:26:26,8/12/2016,98.00,97.49,98.00,70.00,70.22,71.00,519.01
51.4995841979,0.0103966009,14:26:27,8/12/2016,97.00,97.91,98.00,70.00,70.04,71.00,519.01
51.4995918273,0.0103883004,14:26:28,8/12/2016,97.00,97.04,98.00,70.00,70.00,70.00,519.01
51.4995994567,0.0103816008,14:26:28,8/12/2016,97.00,97.00,98.00,70.00,69.98,70.00,615.24
51.4996185302,0.0103716003,14:26:30,8/12/2016,98.00,97.87,98.00,70.00,69.90,70.00,615.24
51.4996261596,0.0103615999,14:26:31,8/12/2016,98.00,98.01,99.00,69.00,69.73,70.00,615.24
51.4996414184,0.0103533005,14:26:32,8/12/2016,98.00,98.17,99.00,70.00,69.36,158.00,615.24
51.4996490478,0.0103466010,14:26:32,8/12/2016,98.00,98.34,99.00,69.00,69.88,70.00,615.24
51.4996566772,0.0103366005,14:26:34,8/12/2016,97.00,97.71,98.00,68.00,68.78,69.00,615.24
51.4996757507,0.0103233003,14:26:35,8/12/2016,97.00,97.00,97.00,68.00,68.00,69.00,615.24
51.4996910095,0.0103133010,14:26:36,8/12/2016,97.00,97.00,98.00,67.00,67.50,69.00,615.24
51.4996986389,0.0102999997,14:26:36,8/12/2016,97.00,97.22,98.00,67.00,67.02,161.00,615.24
51.4997138977,0.0102882993,14:26:38,8/12/2016,97.00,97.07,98.00,68.00,70.93,161.00,615.24
51.4997215270,0.0102799999,14:26:39,8/12/2016,97.00,96.82,97.00,68.00,67.98,68.00,615.24
51.4997329711,0.0102683007,14:26:40,8/12/2016,97.00,97.00,98.00,69.00,68.66,161.00,615.24
51.4997406005,0.0102566003,14:26:40,8/12/2016,97.00,97.04,98.00,69.00,71.82,162.00,615.24
51.4997558593,0.0102466011,14:26:42,8/12/2016,97.00,97.00,98.00,70.00,78.58,162.00,615.24
51.4997634887,0.0102350008,14:26:43,8/12/2016,96.00,96.69,97.00,69.00,70.07,161.00,615.24
51.4997711181,0.0102283000,14:26:44,8/12/2016,96.00,96.00,97.00,69.00,69.23,70.00,615.24
51.4997901916,0.0102216005,14:26:44,8/12/2016,96.00,96.00,97.00,70.00,69.93,70.00,615.24
51.4997978210,0.0102116000,14:26:46,8/12/2016,95.00,95.87,96.00,70.00,69.67,70.00,615.24
51.4997978210,0.0102033007,14:26:47,8/12/2016,95.00,95.32,96.00,70.00,70.43,161.00,615.24
51.4998130798,0.0101950001,14:26:48,8/12/2016,94.00,94.13,95.00,70.00,69.65,70.00,615.24
51.4998130798,0.0101816010,14:26:48,8/12/2016,94.00,93.81,94.00,69.00,69.13,70.00,615.24
51.4998207092,0.0101716005,14:26:50,8/12/2016,95.00,94.54,95.00,69.00,69.28,70.00,615.24
51.4998283386,0.0101583003,14:26:51,8/12/2016,95.00,95.01,96.00,69.00,69.53,70.00,615.24
51.4998435974,0.0101416003,14:26:52,8/12/2016,96.00,95.14,96.00,69.00,69.01,70.00,615.24
51.4998550415,0.0101266014,14:26:52,8/12/2016,96.00,95.96,96.00,69.00,69.00,70.00,615.24
51.4998626708,0.0101150012,14:26:54,8/12/2016,96.00,96.05,97.00,69.00,69.21,70.00,615.24
51.4998703002,0.0101049995,14:26:55,8/12/2016,97.00,96.90,97.00,70.00,70.50,162.00,615.24
51.4998855590,0.0100950002,14:26:56,8/12/2016,97.00,96.88,97.00,69.00,69.45,70.00,615.24
51.4998931884,0.0100883007,14:26:56,8/12/2016,97.00,96.99,97.00,69.00,69.00,70.00,615.24
51.4999008178,0.0100749993,14:26:58,8/12/2016,97.00,97.00,98.00,69.00,69.00,70.00,615.24
51.4999198913,0.0100650000,14:26:59,8/12/2016,96.00,96.89,97.00,69.00,68.98,69.00,615.24
51.4999275207,0.0100499999,14:27:0,8/12/2016,97.00,97.00,97.00,69.00,69.01,70.00,719.24
51.4999351501,0.0100332999,14:27:0,8/12/2016,96.00,96.02,97.00,69.00,68.99,69.00,719.24
51.4999427795,0.0100182998,14:27:2,8/12/2016,95.00,95.57,96.00,68.00,68.00,69.00,719.24
51.4999580383,0.0100032997,14:27:3,8/12/2016,96.00,95.02,96.00,68.00,68.00,69.00,719.24
51.4999656677,0.0099882993,14:27:4,8/12/2016,95.00,94.61,96.00,68.00,68.21,69.00,719.24
51.4999771118,0.0099716005,14:27:4,8/12/2016,94.00,94.25,95.00,68.00,68.06,69.00,719.24
51.4999923706,0.0099600009,14:27:6,8/12/2016,94.00,94.78,95.00,68.00,68.01,69.00,719.24
51.5000000000,0.0099450006,14:27:7,8/12/2016,95.00,94.66,96.00,67.00,67.51,68.00,719.24
51.5000076293,0.0099316005,14:27:8,8/12/2016,95.00,95.13,96.00,67.00,66.91,68.00,719.24
51.5000152587,0.0099166002,14:27:8,8/12/2016,94.00,94.69,96.00,67.00,66.84,68.00,719.24
51.5000343322,0.0099049997,14:27:10,8/12/2016,94.00,94.58,95.00,68.00,67.47,69.00,719.24
51.5000419616,0.0098900012,14:27:11,8/12/2016,95.00,94.99,96.00,69.00,68.36,161.00,719.24
51.5000495910,0.0098766002,14:27:12,8/12/2016,95.00,95.11,96.00,70.00,69.16,70.00,719.24
51.5000648498,0.0098666000,14:27:12,8/12/2016,96.00,94.98,96.00,71.00,69.85,71.00,719.24
51.5000724792,0.0098565998,14:27:14,8/12/2016,96.00,95.78,96.00,71.00,70.23,71.00,719.24
51.5000877380,0.0098482999,14:27:15,8/12/2016,96.00,96.00,97.00,70.00,70.97,71.00,719.24
51.5000991821,0.0098365993,14:27:16,8/12/2016,97.00,96.46,97.00,71.00,71.10,72.00,719.24
51.5001144409,0.0098282995,14:27:16,8/12/2016,98.00,97.52,98.00,73.00,72.00,73.00,719.24
51.5001220703,0.0098183002,14:27:18,8/12/2016,98.00,97.99,98.00,72.00,72.63,73.00,719.24
51.5001296997,0.0098066005,14:27:19,8/12/2016,97.00,97.24,98.00,72.00,71.98,73.00,719.24
51.5001373291,0.0097949991,14:27:20,8/12/2016,96.00,97.31,98.00,70.00,71.11,72.00,719.24
51.5001449584,0.0097849998,14:27:20,8/12/2016,97.00,97.01,98.00,69.00,69.07,128.00,719.24
51.5001564025,0.0097783002,14:27:22,8/12/2016,98.00,97.06,98.00,70.00,69.73,71.00,719.24
51.5001640319,0.0097683010,14:27:23,8/12/2016,98.00,97.75,98.00,71.00,71.21,158.00,719.24
51.5001716613,0.0097582998,14:27:24,8/12/2016,98.00,98.00,98.00,112.00,80.37,161.00,719.24
51.5001792907,0.0097482986,14:27:24,8/12/2016,98.00,97.88,98.00,73.00,72.55,161.00,719.24
51.5001869201,0.0097350006,14:27:26,8/12/2016,97.00,97.50,98.00,70.00,74.04,161.00,719.24
51.5001945495,0.0097200002,14:27:27,8/12/2016,96.00,96.17,97.00,70.00,73.64,162.00,719.24
51.5002021789,0.0097066011,14:27:28,8/12/2016,95.00,95.12,96.00,71.00,70.66,71.00,719.24
51.5002098083,0.0096949996,14:27:28,8/12/2016,96.00,95.92,97.00,73.00,71.80,73.00,719.24
51.5002212524,0.0096833000,14:27:30,8/12/2016,97.00,96.75,97.00,74.00,84.46,162.00,719.24
51.5002288818,0.0096683015,14:27:31,8/12/2016,97.00,97.00,97.00,74.00,74.00,74.00,1469.49
51.5002288818,0.0096549997,14:27:32,8/12/2016,97.00,97.00,98.00,75.00,74.09,75.00,1469.49
51.5002365112,0.0096450004,14:27:32,8/12/2016,97.00,97.08,98.00,75.00,74.95,75.00,1469.49
51.5002365112,0.0096416006,14:27:34,8/12/2016,98.00,97.98,98.00,75.00,75.00,75.00,1469.49
51.5002365112,0.0096383008,14:27:35,8/12/2016,98.00,98.00,98.00,75.00,75.00,75.00,1469.49
51.5002365112,0.0096316003,14:27:36,8/12/2016,98.00,98.00,99.00,75.00,74.97,160.00,1469.49
51.5002441406,0.0096166000,14:27:36,8/12/2016,97.00,97.60,98.00,73.00,73.94,75.00,1469.49
51.5002517700,0.0096015996,14:27:38,8/12/2016,97.00,97.00,98.00,74.00,77.31,158.00,1469.49
51.5002593994,0.0095883007,14:27:39,8/12/2016,98.00,97.01,98.00,74.00,73.58,96.00,1469.49
51.5002670288,0.0095766010,14:27:40,8/12/2016,97.00,97.01,98.00,74.00,89.05,162.00,1469.49
51.5002861022,0.0095666007,14:27:40,8/12/2016,97.00,97.01,98.00,73.00,73.31,74.00,1469.49
51.5003013610,0.0095600004,14:27:42,8/12/2016,97.00,96.97,98.00,73.00,73.08,159.00,1469.49
51.5003089904,0.0095516004,14:27:43,8/12/2016,95.00,95.81,97.00,72.00,72.73,73.00,1469.49
51.5003242492,0.0095433006,14:27:44,8/12/2016,95.00,94.83,96.00,72.00,72.03,73.00,1469.49
51.5003318786,0.0095383014,14:27:44,8/12/2016,94.00,93.39,95.00,72.00,71.87,72.00,1469.49
51.5003433227,0.0095299997,14:27:46,8/12/2016,94.00,93.91,94.00,72.00,71.75,72.00,1469.49
51.5003585815,0.0095200004,14:27:47,8/12/2016,93.00,93.89,95.00,71.00,71.04,72.00,1469.49
51.5003662109,0.0095083007,14:27:48,8/12/2016,93.00,92.99,93.00,71.00,70.97,71.00,1469.49
51.5003738403,0.0094982995,14:27:48,8/12/2016,94.00,92.89,94.00,71.00,70.84,71.00,1469.49
51.5003814697,0.0094899997,14:27:50,8/12/2016,95.00,94.24,95.00,71.00,70.84,71.00,1469.49
51.5004005432,0.0094815998,14:27:51,8/12/2016,96.00,95.09,96.00,70.00,70.25,71.00,1469.49
51.5004081726,0.0094732999,14:27:52,8/12/2016,97.00,96.07,97.00,70.00,70.44,71.00,1469.49
51.5004158020,0.0094666004,14:27:52,8/12/2016,97.00,96.98,97.00,70.00,70.13,71.00,1469.49
51.5004310607,0.0094566011,14:27:54,8/12/2016,97.00,97.00,97.00,70.00,70.01,71.00,1469.49
51.5004386901,0.0094465999,14:27:55,8/12/2016,96.00,96.34,97.00,70.00,70.00,70.00,1469.49
51.5004463195,0.0094349994,14:27:56,8/12/2016,96.00,96.15,97.00,70.00,70.00,70.00,1469.49
51.5004653930,0.0094250001,14:27:56,8/12/2016,96.00,96.05,97.00,70.00,70.00,70.00,1469.49
51.5004806518,0.0094183006,14:27:58,8/12/2016,97.00,96.83,97.00,70.00,70.00,71.00,1469.49
51.5004882812,0.0094099998,14:27:59,8/12/2016,97.00,97.00,98.00,70.00,70.00,71.00,1469.49
51.5004959106,0.0093983001,14:28:0,8/12/2016,96.00,96.47,97.00,70.00,70.00,70.00,1469.49
51.5005111694,0.0093883008,14:28:0,8/12/2016,97.00,96.81,97.00,70.00,70.00,70.00,1469.49
51.5005226135,0.0093816003,14:28:2,8/12/2016,96.00,96.52,97.00,69.00,69.76,70.00,773.33
51.5005302429,0.0093733005,14:28:3,8/12/2016,95.00,94.99,95.00,69.00,69.00,69.00,773.33
51.5005378723,0.0093666009,14:28:4,8/12/2016,93.00,93.49,94.00,69.00,69.00,69.00,773.33
51.5005531311,0.0093583011,14:28:4,8/12/2016,93.00,93.00,94.00,69.00,69.00,69.00,773.33
51.5005607604,0.0093500013,14:28:6,8/12/2016,93.00,92.71,93.00,69.00,69.00,69.00,773.33
51.5005683898,0.0093432998,14:28:7,8/12/2016,93.00,92.95,94.00,69.00,69.00,69.00,773.33
51.5005760192,0.0093383007,14:28:8,8/12/2016,94.00,93.90,95.00,69.00,69.00,70.00,773.33
51.5005760192,0.0093366012,14:28:8,8/12/2016,96.00,95.24,96.00,69.00,69.00,70.00,773.33
51.5005874633,0.0093400001,14:28:10,8/12/2016,96.00,96.01,97.00,69.00,69.01,70.00,773.33
51.5005874633,0.0093400001,14:28:11,8/12/2016,97.00,96.28,97.00,69.00,69.00,70.00,773.33
51.5005874633,0.0093315992,14:28:12,8/12/2016,98.00,97.45,98.00,70.00,69.02,70.00,773.33
51.5005874633,0.0093300008,14:28:12,8/12/2016,98.00,98.23,99.00,70.00,69.34,155.00,773.33
51.5006027221,0.0093232994,14:28:14,8/12/2016,99.00,98.96,99.00,69.00,69.28,70.00,773.33
51.5006103515,0.0093149995,14:28:15,8/12/2016,99.00,98.88,99.00,69.00,69.00,70.00,773.33
51.5006179809,0.0093066005,14:28:16,8/12/2016,99.00,98.97,99.00,69.00,69.00,69.00,773.33
51.5006256103,0.0093000001,14:28:16,8/12/2016,99.00,99.00,100.00,69.00,69.00,69.00,773.33
51.5006332397,0.0092900009,14:28:18,8/12/2016,98.00,98.95,100.00,69.00,68.92,69.00,773.33
51.5006446838,0.0092765998,14:28:19,8/12/2016,99.00,98.29,99.00,68.00,68.00,69.00,773.33
51.5006523132,0.0092615995,14:28:20,8/12/2016,99.00,98.42,99.00,69.00,68.15,157.00,773.33
51.5006599426,0.0092466011,14:28:20,8/12/2016,98.00,98.42,99.00,69.00,72.64,160.00,773.33
51.5006675720,0.0092350006,14:28:22,8/12/2016,98.00,97.93,98.00,69.00,68.88,69.00,773.33
51.5006752014,0.0092283000,14:28:23,8/12/2016,98.00,97.80,98.00,69.00,68.97,69.00,773.33
51.5006828308,0.0092283000,14:28:24,8/12/2016,98.00,97.96,98.00,69.00,69.00,69.00,773.33
51.5006904602,0.0092266006,14:28:24,8/12/2016,97.00,97.78,98.00,69.00,68.96,161.00,773.33
51.5006980895,0.0092200002,14:28:26,8/12/2016,97.00,97.03,98.00,69.00,68.68,69.00,773.33
51.5007095336,0.0092116003,14:28:27,8/12/2016,97.00,96.99,97.00,68.00,68.07,69.00,773.33
51.5007171630,0.0092016010,14:28:28,8/12/2016,96.00,96.96,97.00,68.00,68.14,69.00,773.33
51.5007247924,0.0091899995,14:28:28,8/12/2016,97.00,96.87,97.00,69.00,68.08,69.00,773.33
51.5007324218,0.0091782999,14:28:30,8/12/2016,97.00,96.86,97.00,68.00,68.50,69.00,773.33
51.5007400512,0.0091649999,14:28:31,8/12/2016,97.00,96.80,97.00,69.00,68.61,69.00,773.33
51.5007553100,0.0091516008,14:28:32,8/12/2016,96.00,96.63,97.00,68.00,68.37,69.00,773.33
51.5007667541,0.0091366004,14:28:32,8/12/2016,96.00,96.00,96.00,68.00,68.00,69.00,331.31
51.5007820129,0.0091283016,14:28:34,8/12/2016,96.00,96.01,97.00,68.00,68.05,69.00,331.31
51.5007896423,0.0091233005,14:28:35,8/12/2016,96.00,96.32,97.00,68.00,68.01,69.00,331.31
51.5008049011,0.0091200008,14:28:36,8/12/2016,97.00,96.43,97.00,67.00,67.06,68.00,331.31
51.5008201599,0.0091216001,14:28:36,8/12/2016,97.00,97.00,97.00,68.00,68.62,161.00,331.31
51.5008316040,0.0091200008,14:28:38,8/12/2016,97.00,97.00,97.00,69.00,68.13,69.00,331.31
51.5008392333,0.0091183004,14:28:39,8/12/2016,97.00,97.00,97.00,69.00,68.99,69.00,331.31
51.5008468627,0.0091149997,14:28:40,8/12/2016,96.00,96.63,97.00,69.00,69.00,69.00,331.31
51.5008544921,0.0091133003,14:28:40,8/12/2016,96.00,96.01,97.00,69.00,69.00,69.00,331.31
51.5008621215,0.0091115999,14:28:42,8/12/2016,94.00,95.32,97.00,69.00,69.00,70.00,331.31
51.5008621215,0.0091100006,14:28:43,8/12/2016,90.00,91.72,93.00,68.00,68.98,69.00,331.31
51.5008697509,0.0091083002,14:28:44,8/12/2016,91.00,89.67,91.00,66.00,66.88,67.00,331.31
51.5008773803,0.0090900001,14:28:44,8/12/2016,93.00,91.58,93.00,67.00,66.34,67.00,331.31
51.5008964538,0.0090766000,14:28:46,8/12/2016,94.00,93.41,94.00,68.00,67.41,123.00,331.31
51.5009040832,0.0090682992,14:28:47,8/12/2016,94.00,94.53,95.00,68.00,68.04,69.00,331.31
51.5009117126,0.0090616016,14:28:48,8/12/2016,95.00,94.96,95.00,68.00,68.96,140.00,331.31
51.5009193420,0.0090466003,14:28:48,8/12/2016,96.00,95.41,96.00,69.00,68.63,69.00,331.31
51.5009346008,0.0090349998,14:28:50,8/12/2016,97.00,95.99,97.00,69.00,69.02,70.00,331.31
51.5009422302,0.0090283002,14:28:51,8/12/2016,97.00,96.63,97.00,70.00,70.38,162.00,331.31
51.5009613037,0.0090200004,14:28:52,8/12/2016,97.00,97.00,97.00,70.00,70.00,70.00,331.31
51.5009689331,0.0090049991,14:28:52,8/12/2016,97.00,97.00,97.00,70.00,70.00,70.00,331.31
51.5009765625,0.0089949998,14:28:54,8/12/2016,97.00,97.00,97.00,70.00,70.00,70.00,331.31
51.5009841918,0.0089832992,14:28:55,8/12/2016,97.00,96.99,97.00,70.00,70.00,70.00,331.31
51.5009918212,0.0089682998,14:28:56,8/12/2016,97.00,97.00,97.00,70.00,70.00,70.00,331.31
51.5010108947,0.0089550008,14:28:56,8/12/2016,97.00,96.85,97.00,70.00,70.00,71.00,331.31
51.5010185241,0.0089466009,14:28:58,8/12/2016,96.00,96.62,97.00,70.00,70.00,70.00,331.31
51.5010261535,0.0089399995,14:28:59,8/12/2016,96.00,96.03,97.00,70.00,69.98,70.00,331.31
51.5010337829,0.0089266004,14:29:0,8/12/2016,96.00,96.02,97.00,70.00,70.68,161.00,331.31
51.5010490417,0.0089166011,14:29:0,8/12/2016,96.00,96.00,97.00,70.00,69.94,70.00,331.31
51.5010566711,0.0089049997,14:29:2,8/12/2016,96.00,96.00,97.00,70.00,69.78,70.00,331.31
51.5010643005,0.0088933000,14:29:3,8/12/2016,96.00,96.00,96.00,69.00,69.10,70.00,331.31
51.5010833740,0.0088833007,14:29:4,8/12/2016,96.00,96.00,96.00,69.00,69.00,69.00,501.30
51.5010910034,0.0088716001,14:29:4,8/12/2016,96.00,96.00,96.00,69.00,68.95,69.00,501.30
51.5010986328,0.0088600006,14:29:6,8/12/2016,96.00,96.00,96.00,68.00,68.91,69.00,501.30
51.5011062622,0.0088516006,14:29:7,8/12/2016,96.00,95.99,96.00,67.00,68.18,69.00,501.30
51.5011215209,0.0088416004,14:29:8,8/12/2016,96.00,95.86,96.00,67.00,67.08,68.00,501.30
51.5011329650,0.0088316011,14:29:8,8/12/2016,95.00,95.27,96.00,68.00,67.79,109.00,501.30
51.5011405944,0.0088216009,14:29:10,8/12/2016,95.00,95.08,96.00,68.00,70.98,161.00,501.30
51.5011482238,0.0088100004,14:29:11,8/12/2016,95.00,95.10,96.00,69.00,68.69,69.00,501.30
51.5011558532,0.0088000001,14:29:12,8/12/2016,95.00,95.05,96.00,69.00,69.00,69.00,501.30
51.5011634826,0.0087900009,14:29:12,8/12/2016,95.00,95.02,96.00,69.00,69.00,70.00,501.30
51.5011711120,0.0087783002,14:29:14,8/12/2016,95.00,95.01,96.00,69.00,69.00,69.00,501.30
51.5011787414,0.0087683010,14:29:15,8/12/2016,95.00,95.00,96.00,69.00,69.00,69.00,501.30
51.5011863708,0.0087533006,14:29:16,8/12/2016,96.00,95.07,96.00,69.00,68.93,69.00,501.30
51.5011978149,0.0087365999,14:29:16,8/12/2016,95.00,95.00,96.00,69.00,69.00,69.00,501.30
51.5011978149,0.0087300004,14:29:18,8/12/2016,95.00,95.00,95.00,69.00,68.99,69.00,501.30
51.5011978149,0.0087233009,14:29:19,8/12/2016,96.00,94.71,96.00,68.00,68.87,69.00,501.30
51.5011978149,0.0087199993,14:29:20,8/12/2016,95.00,94.97,96.00,68.00,68.00,69.00,501.30
51.5011978149,0.0087182998,14:29:20,8/12/2016,95.00,95.00,95.00,68.00,68.02,69.00,501.30
51.5011978149,0.0087166004,14:29:22,8/12/2016,95.00,95.00,95.00,68.00,68.05,69.00,501.30
51.5011978149,0.0087150011,14:29:23,8/12/2016,95.00,95.00,95.00,68.00,68.12,69.00,501.30
51.5011978149,0.0087133007,14:29:24,8/12/2016,95.00,95.00,95.00,69.00,68.47,69.00,501.30
51.5011978149,0.0087133007,14:29:24,8/12/2016,95.00,95.00,95.00,69.00,68.60,69.00,501.30
51.5011978149,0.0087133007,14:29:26,8/12/2016,94.00,94.41,95.00,68.00,68.02,69.00,501.30
51.5011978149,0.0087116003,14:29:27,8/12/2016,94.00,93.98,94.00,67.00,67.12,68.00,501.30
51.5011978149,0.0087116003,14:29:28,8/12/2016,94.00,93.99,94.00,68.00,67.03,68.00,501.30
51.5011978149,0.0087116003,14:29:28,8/12/2016,94.00,94.00,94.00,68.00,67.42,68.00,501.30
51.5011978149,0.0087116003,14:29:30,8/12/2016,94.00,94.01,95.00,68.00,67.97,68.00,501.30
51.5011978149,0.0087116003,14:29:31,8/12/2016,95.00,94.36,95.00,68.00,68.00,69.00,501.30
51.5011978149,0.0087133007,14:29:32,8/12/2016,95.00,94.47,95.00,69.00,68.32,69.00,501.30
51.5011978149,0.0087150011,14:29:32,8/12/2016,95.00,95.00,95.00,69.00,68.98,69.00,501.30
51.5011978149,0.0087150011,14:29:34,8/12/2016,95.00,95.00,96.00,69.00,69.00,70.00,1245.01
51.5011978149,0.0087150011,14:29:35,8/12/2016,94.00,93.91,95.00,867.00,98.93,974.00,1245.01
51.5011978149,0.0087150011,14:29:36,8/12/2016,95.00,94.60,124.00,969.00,623.64,984.00,1245.01
51.5012054443,0.0087116003,14:29:36,8/12/2016,94.00,94.95,95.00,68.00,164.48,976.00,1245.01
51.5012130737,0.0087033004,14:29:38,8/12/2016,95.00,94.64,96.00,67.00,286.63,985.00,1245.01
51.5012207031,0.0086983003,14:29:39,8/12/2016,96.00,95.32,96.00,68.00,67.47,107.00,1245.01
51.5012283325,0.0086950006,14:29:40,8/12/2016,97.00,96.46,97.00,69.00,68.83,69.00,1245.01
51.5012359619,0.0086950006,14:29:40,8/12/2016,98.00,97.08,98.00,69.00,68.45,69.00,1245.01
51.5012435913,0.0086915998,14:29:42,8/12/2016,98.00,97.95,98.00,70.00,68.98,70.00,1245.01
51.5012550354,0.0086850013,14:29:43,8/12/2016,98.00,98.13,99.00,71.00,71.25,161.00,1245.01
51.5012626647,0.0086783008,14:29:44,8/12/2016,99.00,98.60,99.00,71.00,70.99,71.00,1245.01
51.5012702941,0.0086716003,14:29:44,8/12/2016,99.00,98.66,99.00,71.00,71.00,72.00,1245.01
51.5012779235,0.0086615991,14:29:46,8/12/2016,99.00,98.88,99.00,72.00,71.41,72.00,1245.01
51.5012855529,0.0086499996,14:29:47,8/12/2016,99.00,99.00,99.00,72.00,71.97,86.00,1245.01
51.5012931823,0.0086383008,14:29:48,8/12/2016,98.00,98.29,99.00,71.00,71.44,72.00,1245.01
51.5013008117,0.0086233005,14:29:48,8/12/2016,98.00,98.00,99.00,70.00,72.41,158.00,1245.01
51.5013198852,0.0086066007,14:29:50,8/12/2016,97.00,98.01,99.00,70.00,74.67,161.00,1245.01
51.5013275146,0.0085950012,14:29:51,8/12/2016,98.00,97.98,98.00,71.00,70.90,71.00,1245.01
51.5013351440,0.0085866003,14:29:52,8/12/2016,98.00,97.94,98.00,71.00,70.99,71.00,1245.01
51.5013427734,0.0085783004,14:29:52,8/12/2016,97.00,97.66,98.00,71.00,70.99,71.00,1245.01
51.5013580322,0.0085650005,14:29:54,8/12/2016,97.00,97.19,98.00,70.00,70.72,71.00,1245.01
51.5013656616,0.0085483007,14:29:55,8/12/2016,97.00,96.86,97.00,70.00,70.17,71.00,1245.01
51.5013847351,0.0085315999,14:29:56,8/12/2016,97.00,97.06,98.00,70.00,70.15,154.00,1245.01
51.5013923645,0.0085150003,14:29:56,8/12/2016,97.00,97.05,98.00,70.00,69.96,70.00,1245.01
51.5013999938,0.0085016002,14:29:58,8/12/2016,97.00,97.00,98.00,70.00,70.03,71.00,1245.01
51.5014152526,0.0084883003,14:29:59,8/12/2016,97.00,97.15,98.00,70.00,70.16,71.00,1245.01
51.5014228820,0.0084765996,14:30:0,8/12/2016,97.00,97.00,97.00,70.00,70.01,71.00,1245.01
51.5014305114,0.0084650001,14:30:0,8/12/2016,97.00,96.71,97.00,70.00,69.96,70.00,1245.01
51.5014419555,0.0084549999,14:30:2,8/12/2016,97.00,97.00,97.00,70.00,69.88,70.00,1245.01
51.5014495849,0.0084399995,14:30:3,8/12/2016,97.00,97.00,97.00,70.00,70.00,70.00,1245.01
51.5014572143,0.0084250001,14:30:4,8/12/2016,97.00,97.00,97.00,71.00,70.43,71.00,1245.01
51.5014648437,0.0084099998,14:30:4,8/12/2016,97.00,97.00,98.00,71.00,71.00,71.00,744.41
51.5014724731,0.0083999996,14:30:6,8/12/2016,97.00,97.18,98.00,71.00,71.55,158.00,744.41
51.5014877319,0.0083916006,14:30:7,8/12/2016,97.00,97.14,98.00,71.00,71.00,71.00,744.41
