$GPRMC,123614.000,A,5130.1594,N,00000.3557,E,1.10,337.32,220616,,,A*60,51.5026512145,0.0059283008,12:36:14,22/6/2016,14,50,34.02,336,26.17,518.01,0,1
$GPRMC,123615.000,A,5130.1597,N,00000.3555,E,0.78,26.56,220616,,,A*5E,51.5026626586,0.0059250001,12:36:15,22/6/2016,14,53,39.94,294,25.68,516.96,0,1
$GPRMC,123616.000,A,5130.1599,N,00000.3557,E,0.79,19.38,220616,,,A*54,51.5026626586,0.0059283008,12:36:16,22/6/2016,14,45,39.04,300,26.17,512.79,0,1
$GPRMC,123617.000,A,5130.1601,N,00000.3558,E,1.38,346.35,220616,,,A*68,51.5026702880,0.0059299998,12:36:17,22/6/2016,14,31,36.05,321,26.17,514.96,0,1
$GPRMC,123618.000,A,5130.1605,N,00000.3557,E,1.14,0.36,220616,,,A*60,51.5026779174,0.0059283008,12:36:18,22/6/2016,14,38,38.75,328,26.17,516.92,0,1
$GPRMC,123619.000,A,5130.1608,N,00000.3557,E,1.23,19.69,220616,,,A*5A,51.5026779174,0.0059283008,12:36:19,22/6/2016,14,43,36.79,312,25.68,515.29,0,1
$GPRMC,123620.000,A,5130.1611,N,00000.3558,E,1.50,17.26,220616,,,A*56,51.5026855468,0.0059299998,12:36:20,22/6/2016,14,41,39.49,348,26.17,514.57,0,1
$GPRMC,123621.000,A,5130.1615,N,00000.3560,E,1.81,14.16,220616,,,A*54,51.5026931762,0.0059333000,12:36:21,22/6/2016,14,41,50.10,344,26.17,513.34,0,1
$GPRMC,123622.000,A,5130.1620,N,00000.3562,E,1.64,5.22,220616,,,A*6F,51.5027008056,0.0059365997,12:36:22,22/6/2016,14,27,39.43,348,26.17,516.82,0,1
$GPRMC,123623.000,A,5130.1625,N,00000.3563,E,1.28,342.96,220616,,,A*6D,51.5027084350,0.0059383001,12:36:23,22/6/2016,14,40,37.07,274,25.68,517.66,0,1
$GPRMC,123624.000,A,5130.1628,N,00000.3561,E,1.03,20.59,220616,,,A*58,51.5027084350,0.0059350004,12:36:24,22/6/2016,14,39,38.58,342,26.17,513.01,0,1
