latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value," MQ2 average"," MQ2 peak"," dust pcs/0.01cf",CO2 ppm,CO ppm
51.5039138793,0.0056816000,13:40:13,25/8/2016,110.00,108.51,112.00,74.00,75.35,79.00,13132.31,197,0.015398214
51.5039215087,0.0056732997,13:40:14,25/8/2016,111.00,111.14,115.00,78.00,75.73,79.00,13132.31,211,0.017195426
51.5039215087,0.0056732997,13:40:14,25/8/2016,114.00,114.00,114.00,77.00,77.00,77.00,13132.31,226,0.019333273
51.5039291381,0.0056600003,13:40:15,25/8/2016,115.00,112.76,116.00,75.00,76.27,80.00,13132.31,219,0.018382106
51.5039405822,0.0056450004,13:40:16,25/8/2016,112.00,113.34,116.00,75.00,77.10,80.00,13132.31,223,0.018822297
51.5039482116,0.0056300010,13:40:17,25/8/2016,116.00,113.98,117.00,77.00,77.47,81.00,13132.31,226,0.019317634
51.5039558410,0.0056150007,13:40:18,25/8/2016,114.00,115.00,118.00,79.00,78.40,82.00,13132.31,232,0.020128254
51.5039634704,0.0056033000,13:40:19,25/8/2016,116.00,115.48,118.00,82.00,79.43,82.00,13132.31,235,0.020518871
51.5039787292,0.0055916004,13:40:20,25/8/2016,116.00,115.79,119.00,79.00,79.79,83.00,13132.31,237,0.020774305
51.5039939880,0.0055800004,13:40:21,25/8/2016,115.00,116.18,119.00,80.00,80.84,84.00,13132.31,239,0.021099225
51.5040054321,0.0055683002,13:40:22,25/8/2016,115.00,115.76,119.00,81.00,81.33,85.00,13132.31,236,0.020749478
51.5040206909,0.0055599999,13:40:23,25/8/2016,116.00,115.49,118.00,79.00,81.35,85.00,13132.31,235,0.02052707
51.5040206909,0.0055599999,13:40:23,25/8/2016,115.00,115.00,115.00,80.00,80.00,80.00,13132.31,232,0.020128254
51.5040283203,0.0055500001,13:40:24,25/8/2016,115.00,114.66,118.00,78.00,80.47,84.00,13132.31,230,0.019855116
51.5040283203,0.0055500001,13:40:24,25/8/2016,115.00,115.00,115.00,83.00,83.00,83.00,13132.31,232,0.020128254
51.5040435791,0.0055383005,13:40:25,25/8/2016,116.00,113.89,117.00,82.00,80.28,83.00,13132.31,226,0.019247359
51.5040435791,0.0055383005,13:40:25,25/8/2016,113.00,113.00,113.00,79.00,79.00,79.00,13132.31,221,0.018563258
51.5040512084,0.0055266003,13:40:26,25/8/2016,115.00,113.79,117.00,79.00,80.47,83.00,13132.31,225,0.019169524
51.5040702819,0.0055100007,13:40:27,25/8/2016,116.00,113.62,117.00,80.00,80.07,83.00,13132.31,224,0.01903776
51.5040779113,0.0054932999,13:40:28,25/8/2016,112.00,113.68,117.00,80.00,79.69,83.00,13132.31,224,0.019084187
51.5040931701,0.0054766006,13:40:29,25/8/2016,114.00,113.46,117.00,78.00,79.60,83.00,13132.31,223,0.018914398
51.5041007995,0.0054600000,13:40:30,25/8/2016,113.00,113.82,117.00,82.00,80.01,83.00,13132.31,225,0.01919284
51.5041007995,0.0054449996,13:40:31,25/8/2016,113.00,114.00,117.00,79.00,79.95,83.00,13132.31,226,0.019333273
51.5041160583,0.0054265999,13:40:32,25/8/2016,116.00,114.50,117.00,79.00,80.10,83.00,13132.31,229,0.019727608
51.5041275024,0.0054099998,13:40:33,25/8/2016,112.00,114.38,117.00,78.00,79.81,83.00,13132.31,228,0.019632392
51.5041427612,0.0053950004,13:40:34,25/8/2016,113.00,113.88,117.00,79.00,79.34,83.00,13132.31,226,0.019239571
51.5041503906,0.0053766002,13:40:35,25/8/2016,111.00,113.56,117.00,77.00,78.81,82.00,13132.31,224,0.018991424
51.5041580200,0.0053615999,13:40:36,25/8/2016,115.00,113.13,116.00,80.00,78.44,82.00,13132.31,221,0.01866197
51.5041656494,0.0053450002,13:40:37,25/8/2016,115.00,113.41,117.00,82.00,78.93,82.00,13132.31,223,0.018875984
51.5041732788,0.0053282999,13:40:38,25/8/2016,114.00,113.41,117.00,78.00,79.44,83.00,13132.31,223,0.018875984
51.5041847229,0.0053133001,13:40:39,25/8/2016,115.00,113.24,116.00,82.00,79.59,83.00,13132.31,222,0.018745815
51.5041999816,0.0053000001,13:40:40,25/8/2016,116.00,113.20,116.00,80.00,79.47,83.00,13132.31,222,0.01871529
51.5042076110,0.0052816004,13:40:41,25/8/2016,111.00,113.24,116.00,82.00,79.48,83.00,13132.31,222,0.018745815
51.5042152404,0.0052632999,13:40:42,25/8/2016,113.00,112.93,116.00,79.00,79.03,83.00,21814.49,220,0.018510275
51.5042228698,0.0052449998,13:40:43,25/8/2016,113.00,112.58,115.00,77.00,78.46,81.00,21814.49,218,0.01824716
51.5042381286,0.0052300000,13:40:44,25/8/2016,112.00,112.62,116.00,80.00,78.56,82.00,21814.49,219,0.018277083
51.5042495727,0.0052150001,13:40:45,25/8/2016,112.00,112.62,116.00,79.00,78.54,82.00,21814.49,219,0.018277083
51.5042572021,0.0052016000,13:40:46,25/8/2016,116.00,113.75,117.00,81.00,79.64,83.00,21814.49,225,0.019138448
51.5042648315,0.0051883006,13:40:47,25/8/2016,115.00,114.43,118.00,79.00,80.51,84.00,21814.49,229,0.019672021
51.5042800903,0.0051733007,13:40:48,25/8/2016,114.00,114.78,118.00,80.00,80.93,85.00,21814.49,231,0.019951185
51.5042877197,0.0051582999,13:40:49,25/8/2016,118.00,115.13,118.00,83.00,80.89,84.00,21814.49,233,0.020233458
51.5042953491,0.0051416006,13:40:50,25/8/2016,115.00,115.24,118.00,81.00,81.10,85.00,21814.49,233,0.02032283
51.5043067932,0.0051233005,13:40:51,25/8/2016,114.00,115.42,118.00,82.00,81.39,85.00,21814.49,234,0.02046972
51.5043144226,0.0051016001,13:40:52,25/8/2016,115.00,115.37,119.00,81.00,81.20,85.00,21814.49,234,0.02042884
51.5043220520,0.0050832996,13:40:53,25/8/2016,116.00,115.56,119.00,80.00,81.08,85.00,21814.49,235,0.02058454
51.5043373107,0.0050665998,13:40:54,25/8/2016,118.00,115.87,119.00,82.00,81.29,85.00,21814.49,237,0.020840649
51.5043449401,0.0050500001,13:40:55,25/8/2016,115.00,115.99,119.00,84.00,81.59,85.00,21814.49,238,0.02094043
51.5043525695,0.0050349998,13:40:56,25/8/2016,115.00,116.22,119.00,80.00,81.84,85.00,21814.49,239,0.021132767
51.5043716430,0.0050183005,13:40:57,25/8/2016,116.00,115.71,119.00,83.00,81.43,85.00,21814.49,236,0.020708157
51.5043792724,0.0050050001,13:40:58,25/8/2016,115.00,116.08,119.00,81.00,81.97,86.00,21814.49,238,0.021015536
51.5043869018,0.0049916000,13:40:59,25/8/2016,116.00,116.00,119.00,82.00,81.99,86.00,21814.49,238,0.020948766
51.5043945312,0.0049800004,13:41:0,25/8/2016,115.00,114.63,118.00,81.00,80.84,84.00,21814.49,230,0.019831158
51.5044097900,0.0049699997,13:41:1,25/8/2016,116.00,115.56,119.00,84.00,81.64,85.00,21814.49,235,0.02058454
51.5044288635,0.0049600000,13:41:2,25/8/2016,115.00,115.26,119.00,79.00,81.68,86.00,21814.49,233,0.020339102
51.5044364929,0.0049483003,13:41:3,25/8/2016,115.00,113.48,117.00,81.00,80.14,84.00,21814.49,223,0.018929796
51.5044441223,0.0049333000,13:41:4,25/8/2016,111.00,112.44,115.00,77.00,79.42,83.00,21814.49,218,0.018142736
51.5044517517,0.0049200000,13:41:5,25/8/2016,110.00,111.88,115.00,78.00,79.07,83.00,21814.49,215,0.017729755
51.5044593811,0.0049050002,13:41:6,25/8/2016,115.00,112.33,116.00,78.00,79.45,83.00,21814.49,217,0.018061027
51.5044746398,0.0048900003,13:41:7,25/8/2016,112.00,111.88,115.00,78.00,79.12,82.00,21814.49,215,0.017729755
51.5044822692,0.0048782997,13:41:8,25/8/2016,115.00,112.40,116.00,82.00,79.70,83.00,21814.49,217,0.018112991
51.5044937133,0.0048632998,13:41:9,25/8/2016,115.00,114.01,117.00,83.00,81.35,85.00,21814.49,226,0.019341107
51.5045013427,0.0048466005,13:41:10,25/8/2016,115.00,115.35,119.00,84.00,82.34,86.00,21814.49,234,0.020412495
51.5045089721,0.0048282999,13:41:11,25/8/2016,114.00,116.34,119.00,81.00,82.76,86.00,21814.49,240,0.021233657
51.5045166015,0.0048116002,13:41:12,25/8/2016,116.00,116.90,120.00,81.00,83.39,87.00,21814.49,243,0.021709576
51.5045166015,0.0047966003,13:41:13,25/8/2016,118.00,117.13,120.00,82.00,83.54,86.00,65087.48,244,0.021907445
51.5045166015,0.0047800002,13:41:14,25/8/2016,119.00,117.85,121.00,87.00,84.45,88.00,65087.48,249,0.022536108
51.5045242309,0.0047649998,13:41:15,25/8/2016,120.00,118.16,121.00,84.00,84.67,88.00,65087.48,251,0.022811119
51.5045318603,0.0047483000,13:41:16,25/8/2016,121.00,118.17,121.00,85.00,84.83,88.00,65087.48,251,0.02282003
51.5045394897,0.0047283005,13:41:17,25/8/2016,119.00,117.59,121.00,82.00,84.02,88.00,65087.48,247,0.022307474
51.5045509338,0.0047115998,13:41:18,25/8/2016,119.00,117.59,121.00,82.00,83.77,87.00,65087.48,247,0.022307474
51.5045585632,0.0046950001,13:41:19,25/8/2016,117.00,117.43,121.00,85.00,83.63,87.00,65087.48,246,0.022167694
51.5045661926,0.0046766004,13:41:20,25/8/2016,118.00,117.50,121.00,82.00,83.62,87.00,65087.48,247,0.022228759
51.5045738220,0.0046616001,13:41:21,25/8/2016,117.00,116.86,121.00,82.00,83.16,88.00,65087.48,243,0.0216753
51.5045814514,0.0046433000,13:41:22,25/8/2016,115.00,116.59,120.00,84.00,82.78,87.00,65087.48,241,0.021445096
51.5045890808,0.0046266002,13:41:23,25/8/2016,118.00,116.68,120.00,80.00,82.79,87.00,65087.48,242,0.021521613
51.5045967102,0.0046100001,13:41:24,25/8/2016,117.00,116.52,120.00,81.00,82.51,86.00,65087.48,241,0.021385733
51.5046043395,0.0045915994,13:41:25,25/8/2016,114.00,116.29,120.00,80.00,82.11,86.00,65087.48,239,0.02119158
51.5046043395,0.0045733003,13:41:26,25/8/2016,115.00,116.05,120.00,83.00,81.72,86.00,65087.48,238,0.02099047
51.5046234130,0.0045566005,13:41:27,25/8/2016,114.00,116.09,121.00,80.00,81.93,87.00,65087.48,238,0.021023879
51.5046310424,0.0045400004,13:41:28,25/8/2016,115.00,115.94,120.00,80.00,81.83,86.00,65087.48,237,0.020898813
51.5046386718,0.0045233001,13:41:29,25/8/2016,116.00,115.83,120.00,82.00,81.73,86.00,65087.48,237,0.020807454
51.5046386718,0.0045050001,13:41:30,25/8/2016,114.00,115.68,119.00,80.00,81.64,87.00,65087.48,236,0.020683391
51.5046463012,0.0044883003,13:41:31,25/8/2016,118.00,115.68,119.00,83.00,81.53,86.00,65087.48,236,0.020683391
51.5046539306,0.0044699997,13:41:32,25/8/2016,116.00,115.22,119.00,80.00,80.91,85.00,65087.48,233,0.020306546
51.5046615600,0.0044516000,13:41:33,25/8/2016,115.00,114.94,118.00,79.00,80.63,84.00,65087.48,232,0.02007984
51.5046615600,0.0044316000,13:41:34,25/8/2016,113.00,114.75,118.00,79.00,80.47,84.00,65087.48,231,0.019927137
51.5046730041,0.0044116001,13:41:35,25/8/2016,112.00,113.51,117.00,77.00,79.43,83.00,65087.48,224,0.01895289
51.5046806335,0.0043933000,13:41:36,25/8/2016,112.00,113.56,117.00,80.00,79.53,83.00,65087.48,224,0.018991424
51.5046806335,0.0043933000,13:41:36,25/8/2016,112.00,112.00,112.00,80.00,80.00,80.00,65087.48,215,0.017817622
51.5046882629,0.0043765997,13:41:37,25/8/2016,113.00,113.62,117.00,80.00,79.56,83.00,65087.48,224,0.01903776
51.5046882629,0.0043765997,13:41:37,25/8/2016,116.00,116.00,116.00,81.00,81.00,81.00,65087.48,238,0.020948766
51.5046958923,0.0043632998,13:41:38,25/8/2016,113.00,113.81,117.00,81.00,79.64,83.00,65087.48,225,0.019185064
51.5047035217,0.0043466000,13:41:39,25/8/2016,112.00,113.77,117.00,80.00,79.68,83.00,65087.48,225,0.019153982
51.5047111511,0.0043266000,13:41:40,25/8/2016,113.00,113.57,117.00,78.00,79.38,83.00,65087.48,224,0.018999144
51.5047187805,0.0043065996,13:41:41,25/8/2016,114.00,113.48,116.00,81.00,79.15,82.00,65087.48,223,0.018929796
51.5047187805,0.0042883005,13:41:42,25/8/2016,116.00,113.50,116.00,81.00,78.94,82.00,55132.16,223,0.018945193
51.5047264099,0.0042700004,13:41:43,25/8/2016,113.00,113.46,116.00,79.00,78.86,82.00,55132.16,223,0.018914398
51.5047378540,0.0042499995,13:41:44,25/8/2016,114.00,113.37,116.00,77.00,78.96,82.00,55132.16,223,0.018845294
51.5047454833,0.0042300000,13:41:45,25/8/2016,112.00,113.34,116.00,80.00,79.07,82.00,55132.16,223,0.018822297
51.5047531127,0.0042082996,13:41:46,25/8/2016,112.00,113.32,116.00,80.00,79.02,82.00,55132.16,222,0.018806983
51.5047607421,0.0041882996,13:41:47,25/8/2016,111.00,113.18,116.00,79.00,78.91,82.00,55132.16,222,0.018700052
51.5047683715,0.0041666002,13:41:48,25/8/2016,111.00,112.60,116.00,79.00,78.44,82.00,55132.16,218,0.018262114
51.5047760009,0.0041449999,13:41:49,25/8/2016,111.00,112.60,116.00,80.00,78.39,82.00,55132.16,218,0.018262114
51.5047760009,0.0041233000,13:41:50,25/8/2016,112.00,112.51,116.00,79.00,78.43,81.00,55132.16,218,0.018194895
51.5047760009,0.0041033000,13:41:51,25/8/2016,113.00,112.52,116.00,77.00,78.28,82.00,55132.16,218,0.018202342
51.5047760009,0.0040833001,13:41:52,25/8/2016,112.00,112.46,116.00,78.00,78.32,81.00,55132.16,218,0.018157614
51.5047760009,0.0040616002,13:41:53,25/8/2016,114.00,112.39,115.00,76.00,78.14,81.00,55132.16,217,0.01810556
51.5047760009,0.0040399999,13:41:54,25/8/2016,113.00,112.18,115.00,78.00,77.88,81.00,55132.16,216,0.017950073
51.5047760009,0.0040183000,13:41:55,25/8/2016,114.00,111.96,115.00,77.00,77.77,81.00,55132.16,215,0.017788297
51.5047836303,0.0039966001,13:41:56,25/8/2016,113.00,111.81,115.00,76.00,77.40,81.00,55132.16,214,0.01767865
51.5047950744,0.0039766001,13:41:57,25/8/2016,114.00,111.73,115.00,76.00,77.35,81.00,55132.16,214,0.017620405
51.5047950744,0.0039549999,13:41:58,25/8/2016,112.00,111.60,115.00,76.00,77.27,80.00,55132.16,213,0.017526051
51.5047950744,0.0039349999,13:41:59,25/8/2016,112.00,111.66,115.00,76.00,77.27,80.00,55132.16,213,0.017569564
51.5047950744,0.0039133000,13:42:0,25/8/2016,112.00,111.76,115.00,75.00,77.19,80.00,55132.16,214,0.017642232
51.5048027038,0.0038915996,13:42:1,25/8/2016,111.00,111.53,115.00,75.00,77.11,80.00,55132.16,213,0.01747542
51.5048027038,0.0038716003,13:42:2,25/8/2016,113.00,111.57,115.00,75.00,77.03,80.00,55132.16,213,0.017504346
51.5048103332,0.0038516001,13:42:3,25/8/2016,111.00,111.13,114.00,79.00,76.73,80.00,55132.16,210,0.017188294
51.5048103332,0.0038333001,13:42:4,25/8/2016,110.00,110.81,114.00,79.00,76.45,80.00,55132.16,209,0.016961278
51.5048179626,0.0038132999,13:42:5,25/8/2016,111.00,110.62,114.00,79.00,76.30,80.00,55132.16,208,0.016827611
51.5048179626,0.0038132999,13:42:5,25/8/2016,111.00,111.00,111.00,76.00,76.00,76.00,55132.16,210,0.017095784
51.5048179626,0.0037932996,13:42:6,25/8/2016,110.00,110.52,114.00,74.00,76.36,80.00,55132.16,207,0.01675759
51.5048255920,0.0037733004,13:42:7,25/8/2016,109.00,110.53,114.00,77.00,76.53,80.00,55132.16,207,0.016764587
51.5048332214,0.0037515997,13:42:8,25/8/2016,112.00,110.49,114.00,75.00,76.55,80.00,55132.16,207,0.016736625
51.5048332214,0.0037299995,13:42:9,25/8/2016,110.00,110.51,114.00,79.00,76.52,80.00,55132.16,207,0.016750606
51.5048408508,0.0037083001,13:42:10,25/8/2016,110.00,110.29,113.00,75.00,76.38,80.00,55132.16,206,0.016597427
51.5048484802,0.0036883001,13:42:11,25/8/2016,110.00,110.25,113.00,75.00,76.47,80.00,55132.16,206,0.01656969
51.5048484802,0.0036716003,13:42:12,25/8/2016,109.00,110.43,114.00,79.00,76.42,80.00,29343.72,207,0.016694773
51.5048484802,0.0036333000,13:42:14,25/8/2016,107.00,109.38,113.00,74.00,75.91,79.00,29343.72,201,0.015975492
51.5048484802,0.0036150002,13:42:15,25/8/2016,110.00,108.67,112.00,77.00,75.55,79.00,29343.72,197,0.015503123
51.5048599243,0.0035949997,13:42:16,25/8/2016,109.00,108.64,112.00,74.00,75.53,79.00,29343.72,197,0.015483415
51.5048599243,0.0035750002,13:42:17,25/8/2016,110.00,108.76,112.00,74.00,75.33,79.00,29343.72,198,0.015562389
51.5048599243,0.0035550000,13:42:18,25/8/2016,110.00,108.91,113.00,78.00,75.18,79.00,29343.72,199,0.015661543
51.5048599243,0.0035366001,13:42:19,25/8/2016,108.00,109.38,112.00,73.00,74.75,78.00,29343.72,201,0.015975492
51.5048599243,0.0035366001,13:42:19,25/8/2016,108.00,108.00,108.00,75.00,75.00,75.00,29343.72,194,0.015067525
51.5048675537,0.0035182998,13:42:20,25/8/2016,108.00,109.04,112.00,72.00,74.22,78.00,29343.72,199,0.0157479
51.5048675537,0.0034932999,13:42:20,25/8/2016,108.00,109.11,112.00,75.00,74.34,78.00,29343.72,200,0.015794544
51.5048675537,0.0034716005,13:42:22,25/8/2016,108.00,109.21,112.00,76.00,74.63,78.00,29343.72,200,0.015861373
51.5048675537,0.0034516003,13:42:23,25/8/2016,111.00,109.27,112.00,74.00,75.18,79.00,29343.72,201,0.015901577
51.5048751831,0.0034332995,13:42:24,25/8/2016,112.00,109.31,113.00,78.00,75.54,79.00,29343.72,201,0.015928429
51.5048751831,0.0034150002,13:42:24,25/8/2016,109.00,109.94,113.00,79.00,76.22,79.00,29343.72,204,0.016356004
51.5048751831,0.0033949999,13:42:26,25/8/2016,110.00,110.14,113.00,75.00,76.44,80.00,29343.72,205,0.016493622
51.5048828125,0.0033750000,13:42:27,25/8/2016,112.00,110.00,114.00,74.00,76.30,80.00,29343.72,204,0.016397195
51.5048828125,0.0033533003,13:42:28,25/8/2016,109.00,110.00,113.00,79.00,76.50,80.00,29343.72,204,0.016397195
51.5048828125,0.0033333001,13:42:28,25/8/2016,111.00,110.42,114.00,76.00,77.12,81.00,29343.72,207,0.016687807
51.5048904418,0.0033133001,13:42:30,25/8/2016,113.00,110.67,114.00,78.00,77.43,81.00,29343.72,208,0.016862705
51.5048904418,0.0032950000,13:42:31,25/8/2016,110.00,110.82,114.00,79.00,77.55,81.00,29343.72,209,0.016968338
51.5048904418,0.0032749998,13:42:32,25/8/2016,112.00,111.06,115.00,79.00,77.75,82.00,29343.72,210,0.017138442
51.5048904418,0.0032516002,13:42:32,25/8/2016,111.00,110.94,114.00,76.00,77.74,82.00,29343.72,209,0.017053224
51.5048904418,0.0032300000,13:42:34,25/8/2016,112.00,110.87,114.00,79.00,77.54,81.00,29343.72,209,0.017003674
51.5048904418,0.0032050001,13:42:35,25/8/2016,110.00,110.72,114.00,76.00,77.22,81.00,29343.72,208,0.01689786
51.5048904418,0.0031800003,13:42:36,25/8/2016,112.00,110.62,114.00,78.00,76.97,80.00,29343.72,208,0.016827611
51.5048904418,0.0031600000,13:42:36,25/8/2016,109.00,110.49,114.00,78.00,76.65,80.00,29343.72,207,0.016736625
51.5048904418,0.0031399998,13:42:38,25/8/2016,109.00,110.25,113.00,76.00,76.36,80.00,29343.72,206,0.01656969
51.5048904418,0.0031200003,13:42:39,25/8/2016,110.00,109.95,113.00,75.00,76.02,79.00,29343.72,204,0.01636286
51.5048904418,0.0031050000,13:42:40,25/8/2016,112.00,109.80,113.00,74.00,76.08,80.00,29343.72,203,0.016260214
51.5048980712,0.0030900001,13:42:40,25/8/2016,108.00,109.53,112.00,77.00,75.53,79.00,29343.72,202,0.016076734
51.5048980712,0.0030750000,13:42:42,25/8/2016,108.00,109.50,112.00,77.00,75.82,79.00,29343.72,202,0.016056444
51.5049057006,0.0030566003,13:42:43,25/8/2016,108.00,109.49,112.00,76.00,75.78,79.00,19994.75,202,0.016049681
51.5049057006,0.0030350003,13:42:44,25/8/2016,109.00,109.57,112.00,76.00,76.18,79.00,19994.75,202,0.016103799
51.5048980712,0.0030133004,13:42:44,25/8/2016,109.00,109.63,113.00,77.00,76.20,80.00,19994.75,202,0.016144495
51.5049057006,0.0029900002,13:42:46,25/8/2016,110.00,109.67,113.00,78.00,76.31,80.00,19994.75,203,0.016171662
51.5049057006,0.0029649999,13:42:47,25/8/2016,108.00,109.76,113.00,75.00,76.45,80.00,19994.75,203,0.016232926
51.5049057006,0.0029366002,13:42:48,25/8/2016,110.00,109.86,113.00,76.00,76.60,80.00,19994.75,204,0.016301207
51.5049057006,0.0029116001,13:42:48,25/8/2016,111.00,109.98,113.00,75.00,76.62,81.00,19994.75,204,0.016383462
51.5049057006,0.0028882999,13:42:50,25/8/2016,113.00,109.92,113.00,78.00,76.52,80.00,19994.75,204,0.016342295
51.5049057006,0.0028616001,13:42:51,25/8/2016,108.00,109.74,113.00,77.00,76.24,80.00,19994.75,203,0.016219296
51.5049057006,0.0028383002,13:42:52,25/8/2016,108.00,109.73,113.00,79.00,76.28,80.00,19994.75,203,0.016212486
51.5049057006,0.0028115999,13:42:52,25/8/2016,112.00,109.58,113.00,77.00,76.36,80.00,19994.75,202,0.016110584
51.5049171447,0.0027850003,13:42:54,25/8/2016,109.00,109.72,114.00,77.00,76.51,80.00,19994.75,203,0.016205674
51.5049057006,0.0027583000,13:42:55,25/8/2016,112.00,109.81,114.00,75.00,76.53,80.00,19994.75,203,0.016267035
51.5049057006,0.0027333002,13:42:56,25/8/2016,111.00,109.87,113.00,79.00,76.65,80.00,19994.75,204,0.01630805
51.5049057006,0.0027083003,13:42:56,25/8/2016,109.00,109.86,113.00,78.00,76.68,81.00,19994.75,204,0.016301207
51.5049057006,0.0026833000,13:42:58,25/8/2016,109.00,109.86,114.00,75.00,76.68,81.00,19994.75,204,0.016301207
51.5049057006,0.0026566002,13:42:59,25/8/2016,110.00,109.76,114.00,80.00,76.61,80.00,19994.75,203,0.016232926
51.5049057006,0.0026300001,13:43:0,25/8/2016,110.00,109.74,113.00,78.00,76.66,80.00,19994.75,203,0.016219296
51.5049057006,0.0026050000,13:43:0,25/8/2016,108.00,109.80,113.00,78.00,76.61,80.00,19994.75,203,0.016260214
51.5049057006,0.0025800001,13:43:2,25/8/2016,111.00,109.71,114.00,75.00,76.44,80.00,19994.75,203,0.016198864
51.5049057006,0.0025566000,13:43:3,25/8/2016,111.00,109.55,113.00,78.00,76.28,80.00,19994.75,202,0.016090263
51.5049057006,0.0025315999,13:43:4,25/8/2016,108.00,109.34,113.00,74.00,76.10,80.00,19994.75,201,0.015948582
51.5049057006,0.0025133001,13:43:4,25/8/2016,108.00,109.07,113.00,74.00,75.88,80.00,19994.75,200,0.015767882
51.5049057006,0.0024983000,13:43:6,25/8/2016,108.00,109.46,113.00,77.00,76.01,80.00,19994.75,202,0.016029427
51.5049057006,0.0024949998,13:43:7,25/8/2016,108.00,109.62,114.00,74.00,76.01,80.00,19994.75,202,0.016137712
51.5049171447,0.0024966001,13:43:8,25/8/2016,112.00,109.83,113.00,74.00,76.11,80.00,19994.75,204,0.016280703
51.5049171447,0.0024966001,13:43:8,25/8/2016,112.00,109.98,113.00,74.00,76.19,80.00,19994.75,204,0.016383462
51.5049171447,0.0024983000,13:43:10,25/8/2016,109.00,110.09,113.00,77.00,76.22,80.00,19994.75,205,0.016459128
51.5049171447,0.0025015997,13:43:11,25/8/2016,109.00,110.06,114.00,77.00,76.15,80.00,19994.75,205,0.016438458
51.5049171447,0.0025033001,13:43:12,25/8/2016,109.00,110.05,113.00,76.00,76.05,79.00,19994.75,205,0.016431576
51.5049171447,0.0025033001,13:43:12,25/8/2016,109.00,110.05,113.00,74.00,75.94,79.00,23976.00,205,0.016431576
51.5049171447,0.0025033001,13:43:14,25/8/2016,109.00,109.93,113.00,77.00,75.76,79.00,23976.00,204,0.016349152
51.5049171447,0.0025033001,13:43:15,25/8/2016,111.00,109.89,113.00,77.00,75.76,79.00,23976.00,204,0.016321745
51.5049171447,0.0025015997,13:43:16,25/8/2016,111.00,109.75,113.00,74.00,75.75,79.00,23976.00,203,0.016226117
51.5049247741,0.0025015997,13:43:16,25/8/2016,110.00,109.62,112.00,75.00,75.62,79.00,23976.00,202,0.016137712
51.5049247741,0.0025000002,13:43:18,25/8/2016,112.00,109.60,112.00,74.00,75.55,79.00,23976.00,202,0.016124142
51.5049247741,0.0024983000,13:43:19,25/8/2016,108.00,109.50,112.00,74.00,75.46,79.00,23976.00,202,0.016056444
51.5049247741,0.0024966001,13:43:20,25/8/2016,111.00,109.63,112.00,77.00,76.39,90.00,23976.00,202,0.016144495
